DB No.,n_d[i] 
0091115,48.8924
0091116,44.0194
0091117,38.6443
0091118,33.6153
0091119,29.4841
0091120,26.4534
0091121,24.4484
0091122,23.2452
0091123,22.5875
0091124,22.2591
0091125,22.1091
0091126,22.0463
0091127,22.0221
0091128,22.0136
0091129,22.0108
0091130,22.01
0091131,22.0098
0091132,22.0097
0091133,22.0097
0091134,22.0097
0091135,26.8827
0091136,26.8827
0091137,26.8827
0091138,26.8827
0091139,26.8827
0091140,26.8827
0091141,26.8827
0091142,26.8827
0091143,26.8827
0091144,26.8827
0091145,26.8827
0091146,26.8827
0091147,26.8827
0091148,26.8827
0091149,26.8827
0091150,26.8827
0091151,26.8827
0091152,26.8827
0091153,26.8827
0091154,26.8827
0091155,26.8827
0091156,26.8827
0091157,26.8827
0091158,26.8827
0091159,26.8827
0091160,26.8827
0091161,26.8827
0091162,26.8827
0091163,26.8827
0091164,26.8827
0091165,26.8827
0091166,26.8827
0091167,26.8828
0091168,26.883
0091169,26.8838
0091170,26.8866
0091171,26.8951
0091172,26.9193
0091173,26.9821
0091174,27.1322
0091175,27.4605
0091176,28.1182
0091177,29.3215
0091178,31.3264
0091179,34.3571
0091180,38.4883
0091181,43.5173
0091182,48.8924
0091183,53.7654
0091184,57.1929
0091185,58.4299
0091186,57.1929
0091187,53.7654
0091188,48.8924
0091189,43.5173
0091190,38.4883
0091191,34.3571
0091192,31.3264
0091193,29.3215
0091194,28.1182
0091195,27.4605
0091196,27.1322
0091197,26.9821
0091198,26.9193
0091199,26.8951
0091200,26.8866
0091201,26.8838
0091202,26.883
0091203,26.8828
0091204,26.8827
0091205,26.8827
0091206,26.8827
0091207,0.577806
0091208,0.577806
0091209,0.577806
0091210,0.577806
0091211,0.577806
0091212,0.577806
0091213,0.577806
0091214,0.577806
0091215,0.577806
0091216,0.577806
0091217,0.577806
0091218,0.577806
0091219,0.577806
0091220,0.577806
0091221,0.577806
0091222,0.577806
0091223,0.577806
0091224,0.577806
0091225,0.577806
0091226,0.577806
0091227,0.577806
0091228,0.577806
0091229,0.577806
0091230,0.577806
0091231,0.577806
0091232,0.577806
0091233,0.577806
0091234,0.577806
0091235,0.577806
0091236,0.577807
0091237,0.57781
0091238,0.577823
0091239,0.57788
0091240,0.578107
0091241,0.578933
0091242,0.5817
0091243,0.590225
0091244,0.614377
0091245,0.677215
0091246,0.827251
0091247,1.15561
0091248,1.81332
0091249,3.01655
0091250,5.02149
0091251,8.0522
0091252,12.1834
0091253,17.2124
0091254,22.5875
0091255,27.4605
0091256,30.888
0091257,32.125
0091258,30.888
0091259,27.4605
0091260,22.5875
0091261,17.2124
0091262,12.1834
0091263,8.0522
0091264,5.02149
0091265,3.01655
0091266,1.81332
0091267,1.15561
0091268,0.827251
0091269,0.677215
0091270,0.614377
0091271,0.590225
0091272,0.5817
0091273,0.578933
0091274,0.578107
0091275,0.57788
0091276,0.577823
0091277,0.57781
0091278,0.577807
0091279,1.23551
0091280,1.23551
0091281,1.23551
0091282,1.23551
0091283,1.23551
0091284,1.23551
0091285,1.23551
0091286,1.23551
0091287,1.23551
0091288,1.23551
0091289,1.23551
0091290,1.23551
0091291,1.23551
0091292,1.23551
0091293,1.23551
0091294,1.23551
0091295,1.23551
0091296,1.23551
0091297,1.23551
0091298,1.23551
0091299,1.23551
0091300,1.23551
0091301,1.23551
0091302,1.23551
0091303,1.23551
0091304,1.23551
0091305,1.23551
0091306,1.23551
0091307,1.23551
0091308,1.23551
0091309,1.23551
0091310,1.23553
0091311,1.23558
0091312,1.23581
0091313,1.23664
0091314,1.2394
0091315,1.24793
0091316,1.27208
0091317,1.33492
0091318,1.48495
0091319,1.81332
0091320,2.47102
0091321,3.67425
0091322,5.67919
0091323,8.70991
0091324,12.8411
0091325,17.8701
0091326,23.2452
0091327,28.1182
0091328,31.5457
0091329,32.7827
0091330,31.5457
0091331,28.1182
0091332,23.2452
0091333,17.8701
0091334,12.8411
0091335,8.70991
0091336,5.67919
0091337,3.67425
0091338,2.47102
0091339,1.81332
0091340,1.48495
0091341,1.33492
0091342,1.27208
0091343,1.24793
0091344,1.2394
0091345,1.23664
0091346,1.23581
0091347,1.23558
0091348,1.23553
0091349,1.23551
0091350,1.23551
0091351,2.43874
0091352,2.43874
0091353,2.43874
0091354,2.43874
0091355,2.43874
0091356,2.43874
0091357,2.43874
0091358,2.43874
0091359,2.43874
0091360,2.43874
0091361,2.43874
0091362,2.43874
0091363,2.43874
0091364,2.43874
0091365,2.43874
0091366,2.43874
0091367,2.43874
0091368,2.43874
0091369,2.43874
0091370,2.43874
0091371,2.43874
0091372,2.43874
0091373,2.43874
0091374,2.43874
0091375,2.43874
0091376,2.43874
0091377,2.43874
0091378,2.43874
0091379,2.43874
0091380,2.43875
0091381,2.43875
0091382,2.43876
0091383,2.43882
0091384,2.43905
0091385,2.43987
0091386,2.44264
0091387,2.45116
0091388,2.47531
0091389,2.53815
0091390,2.68819
0091391,3.01655
0091392,3.67425
0091393,4.87749
0091394,6.88243
0091395,9.91314
0091396,14.0443
0091397,19.0733
0091398,24.4484
0091399,29.3215
0091400,32.7489
0091401,33.9859
0091402,32.7489
0091403,29.3215
0091404,24.4484
0091405,19.0733
0091406,14.0443
0091407,9.91314
0091408,6.88243
0091409,4.87749
0091410,3.67425
0091411,3.01655
0091412,2.68819
0091413,2.53815
0091414,2.47531
0091415,2.45116
0091416,2.44264
0091417,2.43987
0091418,2.43905
0091419,2.43882
0091420,2.43876
0091421,2.43875
0091422,2.43875
0091423,4.44368
0091424,4.44368
0091425,4.44368
0091426,4.44368
0091427,4.44368
0091428,4.44368
0091429,4.44368
0091430,4.44368
0091431,4.44368
0091432,4.44368
0091433,4.44368
0091434,4.44368
0091435,4.44368
0091436,4.44368
0091437,4.44368
0091438,4.44368
0091439,4.44368
0091440,4.44368
0091441,4.44368
0091442,4.44368
0091443,4.44368
0091444,4.44368
0091445,4.44368
0091446,4.44368
0091447,4.44368
0091448,4.44368
0091449,4.44368
0091450,4.44368
0091451,4.44368
0091452,4.44368
0091453,4.44369
0091454,4.4437
0091455,4.44376
0091456,4.44398
0091457,4.44481
0091458,4.44758
0091459,4.4561
0091460,4.48025
0091461,4.54309
0091462,4.69313
0091463,5.02149
0091464,5.67919
0091465,6.88243
0091466,8.88736
0091467,11.9181
0091468,16.0492
0091469,21.0783
0091470,26.4534
0091471,31.3264
0091472,34.7539
0091473,35.9908
0091474,34.7539
0091475,31.3264
0091476,26.4534
0091477,21.0783
0091478,16.0492
0091479,11.9181
0091480,8.88736
0091481,6.88243
0091482,5.67919
0091483,5.02149
0091484,4.69313
0091485,4.54309
0091486,4.48025
0091487,4.4561
0091488,4.44758
0091489,4.44481
0091490,4.44398
0091491,4.44376
0091492,4.4437
0091493,4.44369
0091494,4.44368
0091495,7.4744
0091496,7.4744
0091497,7.4744
0091498,7.4744
0091499,7.4744
0091500,7.4744
0091501,7.4744
0091502,7.4744
0091503,7.4744
0091504,7.4744
0091505,7.4744
0091506,7.4744
0091507,7.4744
0091508,7.4744
0091509,7.4744
0091510,7.4744
0091511,7.4744
0091512,7.4744
0091513,7.4744
0091514,7.4744
0091515,7.4744
0091516,7.4744
0091517,7.4744
0091518,7.4744
0091519,7.4744
0091520,7.4744
0091521,7.4744
0091522,7.4744
0091523,7.4744
0091524,7.4744
0091525,7.4744
0091526,7.47441
0091527,7.47447
0091528,7.4747
0091529,7.47552
0091530,7.47829
0091531,7.48682
0091532,7.51097
0091533,7.57381
0091534,7.72384
0091535,8.0522
0091536,8.70991
0091537,9.91314
0091538,11.9181
0091539,14.9488
0091540,19.0799
0091541,24.109
0091542,29.4841
0091543,34.3571
0091544,37.7846
0091545,39.0216
0091546,37.7846
0091547,34.3571
0091548,29.4841
0091549,24.109
0091550,19.0799
0091551,14.9488
0091552,11.9181
0091553,9.91314
0091554,8.70991
0091555,8.0522
0091556,7.72384
0091557,7.57381
0091558,7.51097
0091559,7.48682
0091560,7.47829
0091561,7.47552
0091562,7.4747
0091563,7.47447
0091564,7.47441
0091565,7.4744
0091566,7.4744
0091567,11.6055
0091568,11.6055
0091569,11.6055
0091570,11.6055
0091571,11.6055
0091572,11.6055
0091573,11.6055
0091574,11.6055
0091575,11.6055
0091576,11.6055
0091577,11.6055
0091578,11.6055
0091579,11.6055
0091580,11.6055
0091581,11.6055
0091582,11.6055
0091583,11.6055
0091584,11.6055
0091585,11.6055
0091586,11.6055
0091587,11.6055
0091588,11.6055
0091589,11.6055
0091590,11.6055
0091591,11.6055
0091592,11.6055
0091593,11.6055
0091594,11.6055
0091595,11.6055
0091596,11.6056
0091597,11.6056
0091598,11.6056
0091599,11.6056
0091600,11.6059
0091601,11.6067
0091602,11.6094
0091603,11.618
0091604,11.6421
0091605,11.705
0091606,11.855
0091607,12.1834
0091608,12.8411
0091609,14.0443
0091610,16.0492
0091611,19.0799
0091612,23.2111
0091613,28.2401
0091614,33.6153
0091615,38.4883
0091616,41.9157
0091617,43.1527
0091618,41.9157
0091619,38.4883
0091620,33.6153
0091621,28.2401
0091622,23.2111
0091623,19.0799
0091624,16.0492
0091625,14.0443
0091626,12.8411
0091627,12.1834
0091628,11.855
0091629,11.705
0091630,11.6421
0091631,11.618
0091632,11.6094
0091633,11.6067
0091634,11.6059
0091635,11.6056
0091636,11.6056
0091637,11.6056
0091638,11.6056
0091639,16.6346
0091640,16.6346
0091641,16.6346
0091642,16.6346
0091643,16.6346
0091644,16.6346
0091645,16.6346
0091646,16.6346
0091647,16.6346
0091648,16.6346
0091649,16.6346
0091650,16.6346
0091651,16.6346
0091652,16.6346
0091653,16.6346
0091654,16.6346
0091655,16.6346
0091656,16.6346
0091657,16.6346
0091658,16.6346
0091659,16.6346
0091660,16.6346
0091661,16.6346
0091662,16.6346
0091663,16.6346
0091664,16.6346
0091665,16.6346
0091666,16.6346
0091667,16.6346
0091668,16.6346
0091669,16.6346
0091670,16.6346
0091671,16.6346
0091672,16.6349
0091673,16.6357
0091674,16.6385
0091675,16.647
0091676,16.6711
0091677,16.734
0091678,16.884
0091679,17.2124
0091680,17.8701
0091681,19.0733
0091682,21.0783
0091683,24.109
0091684,28.2401
0091685,33.2692
0091686,38.6443
0091687,43.5173
0091688,46.9447
0091689,48.1817
0091690,46.9447
0091691,43.5173
0091692,38.6443
0091693,33.2692
0091694,28.2401
0091695,24.109
0091696,21.0783
0091697,19.0733
0091698,17.8701
0091699,17.2124
0091700,16.884
0091701,16.734
0091702,16.6711
0091703,16.647
0091704,16.6385
0091705,16.6357
0091706,16.6349
0091707,16.6346
0091708,16.6346
0091709,16.6346
0091710,16.6346
0091711,22.0097
0091712,22.0097
0091713,22.0097
0091714,22.0097
0091715,22.0097
0091716,22.0097
0091717,22.0097
0091718,22.0097
0091719,22.0097
0091720,22.0097
0091721,22.0097
0091722,22.0097
0091723,22.0097
0091724,22.0097
0091725,22.0097
0091726,22.0097
0091727,22.0097
0091728,22.0097
0091729,22.0097
0091730,22.0097
0091731,22.0097
0091732,22.0097
0091733,22.0097
0091734,22.0097
0091735,22.0097
0091736,22.0097
0091737,22.0097
0091738,22.0097
0091739,22.0097
0091740,22.0097
0091741,22.0097
0091742,22.0097
0091743,22.0098
0091744,22.01
0091745,22.0108
0091746,22.0136
0091747,22.0221
0091748,22.0463
0091749,22.1091
0091750,22.2591
0091751,22.5875
0091752,23.2452
0091753,24.4484
0091754,26.4534
0091755,29.4841
0091756,33.6153
0091757,38.6443
0091758,44.0194
0091759,48.8924
0091760,52.3199
0091761,53.5569
0091762,52.3199
0091763,48.8924
0091764,44.0194
0091765,38.6443
0091766,33.6153
0091767,29.4841
0091768,26.4534
0091769,24.4484
0091770,23.2452
0091771,22.5875
0091772,22.2591
0091773,22.1091
0091774,22.0463
0091775,22.0221
0091776,22.0136
0091777,22.0108
0091778,22.01
0091779,22.0098
0091780,22.0097
0091781,22.0097
0091782,22.0097
0091783,26.8827
0091784,26.8827
0091785,26.8827
0091786,26.8827
0091787,26.8827
0091788,26.8827
0091789,26.8827
0091790,26.8827
0091791,26.8827
0091792,26.8827
0091793,26.8827
0091794,26.8827
0091795,26.8827
0091796,26.8827
0091797,26.8827
0091798,26.8827
0091799,26.8827
0091800,26.8827
0091801,26.8827
0091802,26.8827
0091803,26.8827
0091804,26.8827
0091805,26.8827
0091806,26.8827
0091807,26.8827
0091808,26.8827
0091809,26.8827
0091810,26.8827
0091811,26.8827
0091812,26.8827
0091813,26.8827
0091814,26.8827
0091815,26.8828
0091816,26.883
0091817,26.8838
0091818,26.8866
0091819,26.8951
0091820,26.9193
0091821,26.9821
0091822,27.1322
0091823,27.4605
0091824,28.1182
0091825,29.3215
0091826,31.3264
0091827,34.3571
0091828,38.4883
0091829,43.5173
0091830,48.8924
0091831,53.7654
0091832,57.1929
0091833,58.4299
0091834,57.1929
0091835,53.7654
0091836,48.8924
0091837,43.5173
0091838,38.4883
0091839,34.3571
0091840,31.3264
0091841,29.3215
0091842,28.1182
0091843,27.4605
0091844,27.1322
0091845,26.9821
0091846,26.9193
0091847,26.8951
0091848,26.8866
0091849,26.8838
0091850,26.883
0091851,26.8828
0091852,26.8827
0091853,26.8827
0091854,26.8827
0091855,0.577806
0091856,0.577806
0091857,0.577806
0091858,0.577806
0091859,0.577806
0091860,0.577806
0091861,0.577806
0091862,0.577806
0091863,0.577806
0091864,0.577806
0091865,0.577806
0091866,0.577806
0091867,0.577806
0091868,0.577806
0091869,0.577806
0091870,0.577806
0091871,0.577806
0091872,0.577806
0091873,0.577806
0091874,0.577806
0091875,0.577806
0091876,0.577806
0091877,0.577806
0091878,0.577806
0091879,0.577806
0091880,0.577806
0091881,0.577806
0091882,0.577806
0091883,0.577806
0091884,0.577807
0091885,0.57781
0091886,0.577823
0091887,0.57788
0091888,0.578107
0091889,0.578933
0091890,0.5817
0091891,0.590225
0091892,0.614377
0091893,0.677215
0091894,0.827251
0091895,1.15561
0091896,1.81332
0091897,3.01655
0091898,5.02149
0091899,8.0522
0091900,12.1834
0091901,17.2124
0091902,22.5875
0091903,27.4605
0091904,30.888
0091905,32.125
0091906,30.888
0091907,27.4605
0091908,22.5875
0091909,17.2124
0091910,12.1834
0091911,8.0522
0091912,5.02149
0091913,3.01655
0091914,1.81332
0091915,1.15561
0091916,0.827251
0091917,0.677215
0091918,0.614377
0091919,0.590225
0091920,0.5817
0091921,0.578933
0091922,0.578107
0091923,0.57788
0091924,0.577823
0091925,0.57781
0091926,0.577807
0091927,1.23551
0091928,1.23551
0091929,1.23551
0091930,1.23551
0091931,1.23551
0091932,1.23551
0091933,1.23551
0091934,1.23551
0091935,1.23551
0091936,1.23551
0091937,1.23551
0091938,1.23551
0091939,1.23551
0091940,1.23551
0091941,1.23551
0091942,1.23551
0091943,1.23551
0091944,1.23551
0091945,1.23551
0091946,1.23551
0091947,1.23551
0091948,1.23551
0091949,1.23551
0091950,1.23551
0091951,1.23551
0091952,1.23551
0091953,1.23551
0091954,1.23551
0091955,1.23551
0091956,1.23551
0091957,1.23551
0091958,1.23553
0091959,1.23558
0091960,1.23581
0091961,1.23664
0091962,1.2394
0091963,1.24793
0091964,1.27208
0091965,1.33492
0091966,1.48495
0091967,1.81332
0091968,2.47102
0091969,3.67425
0091970,5.67919
0091971,8.70991
0091972,12.8411
0091973,17.8701
0091974,23.2452
0091975,28.1182
0091976,31.5457
0091977,32.7827
0091978,31.5457
0091979,28.1182
0091980,23.2452
0091981,17.8701
0091982,12.8411
0091983,8.70991
0091984,5.67919
0091985,3.67425
0091986,2.47102
0091987,1.81332
0091988,1.48495
0091989,1.33492
0091990,1.27208
0091991,1.24793
0091992,1.2394
0091993,1.23664
0091994,1.23581
0091995,1.23558
0091996,1.23553
0091997,1.23551
0091998,1.23551
0091999,2.43874
0092000,2.43874
0092001,2.43874
0092002,2.43874
0092003,2.43874
0092004,2.43874
0092005,2.43874
0092006,2.43874
0092007,2.43874
0092008,2.43874
0092009,2.43874
0092010,2.43874
0092011,2.43874
0092012,2.43874
0092013,2.43874
0092014,2.43874
0092015,2.43874
0092016,2.43874
0092017,2.43874
0092018,2.43874
0092019,2.43874
0092020,2.43874
0092021,2.43874
0092022,2.43874
0092023,2.43874
0092024,2.43874
0092025,2.43874
0092026,2.43874
0092027,2.43874
0092028,2.43875
0092029,2.43875
0092030,2.43876
0092031,2.43882
0092032,2.43905
0092033,2.43987
0092034,2.44264
0092035,2.45116
0092036,2.47531
0092037,2.53815
0092038,2.68819
0092039,3.01655
0092040,3.67425
0092041,4.87749
0092042,6.88243
0092043,9.91314
0092044,14.0443
0092045,19.0733
0092046,24.4484
0092047,29.3215
0092048,32.7489
0092049,33.9859
0092050,32.7489
0092051,29.3215
0092052,24.4484
0092053,19.0733
0092054,14.0443
0092055,9.91314
0092056,6.88243
0092057,4.87749
0092058,3.67425
0092059,3.01655
0092060,2.68819
0092061,2.53815
0092062,2.47531
0092063,2.45116
0092064,2.44264
0092065,2.43987
0092066,2.43905
0092067,2.43882
0092068,2.43876
0092069,2.43875
0092070,2.43875
0092071,4.44368
0092072,4.44368
0092073,4.44368
0092074,4.44368
0092075,4.44368
0092076,4.44368
0092077,4.44368
0092078,4.44368
0092079,4.44368
0092080,4.44368
0092081,4.44368
0092082,4.44368
0092083,4.44368
0092084,4.44368
0092085,4.44368
0092086,4.44368
0092087,4.44368
0092088,4.44368
0092089,4.44368
0092090,4.44368
0092091,4.44368
0092092,4.44368
0092093,4.44368
0092094,4.44368
0092095,4.44368
0092096,4.44368
0092097,4.44368
0092098,4.44368
0092099,4.44368
0092100,4.44368
0092101,4.44369
0092102,4.4437
0092103,4.44376
0092104,4.44398
0092105,4.44481
0092106,4.44758
0092107,4.4561
0092108,4.48025
0092109,4.54309
0092110,4.69313
0092111,5.02149
0092112,5.67919
0092113,6.88243
0092114,8.88736
0092115,11.9181
0092116,16.0492
0092117,21.0783
0092118,26.4534
0092119,31.3264
0092120,34.7539
0092121,35.9908
0092122,34.7539
0092123,31.3264
0092124,26.4534
0092125,21.0783
0092126,16.0492
0092127,11.9181
0092128,8.88736
0092129,6.88243
0092130,5.67919
0092131,5.02149
0092132,4.69313
0092133,4.54309
0092134,4.48025
0092135,4.4561
0092136,4.44758
0092137,4.44481
0092138,4.44398
0092139,4.44376
0092140,4.4437
0092141,4.44369
0092142,4.44368
0092143,7.4744
0092144,7.4744
0092145,7.4744
0092146,7.4744
0092147,7.4744
0092148,7.4744
0092149,7.4744
0092150,7.4744
0092151,7.4744
0092152,7.4744
0092153,7.4744
0092154,7.4744
0092155,7.4744
0092156,7.4744
0092157,7.4744
0092158,7.4744
0092159,7.4744
0092160,7.4744
0092161,7.4744
0092162,7.4744
0092163,7.4744
0092164,7.4744
0092165,7.4744
0092166,7.4744
0092167,7.4744
0092168,7.4744
0092169,7.4744
0092170,7.4744
0092171,7.4744
0092172,7.4744
0092173,7.4744
0092174,7.47441
0092175,7.47447
0092176,7.4747
0092177,7.47552
0092178,7.47829
0092179,7.48682
0092180,7.51097
0092181,7.57381
0092182,7.72384
0092183,8.0522
0092184,8.70991
0092185,9.91314
0092186,11.9181
0092187,14.9488
0092188,19.0799
0092189,24.109
0092190,29.4841
0092191,34.3571
0092192,37.7846
0092193,39.0216
0092194,37.7846
0092195,34.3571
0092196,29.4841
0092197,24.109
0092198,19.0799
0092199,14.9488
0092200,11.9181
0092201,9.91314
0092202,8.70991
0092203,8.0522
0092204,7.72384
0092205,7.57381
0092206,7.51097
0092207,7.48682
0092208,7.47829
0092209,7.47552
0092210,7.4747
0092211,7.47447
0092212,7.47441
0092213,7.4744
0092214,7.4744
0092215,11.6055
0092216,11.6055
0092217,11.6055
0092218,11.6055
0092219,11.6055
0092220,11.6055
0092221,11.6055
0092222,11.6055
0092223,11.6055
0092224,11.6055
0092225,11.6055
0092226,11.6055
0092227,11.6055
0092228,11.6055
0092229,11.6055
0092230,11.6055
0092231,11.6055
0092232,11.6055
0092233,11.6055
0092234,11.6055
0092235,11.6055
0092236,11.6055
0092237,11.6055
0092238,11.6055
0092239,11.6055
0092240,11.6055
0092241,11.6055
0092242,11.6055
0092243,11.6055
0092244,11.6056
0092245,11.6056
0092246,11.6056
0092247,11.6056
0092248,11.6059
0092249,11.6067
0092250,11.6094
0092251,11.618
0092252,11.6421
0092253,11.705
0092254,11.855
0092255,12.1834
0092256,12.8411
0092257,14.0443
0092258,16.0492
0092259,19.0799
0092260,23.2111
0092261,28.2401
0092262,33.6153
0092263,38.4883
0092264,41.9157
0092265,43.1527
0092266,41.9157
0092267,38.4883
0092268,33.6153
0092269,28.2401
0092270,23.2111
0092271,19.0799
0092272,16.0492
0092273,14.0443
0092274,12.8411
0092275,12.1834
0092276,11.855
0092277,11.705
0092278,11.6421
0092279,11.618
0092280,11.6094
0092281,11.6067
0092282,11.6059
0092283,11.6056
0092284,11.6056
0092285,11.6056
0092286,11.6056
0092287,16.6346
0092288,16.6346
0092289,16.6346
0092290,16.6346
0092291,16.6346
0092292,16.6346
0092293,16.6346
0092294,16.6346
0092295,16.6346
0092296,16.6346
0092297,16.6346
0092298,16.6346
0092299,16.6346
0092300,16.6346
0092301,16.6346
0092302,16.6346
0092303,16.6346
0092304,16.6346
0092305,16.6346
0092306,16.6346
0092307,16.6346
0092308,16.6346
0092309,16.6346
0092310,16.6346
0092311,16.6346
0092312,16.6346
0092313,16.6346
0092314,16.6346
0092315,16.6346
0092316,16.6346
0092317,16.6346
0092318,16.6346
0092319,16.6346
0092320,16.6349
0092321,16.6357
0092322,16.6385
0092323,16.647
0092324,16.6711
0092325,16.734
0092326,16.884
0092327,17.2124
0092328,17.8701
0092329,19.0733
0092330,21.0783
0092331,24.109
0092332,28.2401
0092333,33.2692
0092334,38.6443
0092335,43.5173
0092336,46.9447
0092337,48.1817
0092338,46.9447
0092339,43.5173
0092340,38.6443
0092341,33.2692
0092342,28.2401
0092343,24.109
0092344,21.0783
0092345,19.0733
0092346,17.8701
0092347,17.2124
0092348,16.884
0092349,16.734
0092350,16.6711
0092351,16.647
0092352,16.6385
0092353,16.6357
0092354,16.6349
0092355,16.6346
0092356,16.6346
0092357,16.6346
0092358,16.6346
0092359,22.0097
0092360,22.0097
0092361,22.0097
0092362,22.0097
0092363,22.0097
0092364,22.0097
0092365,22.0097
0092366,22.0097
0092367,22.0097
0092368,22.0097
0092369,22.0097
0092370,22.0097
0092371,22.0097
0092372,22.0097
0092373,22.0097
0092374,22.0097
0092375,22.0097
0092376,22.0097
0092377,22.0097
0092378,22.0097
0092379,22.0097
0092380,22.0097
0092381,22.0097
0092382,22.0097
0092383,22.0097
0092384,22.0097
0092385,22.0097
0092386,22.0097
0092387,22.0097
0092388,22.0097
0092389,22.0097
0092390,22.0097
0092391,22.0098
0092392,22.01
0092393,22.0108
0092394,22.0136
0092395,22.0221
0092396,22.0463
0092397,22.1091
0092398,22.2591
0092399,22.5875
0092400,23.2452
0092401,24.4484
0092402,26.4534
0092403,29.4841
0092404,33.6153
0092405,38.6443
0092406,44.0194
0092407,48.8924
0092408,52.3199
0092409,53.5569
0092410,52.3199
0092411,48.8924
0092412,44.0194
0092413,38.6443
0092414,33.6153
0092415,29.4841
0092416,26.4534
0092417,24.4484
0092418,23.2452
0092419,22.5875
0092420,22.2591
0092421,22.1091
0092422,22.0463
0092423,22.0221
0092424,22.0136
0092425,22.0108
0092426,22.01
0092427,22.0098
0092428,22.0097
0092429,22.0097
0092430,22.0097
0092431,26.8827
0092432,26.8827
0092433,26.8827
0092434,26.8827
0092435,26.8827
0092436,26.8827
0092437,26.8827
0092438,26.8827
0092439,26.8827
0092440,26.8827
0092441,26.8827
0092442,26.8827
0092443,26.8827
0092444,26.8827
0092445,26.8827
0092446,26.8827
0092447,26.8827
0092448,26.8827
0092449,26.8827
0092450,26.8827
0092451,26.8827
0092452,26.8827
0092453,26.8827
0092454,26.8827
0092455,26.8827
0092456,26.8827
0092457,26.8827
0092458,26.8827
0092459,26.8827
0092460,26.8827
0092461,26.8827
0092462,26.8827
0092463,26.8828
0092464,26.883
0092465,26.8838
0092466,26.8866
0092467,26.8951
0092468,26.9193
0092469,26.9821
0092470,27.1322
0092471,27.4605
0092472,28.1182
0092473,29.3215
0092474,31.3264
0092475,34.3571
0092476,38.4883
0092477,43.5173
0092478,48.8924
0092479,53.7654
0092480,57.1929
0092481,58.4299
0092482,57.1929
0092483,53.7654
0092484,48.8924
0092485,43.5173
0092486,38.4883
0092487,34.3571
0092488,31.3264
0092489,29.3215
0092490,28.1182
0092491,27.4605
0092492,27.1322
0092493,26.9821
0092494,26.9193
0092495,26.8951
0092496,26.8866
0092497,26.8838
0092498,26.883
0092499,26.8828
0092500,26.8827
0092501,26.8827
0092502,26.8827
0092503,0.577806
0092504,0.577806
0092505,0.577806
0092506,0.577806
0092507,0.577806
0092508,0.577806
0092509,0.577806
0092510,0.577806
0092511,0.577806
0092512,0.577806
0092513,0.577806
0092514,0.577806
0092515,0.577806
0092516,0.577806
0092517,0.577806
0092518,0.577806
0092519,0.577806
0092520,0.577806
0092521,0.577806
0092522,0.577806
0092523,0.577806
0092524,0.577806
0092525,0.577806
0092526,0.577806
0092527,0.577806
0092528,0.577806
0092529,0.577806
0092530,0.577806
0092531,0.577806
0092532,0.577807
0092533,0.57781
0092534,0.577823
0092535,0.57788
0092536,0.578107
0092537,0.578933
0092538,0.5817
0092539,0.590225
0092540,0.614377
0092541,0.677215
0092542,0.827251
0092543,1.15561
0092544,1.81332
0092545,3.01655
0092546,5.02149
0092547,8.0522
0092548,12.1834
0092549,17.2124
0092550,22.5875
0092551,27.4605
0092552,30.888
0092553,32.125
0092554,30.888
0092555,27.4605
0092556,22.5875
0092557,17.2124
0092558,12.1834
0092559,8.0522
0092560,5.02149
0092561,3.01655
0092562,1.81332
0092563,1.15561
0092564,0.827251
0092565,0.677215
0092566,0.614377
0092567,0.590225
0092568,0.5817
0092569,0.578933
0092570,0.578107
0092571,0.57788
0092572,0.577823
0092573,0.57781
0092574,0.577807
0092575,1.23551
0092576,1.23551
0092577,1.23551
0092578,1.23551
0092579,1.23551
0092580,1.23551
0092581,1.23551
0092582,1.23551
0092583,1.23551
0092584,1.23551
0092585,1.23551
0092586,1.23551
0092587,1.23551
0092588,1.23551
0092589,1.23551
0092590,1.23551
0092591,1.23551
0092592,1.23551
0092593,1.23551
0092594,1.23551
0092595,1.23551
0092596,1.23551
0092597,1.23551
0092598,1.23551
0092599,1.23551
0092600,1.23551
0092601,1.23551
0092602,1.23551
0092603,1.23551
0092604,1.23551
0092605,1.23551
0092606,1.23553
0092607,1.23558
0092608,1.23581
0092609,1.23664
0092610,1.2394
0092611,1.24793
0092612,1.27208
0092613,1.33492
0092614,1.48495
0092615,1.81332
0092616,2.47102
0092617,3.67425
0092618,5.67919
0092619,8.70991
0092620,12.8411
0092621,17.8701
0092622,23.2452
0092623,28.1182
0092624,31.5457
0092625,32.7827
0092626,31.5457
0092627,28.1182
0092628,23.2452
0092629,17.8701
0092630,12.8411
0092631,8.70991
0092632,5.67919
0092633,3.67425
0092634,2.47102
0092635,1.81332
0092636,1.48495
0092637,1.33492
0092638,1.27208
0092639,1.24793
0092640,1.2394
0092641,1.23664
0092642,1.23581
0092643,1.23558
0092644,1.23553
0092645,1.23551
0092646,1.23551
0092647,2.43874
0092648,2.43874
0092649,2.43874
0092650,2.43874
0092651,2.43874
0092652,2.43874
0092653,2.43874
0092654,2.43874
0092655,2.43874
0092656,2.43874
0092657,2.43874
0092658,2.43874
0092659,2.43874
0092660,2.43874
0092661,2.43874
0092662,2.43874
0092663,2.43874
0092664,2.43874
0092665,2.43874
0092666,2.43874
0092667,2.43874
0092668,2.43874
0092669,2.43874
0092670,2.43874
0092671,2.43874
0092672,2.43874
0092673,2.43874
