DB No.,n_d[i] 
0087533,2.43875
0087534,2.43875
0087535,4.44368
0087536,4.44368
0087537,4.44368
0087538,4.44368
0087539,4.44368
0087540,4.44368
0087541,4.44368
0087542,4.44368
0087543,4.44368
0087544,4.44368
0087545,4.44368
0087546,4.44368
0087547,4.44368
0087548,4.44368
0087549,4.44368
0087550,4.44368
0087551,4.44368
0087552,4.44368
0087553,4.44368
0087554,4.44368
0087555,4.44368
0087556,4.44368
0087557,4.44368
0087558,4.44368
0087559,4.44368
0087560,4.44368
0087561,4.44368
0087562,4.44368
0087563,4.44368
0087564,4.44368
0087565,4.44369
0087566,4.4437
0087567,4.44376
0087568,4.44398
0087569,4.44481
0087570,4.44758
0087571,4.4561
0087572,4.48025
0087573,4.54309
0087574,4.69313
0087575,5.02149
0087576,5.67919
0087577,6.88243
0087578,8.88736
0087579,11.9181
0087580,16.0492
0087581,21.0783
0087582,26.4534
0087583,31.3264
0087584,34.7539
0087585,35.9908
0087586,34.7539
0087587,31.3264
0087588,26.4534
0087589,21.0783
0087590,16.0492
0087591,11.9181
0087592,8.88736
0087593,6.88243
0087594,5.67919
0087595,5.02149
0087596,4.69313
0087597,4.54309
0087598,4.48025
0087599,4.4561
0087600,4.44758
0087601,4.44481
0087602,4.44398
0087603,4.44376
0087604,4.4437
0087605,4.44369
0087606,4.44368
0087607,7.4744
0087608,7.4744
0087609,7.4744
0087610,7.4744
0087611,7.4744
0087612,7.4744
0087613,7.4744
0087614,7.4744
0087615,7.4744
0087616,7.4744
0087617,7.4744
0087618,7.4744
0087619,7.4744
0087620,7.4744
0087621,7.4744
0087622,7.4744
0087623,7.4744
0087624,7.4744
0087625,7.4744
0087626,7.4744
0087627,7.4744
0087628,7.4744
0087629,7.4744
0087630,7.4744
0087631,7.4744
0087632,7.4744
0087633,7.4744
0087634,7.4744
0087635,7.4744
0087636,7.4744
0087637,7.4744
0087638,7.47441
0087639,7.47447
0087640,7.4747
0087641,7.47552
0087642,7.47829
0087643,7.48682
0087644,7.51097
0087645,7.57381
0087646,7.72384
0087647,8.0522
0087648,8.70991
0087649,9.91314
0087650,11.9181
0087651,14.9488
0087652,19.0799
0087653,24.109
0087654,29.4841
0087655,34.3571
0087656,37.7846
0087657,39.0216
0087658,37.7846
0087659,34.3571
0087660,29.4841
0087661,24.109
0087662,19.0799
0087663,14.9488
0087664,11.9181
0087665,9.91314
0087666,8.70991
0087667,8.0522
0087668,7.72384
0087669,7.57381
0087670,7.51097
0087671,7.48682
0087672,7.47829
0087673,7.47552
0087674,7.4747
0087675,7.47447
0087676,7.47441
0087677,7.4744
0087678,7.4744
0087679,11.6055
0087680,11.6055
0087681,11.6055
0087682,11.6055
0087683,11.6055
0087684,11.6055
0087685,11.6055
0087686,11.6055
0087687,11.6055
0087688,11.6055
0087689,11.6055
0087690,11.6055
0087691,11.6055
0087692,11.6055
0087693,11.6055
0087694,11.6055
0087695,11.6055
0087696,11.6055
0087697,11.6055
0087698,11.6055
0087699,11.6055
0087700,11.6055
0087701,11.6055
0087702,11.6055
0087703,11.6055
0087704,11.6055
0087705,11.6055
0087706,11.6055
0087707,11.6055
0087708,11.6056
0087709,11.6056
0087710,11.6056
0087711,11.6056
0087712,11.6059
0087713,11.6067
0087714,11.6094
0087715,11.618
0087716,11.6421
0087717,11.705
0087718,11.855
0087719,12.1834
0087720,12.8411
0087721,14.0443
0087722,16.0492
0087723,19.0799
0087724,23.2111
0087725,28.2401
0087726,33.6153
0087727,38.4883
0087728,41.9157
0087729,43.1527
0087730,41.9157
0087731,38.4883
0087732,33.6153
0087733,28.2401
0087734,23.2111
0087735,19.0799
0087736,16.0492
0087737,14.0443
0087738,12.8411
0087739,12.1834
0087740,11.855
0087741,11.705
0087742,11.6421
0087743,11.618
0087744,11.6094
0087745,11.6067
0087746,11.6059
0087747,11.6056
0087748,11.6056
0087749,11.6056
0087750,11.6056
0087751,16.6346
0087752,16.6346
0087753,16.6346
0087754,16.6346
0087755,16.6346
0087756,16.6346
0087757,16.6346
0087758,16.6346
0087759,16.6346
0087760,16.6346
0087761,16.6346
0087762,16.6346
0087763,16.6346
0087764,16.6346
0087765,16.6346
0087766,16.6346
0087767,16.6346
0087768,16.6346
0087769,16.6346
0087770,16.6346
0087771,16.6346
0087772,16.6346
0087773,16.6346
0087774,16.6346
0087775,16.6346
0087776,16.6346
0087777,16.6346
0087778,16.6346
0087779,16.6346
0087780,16.6346
0087781,16.6346
0087782,16.6346
0087783,16.6346
0087784,16.6349
0087785,16.6357
0087786,16.6385
0087787,16.647
0087788,16.6711
0087789,16.734
0087790,16.884
0087791,17.2124
0087792,17.8701
0087793,19.0733
0087794,21.0783
0087795,24.109
0087796,28.2401
0087797,33.2692
0087798,38.6443
0087799,43.5173
0087800,46.9447
0087801,48.1817
0087802,46.9447
0087803,43.5173
0087804,38.6443
0087805,33.2692
0087806,28.2401
0087807,24.109
0087808,21.0783
0087809,19.0733
0087810,17.8701
0087811,17.2124
0087812,16.884
0087813,16.734
0087814,16.6711
0087815,16.647
0087816,16.6385
0087817,16.6357
0087818,16.6349
0087819,16.6346
0087820,16.6346
0087821,16.6346
0087822,16.6346
0087823,22.0097
0087824,22.0097
0087825,22.0097
0087826,22.0097
0087827,22.0097
0087828,22.0097
0087829,22.0097
0087830,22.0097
0087831,22.0097
0087832,22.0097
0087833,22.0097
0087834,22.0097
0087835,22.0097
0087836,22.0097
0087837,22.0097
0087838,22.0097
0087839,22.0097
0087840,22.0097
0087841,22.0097
0087842,22.0097
0087843,22.0097
0087844,22.0097
0087845,22.0097
0087846,22.0097
0087847,22.0097
0087848,22.0097
0087849,22.0097
0087850,22.0097
0087851,22.0097
0087852,22.0097
0087853,22.0097
0087854,22.0097
0087855,22.0098
0087856,22.01
0087857,22.0108
0087858,22.0136
0087859,22.0221
0087860,22.0463
0087861,22.1091
0087862,22.2591
0087863,22.5875
0087864,23.2452
0087865,24.4484
0087866,26.4534
0087867,29.4841
0087868,33.6153
0087869,38.6443
0087870,44.0194
0087871,48.8924
0087872,52.3199
0087873,53.5569
0087874,52.3199
0087875,48.8924
0087876,44.0194
0087877,38.6443
0087878,33.6153
0087879,29.4841
0087880,26.4534
0087881,24.4484
0087882,23.2452
0087883,22.5875
0087884,22.2591
0087885,22.1091
0087886,22.0463
0087887,22.0221
0087888,22.0136
0087889,22.0108
0087890,22.01
0087891,22.0098
0087892,22.0097
0087893,22.0097
0087894,22.0097
0087895,26.8827
0087896,26.8827
0087897,26.8827
0087898,26.8827
0087899,26.8827
0087900,26.8827
0087901,26.8827
0087902,26.8827
0087903,26.8827
0087904,26.8827
0087905,26.8827
0087906,26.8827
0087907,26.8827
0087908,26.8827
0087909,26.8827
0087910,26.8827
0087911,26.8827
0087912,26.8827
0087913,26.8827
0087914,26.8827
0087915,26.8827
0087916,26.8827
0087917,26.8827
0087918,26.8827
0087919,26.8827
0087920,26.8827
0087921,26.8827
0087922,26.8827
0087923,26.8827
0087924,26.8827
0087925,26.8827
0087926,26.8827
0087927,26.8828
0087928,26.883
0087929,26.8838
0087930,26.8866
0087931,26.8951
0087932,26.9193
0087933,26.9821
0087934,27.1322
0087935,27.4605
0087936,28.1182
0087937,29.3215
0087938,31.3264
0087939,34.3571
0087940,38.4883
0087941,43.5173
0087942,48.8924
0087943,53.7654
0087944,57.1929
0087945,58.4299
0087946,57.1929
0087947,53.7654
0087948,48.8924
0087949,43.5173
0087950,38.4883
0087951,34.3571
0087952,31.3264
0087953,29.3215
0087954,28.1182
0087955,27.4605
0087956,27.1322
0087957,26.9821
0087958,26.9193
0087959,26.8951
0087960,26.8866
0087961,26.8838
0087962,26.883
0087963,26.8828
0087964,26.8827
0087965,26.8827
0087966,26.8827
0087967,-7.44925e+225
0087968,-7.44925e+225
0087969,-7.44925e+225
0087970,-7.44925e+225
0087971,-7.44925e+225
0087972,-7.44925e+225
0087973,-7.44925e+225
0087974,-7.44925e+225
0087975,-7.44925e+225
0087976,-7.44925e+225
0087977,-7.44925e+225
0087978,-7.44925e+225
0087979,-7.44925e+225
0087980,-7.44925e+225
0087981,-7.44925e+225
0087982,-7.44925e+225
0087983,-7.44925e+225
0087984,-7.44925e+225
0087985,-7.44925e+225
0087986,-7.44925e+225
0087987,-7.44925e+225
0087988,-7.44925e+225
0087989,-7.44925e+225
0087990,-7.44925e+225
0087991,-7.44925e+225
0087992,-7.44925e+225
0087993,-7.44925e+225
0087994,-7.44925e+225
0087995,-7.44925e+225
0087996,-7.44925e+225
0087997,-7.44925e+225
0087998,-7.44925e+225
0087999,-7.44925e+225
0088000,-7.44925e+225
0088001,-7.44925e+225
0088002,-7.44925e+225
0088003,-7.44925e+225
0088004,-7.44925e+225
0088005,-7.44925e+225
0088006,-7.44925e+225
0088007,-7.44925e+225
0088008,-7.44925e+225
0088009,-7.44925e+225
0088010,-7.44925e+225
0088011,-7.44925e+225
0088012,-7.44925e+225
0088013,-7.44925e+225
0088014,-7.44925e+225
0088015,-7.44925e+225
0088016,-7.44925e+225
0088017,-7.44925e+225
0088018,-7.44925e+225
0088019,-7.44925e+225
0088020,-7.44925e+225
0088021,-7.44925e+225
0088022,-7.44925e+225
0088023,-7.44925e+225
0088024,-7.44925e+225
0088025,-7.44925e+225
0088026,-7.44925e+225
0088027,-7.44925e+225
0088028,-7.44925e+225
0088029,-7.44925e+225
0088030,-7.44925e+225
0088031,-7.44925e+225
0088032,-7.44925e+225
0088033,-7.44925e+225
0088034,-7.44925e+225
0088035,-7.44925e+225
0088036,-7.44925e+225
0088037,-7.44925e+225
0088038,-7.44925e+225
0088039,-7.44925e+225
0088040,-7.44925e+225
0088041,-7.44925e+225
0088042,-7.44925e+225
0088043,-7.44925e+225
0088044,-7.44925e+225
0088045,-7.44925e+225
0088046,-7.44925e+225
0088047,-7.44925e+225
0088048,-7.44925e+225
0088049,-7.44925e+225
0088050,-7.44925e+225
0088051,-7.44925e+225
0088052,-7.44925e+225
0088053,-7.44925e+225
0088054,-7.44925e+225
0088055,-7.44925e+225
0088056,-7.44925e+225
0088057,-7.44925e+225
0088058,-7.44925e+225
0088059,-7.44925e+225
0088060,-7.44925e+225
0088061,-7.44925e+225
0088062,-7.44925e+225
0088063,-7.44925e+225
0088064,-7.44925e+225
0088065,-7.44925e+225
0088066,-7.44925e+225
0088067,-7.44925e+225
0088068,-7.44925e+225
0088069,-7.44925e+225
0088070,-7.44925e+225
0088071,-7.44925e+225
0088072,-7.44925e+225
0088073,-7.44925e+225
0088074,-7.44925e+225
0088075,-7.44925e+225
0088076,-7.44925e+225
0088077,-7.44925e+225
0088078,-7.44925e+225
0088079,-7.44925e+225
0088080,-7.44925e+225
0088081,-7.44925e+225
0088082,-7.44925e+225
0088083,-7.44925e+225
0088084,-7.44925e+225
0088085,-7.44925e+225
0088086,-7.44925e+225
0088087,-7.44925e+225
0088088,-7.44925e+225
0088089,-7.44925e+225
0088090,-7.44925e+225
0088091,-7.44925e+225
0088092,-7.44925e+225
0088093,-7.44925e+225
0088094,-7.44925e+225
0088095,-7.44925e+225
0088096,-7.44925e+225
0088097,-7.44925e+225
0088098,-7.44925e+225
0088099,-7.44925e+225
0088100,-7.44925e+225
0088101,-7.44925e+225
0088102,-7.44925e+225
0088103,-7.44925e+225
0088104,-7.44925e+225
0088105,-7.44925e+225
0088106,-7.44925e+225
0088107,-7.44925e+225
0088108,-7.44925e+225
0088109,-7.44925e+225
0088110,-7.44925e+225
0088111,-7.44925e+225
0088112,-7.44925e+225
0088113,-7.44925e+225
0088114,-7.44925e+225
0088115,-7.44925e+225
0088116,-7.44925e+225
0088117,-7.44925e+225
0088118,-7.44925e+225
0088119,-7.44925e+225
0088120,-7.44925e+225
0088121,-7.44925e+225
0088122,-7.44925e+225
0088123,-7.44925e+225
0088124,-7.44925e+225
0088125,-7.44925e+225
0088126,-7.44925e+225
0088127,-7.44925e+225
0088128,-7.44925e+225
0088129,-7.44925e+225
0088130,-7.44925e+225
0088131,-7.44925e+225
0088132,-7.44925e+225
0088133,-7.44925e+225
0088134,-7.44925e+225
0088135,-7.44925e+225
0088136,-7.44925e+225
0088137,-7.44925e+225
0088138,-7.44925e+225
0088139,-7.44925e+225
0088140,-7.44925e+225
0088141,-7.44925e+225
0088142,-7.44925e+225
0088143,-7.44925e+225
0088144,-7.44925e+225
0088145,-7.44925e+225
0088146,-7.44925e+225
0088147,-7.44925e+225
0088148,-7.44925e+225
0088149,-7.44925e+225
0088150,-7.44925e+225
0088151,-7.44925e+225
0088152,-7.44925e+225
0088153,-7.44925e+225
0088154,-7.44925e+225
0088155,-7.44925e+225
0088156,-7.44925e+225
0088157,-7.44925e+225
0088158,-7.44925e+225
0088159,-7.44925e+225
0088160,-7.44925e+225
0088161,-7.44925e+225
0088162,-7.44925e+225
0088163,-7.44925e+225
0088164,-7.44925e+225
0088165,-7.44925e+225
0088166,-7.44925e+225
0088167,-7.44925e+225
0088168,-7.44925e+225
0088169,-7.44925e+225
0088170,-7.44925e+225
0088171,-7.44925e+225
0088172,-7.44925e+225
0088173,-7.44925e+225
0088174,-7.44925e+225
0088175,-7.44925e+225
0088176,-7.44925e+225
0088177,-7.44925e+225
0088178,-7.44925e+225
0088179,-7.44925e+225
0088180,-7.44925e+225
0088181,-7.44925e+225
0088182,-7.44925e+225
0088183,-7.44925e+225
0088184,-7.44925e+225
0088185,-7.44925e+225
0088186,-7.44925e+225
0088187,-7.44925e+225
0088188,-7.44925e+225
0088189,-7.44925e+225
0088190,-7.44925e+225
0088191,-7.44925e+225
0088192,-7.44925e+225
0088193,-7.44925e+225
0088194,-7.44925e+225
0088195,-7.44925e+225
0088196,-7.44925e+225
0088197,-7.44925e+225
0088198,-7.44925e+225
0088199,-7.44925e+225
0088200,-7.44925e+225
0088201,-7.44925e+225
0088202,-7.44925e+225
0088203,-7.44925e+225
0088204,-7.44925e+225
0088205,-7.44925e+225
0088206,-7.44925e+225
0088207,-7.44925e+225
0088208,-7.44925e+225
0088209,-7.44925e+225
0088210,-7.44925e+225
0088211,-7.44925e+225
0088212,-7.44925e+225
0088213,-7.44925e+225
0088214,-7.44925e+225
0088215,-7.44925e+225
0088216,-7.44925e+225
0088217,-7.44925e+225
0088218,-7.44925e+225
0088219,-7.44925e+225
0088220,-7.44925e+225
0088221,-7.44925e+225
0088222,-7.44925e+225
0088223,-7.44925e+225
0088224,-7.44925e+225
0088225,-7.44925e+225
0088226,-7.44925e+225
0088227,-7.44925e+225
0088228,-7.44925e+225
0088229,-7.44925e+225
0088230,-7.44925e+225
0088231,-7.44925e+225
0088232,-7.44925e+225
0088233,-7.44925e+225
0088234,-7.44925e+225
0088235,-7.44925e+225
0088236,-7.44925e+225
0088237,-7.44925e+225
0088238,-7.44925e+225
0088239,-7.44925e+225
0088240,-7.44925e+225
0088241,-7.44925e+225
0088242,-7.44925e+225
0088243,-7.44925e+225
0088244,-7.44925e+225
0088245,-7.44925e+225
0088246,-7.44925e+225
0088247,-7.44925e+225
0088248,-7.44925e+225
0088249,-7.44925e+225
0088250,-7.44925e+225
0088251,-7.44925e+225
0088252,-7.44925e+225
0088253,-7.44925e+225
0088254,-7.44925e+225
0088255,-7.44925e+225
0088256,-7.44925e+225
0088257,-7.44925e+225
0088258,-7.44925e+225
0088259,-7.44925e+225
0088260,-7.44925e+225
0088261,-7.44925e+225
0088262,-7.44925e+225
0088263,-7.44925e+225
0088264,-7.44925e+225
0088265,-7.44925e+225
0088266,-7.44925e+225
0088267,-7.44925e+225
0088268,-7.44925e+225
0088269,-7.44925e+225
0088270,-7.44925e+225
0088271,-7.44925e+225
0088272,-7.44925e+225
0088273,-7.44925e+225
0088274,-7.44925e+225
0088275,-7.44925e+225
0088276,-7.44925e+225
0088277,-7.44925e+225
0088278,-7.44925e+225
0088279,-7.44925e+225
0088280,-7.44925e+225
0088281,-7.44925e+225
0088282,-7.44925e+225
0088283,-7.44925e+225
0088284,-7.44925e+225
0088285,-7.44925e+225
0088286,-7.44925e+225
0088287,-7.44925e+225
0088288,-7.44925e+225
0088289,-7.44925e+225
0088290,-7.44925e+225
0088291,-7.44925e+225
0088292,-7.44925e+225
0088293,-7.44925e+225
0088294,-7.44925e+225
0088295,-7.44925e+225
0088296,-7.44925e+225
0088297,-7.44925e+225
0088298,-7.44925e+225
0088299,-7.44925e+225
0088300,-7.44925e+225
0088301,-7.44925e+225
0088302,-7.44925e+225
0088303,-7.44925e+225
0088304,-7.44925e+225
0088305,-7.44925e+225
0088306,-7.44925e+225
0088307,-7.44925e+225
0088308,-7.44925e+225
0088309,-7.44925e+225
0088310,-7.44925e+225
0088311,-7.44925e+225
0088312,-7.44925e+225
0088313,-7.44925e+225
0088314,-7.44925e+225
0088315,-7.44925e+225
0088316,-7.44925e+225
0088317,-7.44925e+225
0088318,-7.44925e+225
0088319,-7.44925e+225
0088320,-7.44925e+225
0088321,-7.44925e+225
0088322,-7.44925e+225
0088323,-7.44925e+225
0088324,-7.44925e+225
0088325,-7.44925e+225
0088326,-7.44925e+225
0088327,-7.44925e+225
0088328,-7.44925e+225
0088329,-7.44925e+225
0088330,-7.44925e+225
0088331,-7.44925e+225
0088332,-7.44925e+225
0088333,-7.44925e+225
0088334,-7.44925e+225
0088335,-7.44925e+225
0088336,-7.44925e+225
0088337,-7.44925e+225
0088338,-7.44925e+225
0088339,-7.44925e+225
0088340,-7.44925e+225
0088341,-7.44925e+225
0088342,-7.44925e+225
0088343,-7.44925e+225
0088344,-7.44925e+225
0088345,-7.44925e+225
0088346,-7.44925e+225
0088347,-7.44925e+225
0088348,-7.44925e+225
0088349,-7.44925e+225
0088350,-7.44925e+225
0088351,-7.44925e+225
0088352,-7.44925e+225
0088353,-7.44925e+225
0088354,-7.44925e+225
0088355,-7.44925e+225
0088356,-7.44925e+225
0088357,-7.44925e+225
0088358,-7.44925e+225
0088359,-7.44925e+225
0088360,-7.44925e+225
0088361,-7.44925e+225
0088362,-7.44925e+225
0088363,-7.44925e+225
0088364,-7.44925e+225
0088365,-7.44925e+225
0088366,-7.44925e+225
0088367,-7.44925e+225
0088368,-7.44925e+225
0088369,-7.44925e+225
0088370,-7.44925e+225
0088371,-7.44925e+225
0088372,-7.44925e+225
0088373,-7.44925e+225
0088374,-7.44925e+225
0088375,-7.44925e+225
0088376,-7.44925e+225
0088377,-7.44925e+225
0088378,-7.44925e+225
0088379,-7.44925e+225
0088380,-7.44925e+225
0088381,-7.44925e+225
0088382,-7.44925e+225
0088383,-7.44925e+225
0088384,-7.44925e+225
0088385,-7.44925e+225
0088386,-7.44925e+225
0088387,-7.44925e+225
0088388,-7.44925e+225
0088389,-7.44925e+225
0088390,-7.44925e+225
0088391,-7.44925e+225
0088392,-7.44925e+225
0088393,-7.44925e+225
0088394,-7.44925e+225
0088395,-7.44925e+225
0088396,-7.44925e+225
0088397,-7.44925e+225
0088398,-7.44925e+225
0088399,-7.44925e+225
0088400,-7.44925e+225
0088401,-7.44925e+225
0088402,-7.44925e+225
0088403,-7.44925e+225
0088404,-7.44925e+225
0088405,-7.44925e+225
0088406,-7.44925e+225
0088407,-7.44925e+225
0088408,-7.44925e+225
0088409,-7.44925e+225
0088410,-7.44925e+225
0088411,-7.44925e+225
0088412,-7.44925e+225
0088413,-7.44925e+225
0088414,-7.44925e+225
0088415,-7.44925e+225
0088416,-7.44925e+225
0088417,-7.44925e+225
0088418,-7.44925e+225
0088419,-7.44925e+225
0088420,-7.44925e+225
0088421,-7.44925e+225
0088422,-7.44925e+225
0088423,-7.44925e+225
0088424,-7.44925e+225
0088425,-7.44925e+225
0088426,-7.44925e+225
0088427,-7.44925e+225
0088428,-7.44925e+225
0088429,-7.44925e+225
0088430,-7.44925e+225
0088431,-7.44925e+225
0088432,-7.44925e+225
0088433,-7.44925e+225
0088434,-7.44925e+225
0088435,-7.44925e+225
0088436,-7.44925e+225
0088437,-7.44925e+225
0088438,-7.44925e+225
0088439,-7.44925e+225
0088440,-7.44925e+225
0088441,-7.44925e+225
0088442,-7.44925e+225
0088443,-7.44925e+225
0088444,-7.44925e+225
0088445,-7.44925e+225
0088446,-7.44925e+225
0088447,-7.44925e+225
0088448,-7.44925e+225
0088449,-7.44925e+225
0088450,-7.44925e+225
0088451,-7.44925e+225
0088452,-7.44925e+225
0088453,-7.44925e+225
0088454,-7.44925e+225
0088455,-7.44925e+225
0088456,-7.44925e+225
0088457,-7.44925e+225
0088458,-7.44925e+225
0088459,-7.44925e+225
0088460,-7.44925e+225
0088461,-7.44925e+225
0088462,-7.44925e+225
0088463,-7.44925e+225
0088464,-7.44925e+225
0088465,-7.44925e+225
0088466,-7.44925e+225
0088467,-7.44925e+225
0088468,-7.44925e+225
0088469,-7.44925e+225
0088470,-7.44925e+225
0088471,-7.44925e+225
0088472,-7.44925e+225
0088473,-7.44925e+225
0088474,-7.44925e+225
0088475,-7.44925e+225
0088476,-7.44925e+225
0088477,-7.44925e+225
0088478,-7.44925e+225
0088479,-7.44925e+225
0088480,-7.44925e+225
0088481,-7.44925e+225
0088482,-7.44925e+225
0088483,-7.44925e+225
0088484,-7.44925e+225
0088485,-7.44925e+225
0088486,-7.44925e+225
0088487,-7.44925e+225
0088488,-7.44925e+225
0088489,-7.44925e+225
0088490,-7.44925e+225
0088491,-7.44925e+225
0088492,-7.44925e+225
0088493,-7.44925e+225
0088494,-7.44925e+225
0088495,-7.44925e+225
0088496,-7.44925e+225
0088497,-7.44925e+225
0088498,-7.44925e+225
0088499,-7.44925e+225
0088500,-7.44925e+225
0088501,-7.44925e+225
0088502,-7.44925e+225
0088503,-7.44925e+225
0088504,-7.44925e+225
0088505,-7.44925e+225
0088506,-7.44925e+225
0088507,-7.44925e+225
0088508,-7.44925e+225
0088509,-7.44925e+225
0088510,-7.44925e+225
0088511,-7.44925e+225
0088512,-7.44925e+225
0088513,-7.44925e+225
0088514,-7.44925e+225
0088515,-7.44925e+225
0088516,-7.44925e+225
0088517,-7.44925e+225
0088518,-7.44925e+225
0088519,-7.44925e+225
0088520,-7.44925e+225
0088521,-7.44925e+225
0088522,-7.44925e+225
0088523,-7.44925e+225
0088524,-7.44925e+225
0088525,-7.44925e+225
0088526,-7.44925e+225
0088527,-7.44925e+225
0088528,-7.44925e+225
0088529,-7.44925e+225
0088530,-7.44925e+225
0088531,-7.44925e+225
0088532,-7.44925e+225
0088533,-7.44925e+225
0088534,-7.44925e+225
0088535,-7.44925e+225
0088536,-7.44925e+225
0088537,-7.44925e+225
0088538,-7.44925e+225
0088539,-7.44925e+225
0088540,-7.44925e+225
0088541,-7.44925e+225
0088542,-7.44925e+225
0088543,-7.44925e+225
0088544,-7.44925e+225
0088545,-7.44925e+225
0088546,-7.44925e+225
0088547,-7.44925e+225
0088548,-7.44925e+225
0088549,-7.44925e+225
0088550,-7.44925e+225
0088551,-7.44925e+225
0088552,-7.44925e+225
0088553,-7.44925e+225
0088554,-7.44925e+225
0088555,-7.44925e+225
0088556,-7.44925e+225
0088557,-7.44925e+225
0088558,-7.44925e+225
0088559,-7.44925e+225
0088560,-7.44925e+225
0088561,-7.44925e+225
0088562,-7.44925e+225
0088563,-7.44925e+225
0088564,-7.44925e+225
0088565,-7.44925e+225
0088566,-7.44925e+225
0088567,-7.44925e+225
0088568,-7.44925e+225
0088569,-7.44925e+225
0088570,-7.44925e+225
0088571,-7.44925e+225
0088572,-7.44925e+225
0088573,-7.44925e+225
0088574,-7.44925e+225
0088575,-7.44925e+225
0088576,-7.44925e+225
0088577,-7.44925e+225
0088578,-7.44925e+225
0088579,-7.44925e+225
0088580,-7.44925e+225
0088581,-7.44925e+225
0088582,-7.44925e+225
0088583,-7.44925e+225
0088584,-7.44925e+225
0088585,-7.44925e+225
0088586,-7.44925e+225
0088587,-7.44925e+225
0088588,-7.44925e+225
0088589,-7.44925e+225
0088590,-7.44925e+225
0088591,-7.44925e+225
0088592,-7.44925e+225
0088593,-7.44925e+225
0088594,-7.44925e+225
0088595,-7.44925e+225
0088596,-7.44925e+225
0088597,-7.44925e+225
0088598,-7.44925e+225
0088599,-7.44925e+225
0088600,-7.44925e+225
0088601,-7.44925e+225
0088602,-7.44925e+225
0088603,-7.44925e+225
0088604,-7.44925e+225
0088605,-7.44925e+225
0088606,-7.44925e+225
0088607,-7.44925e+225
0088608,-7.44925e+225
0088609,-7.44925e+225
0088610,-7.44925e+225
0088611,-7.44925e+225
0088612,-7.44925e+225
0088613,-7.44925e+225
0088614,-7.44925e+225
0088615,0.577806
0088616,0.577806
0088617,0.577806
0088618,0.577806
0088619,0.577806
0088620,0.577806
0088621,0.577806
0088622,0.577806
0088623,0.577806
0088624,0.577806
0088625,0.577806
0088626,0.577806
0088627,0.577806
0088628,0.577806
0088629,0.577806
0088630,0.577806
0088631,0.577806
0088632,0.577806
0088633,0.577806
0088634,0.577806
0088635,0.577806
0088636,0.577806
0088637,0.577806
0088638,0.577806
0088639,0.577806
0088640,0.577806
0088641,0.577806
0088642,0.577806
0088643,0.577806
0088644,0.577807
0088645,0.57781
0088646,0.577823
0088647,0.57788
0088648,0.578107
0088649,0.578933
0088650,0.5817
0088651,0.590225
0088652,0.614377
0088653,0.677215
0088654,0.827251
0088655,1.15561
0088656,1.81332
0088657,3.01655
0088658,5.02149
0088659,8.0522
0088660,12.1834
0088661,17.2124
0088662,22.5875
0088663,27.4605
0088664,30.888
0088665,32.125
0088666,30.888
0088667,27.4605
0088668,22.5875
0088669,17.2124
0088670,12.1834
0088671,8.0522
0088672,5.02149
0088673,3.01655
0088674,1.81332
0088675,1.15561
0088676,0.827251
0088677,0.677215
0088678,0.614377
0088679,0.590225
0088680,0.5817
0088681,0.578933
0088682,0.578107
0088683,0.57788
0088684,0.577823
0088685,0.57781
0088686,0.577807
0088687,1.23551
0088688,1.23551
0088689,1.23551
0088690,1.23551
0088691,1.23551
0088692,1.23551
0088693,1.23551
0088694,1.23551
0088695,1.23551
0088696,1.23551
0088697,1.23551
0088698,1.23551
0088699,1.23551
0088700,1.23551
0088701,1.23551
0088702,1.23551
0088703,1.23551
0088704,1.23551
0088705,1.23551
0088706,1.23551
0088707,1.23551
0088708,1.23551
0088709,1.23551
0088710,1.23551
0088711,1.23551
0088712,1.23551
0088713,1.23551
0088714,1.23551
0088715,1.23551
0088716,1.23551
0088717,1.23551
0088718,1.23553
0088719,1.23558
0088720,1.23581
0088721,1.23664
0088722,1.2394
0088723,1.24793
0088724,1.27208
0088725,1.33492
0088726,1.48495
0088727,1.81332
0088728,2.47102
0088729,3.67425
0088730,5.67919
0088731,8.70991
0088732,12.8411
0088733,17.8701
0088734,23.2452
0088735,28.1182
0088736,31.5457
0088737,32.7827
0088738,31.5457
0088739,28.1182
0088740,23.2452
0088741,17.8701
0088742,12.8411
0088743,8.70991
0088744,5.67919
0088745,3.67425
0088746,2.47102
0088747,1.81332
0088748,1.48495
0088749,1.33492
0088750,1.27208
0088751,1.24793
0088752,1.2394
0088753,1.23664
0088754,1.23581
0088755,1.23558
0088756,1.23553
0088757,1.23551
0088758,1.23551
0088759,2.43874
0088760,2.43874
0088761,2.43874
0088762,2.43874
0088763,2.43874
0088764,2.43874
0088765,2.43874
0088766,2.43874
0088767,2.43874
0088768,2.43874
0088769,2.43874
0088770,2.43874
0088771,2.43874
0088772,2.43874
0088773,2.43874
0088774,2.43874
0088775,2.43874
0088776,2.43874
0088777,2.43874
0088778,2.43874
0088779,2.43874
0088780,2.43874
0088781,2.43874
0088782,2.43874
0088783,2.43874
0088784,2.43874
0088785,2.43874
0088786,2.43874
0088787,2.43874
0088788,2.43875
0088789,2.43875
0088790,2.43876
0088791,2.43882
0088792,2.43905
0088793,2.43987
0088794,2.44264
0088795,2.45116
0088796,2.47531
0088797,2.53815
0088798,2.68819
0088799,3.01655
0088800,3.67425
