query,x[m],y[m],z[m],th[deg],ph[deg],query_pix,dilated_pix,lapse time[ms]
0,\workspa,e\UMap\S,N\gazebo,am\que,\query,0,0,729
DB No.,x[m],y[m],z[m],th[deg],ph[deg],A,B,Bcon,C,D,E,Econ,F,sim_index,SPV_and,SPV_in, SPV_db 
0066140,-004.400,-001.800,0000.200,0070.0,0000.0,0,0,0,0,2798,23617,13435,35025,0,0,0,0
0066141,-004.200,-001.800,0000.200,0070.0,0000.0,0,0,0,0,3033,25297,14691,33110,0,0,0,0
0066142,-004.000,-001.800,0000.200,0070.0,0000.0,0,0,0,0,3443,28180,16672,29817,0,0,0,0
0066143,-003.800,-001.800,0000.200,0070.0,0000.0,0,0,0,0,3884,29925,17859,27631,0,0,0,0
0066144,-003.600,-001.800,0000.200,0070.0,0000.0,0,0,0,0,4314,30820,18737,26306,0,0,0,0
0066145,-003.400,-001.800,0000.200,0070.0,0000.0,0,0,0,0,4287,28702,17470,28451,0,0,0,0
0066146,-003.200,-001.800,0000.200,0070.0,0000.0,0,0,0,0,4104,26750,16114,30586,0,0,0,0
0066147,-003.000,-001.800,0000.200,0070.0,0000.0,0,0,0,0,3843,25080,14794,32517,0,0,0,0
0066148,-002.800,-001.800,0000.200,0070.0,0000.0,0,0,0,0,3987,25097,14441,32356,0,0,0,0
0066149,-002.600,-001.800,0000.200,0070.0,0000.0,0,0,0,0,3029,23654,13370,34757,0,0,0,0
0066150,-002.400,-001.800,0000.200,0070.0,0000.0,0,0,0,0,2776,23413,13113,35251,0,0,0,0
0066151,-002.200,-001.800,0000.200,0070.0,0000.0,0,0,0,0,2614,21061,11867,37765,0,0,0,0
0066152,-002.000,-001.800,0000.200,0070.0,0000.0,0,0,0,0,2900,23210,12985,35330,0,0,0,0
0066153,-001.800,-001.800,0000.200,0070.0,0000.0,0,0,0,0,3367,23763,13533,34310,0,0,0,0
0066154,-001.600,-001.800,0000.200,0070.0,0000.0,0,0,0,0,3303,25419,14386,32718,0,0,0,0
0066155,-001.400,-001.800,0000.200,0070.0,0000.0,0,0,0,0,3465,25025,14322,32950,0,0,0,0
0066156,-001.200,-001.800,0000.200,0070.0,0000.0,0,0,0,0,3412,23626,13572,34402,0,0,0,0
0066157,-001.000,-001.800,0000.200,0070.0,0000.0,0,0,0,0,3489,23099,13294,34852,0,0,0,0
0066158,-000.800,-001.800,0000.200,0070.0,0000.0,0,0,0,0,2973,21098,12005,37369,0,0,0,0
0066159,-000.600,-001.800,0000.200,0070.0,0000.0,0,0,0,0,3398,19821,11624,38221,0,0,0,0
0066160,-000.400,-001.800,0000.200,0070.0,0000.0,0,0,0,0,4131,17344,10165,39965,0,0,0,0
0066161,-000.200,-001.800,0000.200,0070.0,0000.0,0,0,0,0,4297,20821,11930,36322,0,0,0,0
0066162,-000.000,-001.800,0000.200,0070.0,0000.0,0,0,0,0,4323,21961,12799,35156,0,0,0,0
0066163,0000.200,-001.800,0000.200,0070.0,0000.0,0,0,0,0,5185,23638,14274,32617,0,0,0,0
0066164,0000.400,-001.800,0000.200,0070.0,0000.0,0,0,0,0,5581,24639,14907,31220,0,0,0,0
0066165,0000.600,-001.800,0000.200,0070.0,0000.0,0,0,0,0,5339,25819,15422,30282,0,0,0,0
0066166,0000.800,-001.800,0000.200,0070.0,0000.0,0,0,0,0,5053,24903,14781,31484,0,0,0,0
0066167,0001.000,-001.800,0000.200,0070.0,0000.0,0,0,0,0,4074,26984,15591,30382,0,0,0,0
0066168,0001.200,-001.800,0000.200,0070.0,0000.0,0,0,0,0,3441,26519,14982,31480,0,0,0,0
0066169,0001.400,-001.800,0000.200,0070.0,0000.0,0,0,0,0,2829,23798,13361,34813,0,0,0,0
0066170,0001.600,-001.800,0000.200,0070.0,0000.0,0,0,0,0,1384,20183,10639,39873,0,0,0,0
0066171,0001.800,-001.800,0000.200,0070.0,0000.0,0,0,0,0,1014,16368,8358,44058,0,0,0,0
0066172,0002.000,-001.800,0000.200,0070.0,0000.0,0,0,0,0,1355,19663,10167,40422,0,0,0,0
0066173,-010.000,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1372,14082,7745,45986,0,0,0,0
0066174,-009.800,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1090,12706,7039,47644,0,0,0,0
0066175,-009.600,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1237,12876,7138,47327,0,0,0,0
0066176,-009.400,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1477,14169,7895,45794,0,0,0,0
0066177,-009.200,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1512,14867,8214,45061,0,0,0,0
0066178,-009.000,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1646,14446,8147,45348,0,0,0,0
0066179,-008.800,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1802,16472,9242,43166,0,0,0,0
0066180,-008.600,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2021,18409,10255,41010,0,0,0,0
0066181,-008.400,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2017,18473,10224,40950,0,0,0,0
0066182,-008.200,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1993,18608,10280,40839,0,0,0,0
0066183,-008.000,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1900,18652,10396,40888,0,0,0,0
0066184,-007.800,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2262,20594,11735,38584,0,0,0,0
0066185,-007.600,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2458,22553,12795,36429,0,0,0,0
0066186,-007.400,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2313,23449,13077,35678,0,0,0,0
0066187,-007.200,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2072,21728,12107,37640,0,0,0,0
0066188,-007.000,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2164,21498,11989,37778,0,0,0,0
0066189,-006.800,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1794,19396,10651,40250,0,0,0,0
0066190,-006.600,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1943,21125,11597,38372,0,0,0,0
0066191,-006.400,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1728,18218,10139,41494,0,0,0,0
0066192,-006.200,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1739,16882,9316,42819,0,0,0,0
0066193,-006.000,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1706,17285,9510,42449,0,0,0,0
0066194,-005.800,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2045,18064,10091,41331,0,0,0,0
0066195,-005.600,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1781,15169,8585,44490,0,0,0,0
0066196,-005.400,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1661,16026,9343,43753,0,0,0,0
0066197,-005.200,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1872,17661,9860,41907,0,0,0,0
0066198,-005.000,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2013,19135,10682,40292,0,0,0,0
0066199,-004.800,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2572,21167,12093,37701,0,0,0,0
0066200,-004.600,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2963,23139,13200,35338,0,0,0,0
0066201,-004.400,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2783,23865,13383,34792,0,0,0,0
0066202,-004.200,-001.600,0000.200,0070.0,0000.0,0,0,0,0,3062,25519,14487,32859,0,0,0,0
0066203,-004.000,-001.600,0000.200,0070.0,0000.0,0,0,0,0,3480,27191,15998,30769,0,0,0,0
0066204,-003.800,-001.600,0000.200,0070.0,0000.0,0,0,0,0,3818,29526,17485,28096,0,0,0,0
0066205,-003.600,-001.600,0000.200,0070.0,0000.0,0,0,0,0,3951,29767,17927,27722,0,0,0,0
0066206,-003.400,-001.600,0000.200,0070.0,0000.0,0,0,0,0,4171,29706,18171,27563,0,0,0,0
0066207,-003.200,-001.600,0000.200,0070.0,0000.0,0,0,0,0,3824,27810,16720,29806,0,0,0,0
0066208,-003.000,-001.600,0000.200,0070.0,0000.0,0,0,0,0,4178,25364,15019,31898,0,0,0,0
0066209,-002.800,-001.600,0000.200,0070.0,0000.0,0,0,0,0,3865,23648,13666,33927,0,0,0,0
0066210,-002.600,-001.600,0000.200,0070.0,0000.0,0,0,0,0,3067,23915,13432,34458,0,0,0,0
0066211,-002.400,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2913,23643,13255,34884,0,0,0,0
0066212,-002.200,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2690,22604,12758,36146,0,0,0,0
0066213,-002.000,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2415,20808,11753,38217,0,0,0,0
0066214,-001.800,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2689,22962,12936,35789,0,0,0,0
0066215,-001.600,-001.600,0000.200,0070.0,0000.0,0,0,0,0,3195,24478,13988,33767,0,0,0,0
0066216,-001.400,-001.600,0000.200,0070.0,0000.0,0,0,0,0,3135,24918,14122,33387,0,0,0,0
0066217,-001.200,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2623,21889,12099,36928,0,0,0,0
0066218,-001.000,-001.600,0000.200,0070.0,0000.0,0,0,0,0,3374,23024,13417,35042,0,0,0,0
0066219,-000.800,-001.600,0000.200,0070.0,0000.0,0,0,0,0,3033,21438,12206,36969,0,0,0,0
0066220,-000.600,-001.600,0000.200,0070.0,0000.0,0,0,0,0,3168,20130,11687,38142,0,0,0,0
0066221,-000.400,-001.600,0000.200,0070.0,0000.0,0,0,0,0,3714,18134,10576,39592,0,0,0,0
0066222,-000.200,-001.600,0000.200,0070.0,0000.0,0,0,0,0,4400,19391,11305,37649,0,0,0,0
0066223,-000.000,-001.600,0000.200,0070.0,0000.0,0,0,0,0,4679,21951,12887,34810,0,0,0,0
0066224,0000.200,-001.600,0000.200,0070.0,0000.0,0,0,0,0,5323,24264,14608,31853,0,0,0,0
0066225,0000.400,-001.600,0000.200,0070.0,0000.0,0,0,0,0,5477,23284,14233,32679,0,0,0,0
0066226,0000.600,-001.600,0000.200,0070.0,0000.0,0,0,0,0,5417,24976,15382,31047,0,0,0,0
0066227,0000.800,-001.600,0000.200,0070.0,0000.0,0,0,0,0,5026,25880,15493,30534,0,0,0,0
0066228,0001.000,-001.600,0000.200,0070.0,0000.0,0,0,0,0,4062,25644,15000,31734,0,0,0,0
0066229,0001.200,-001.600,0000.200,0070.0,0000.0,0,0,0,0,3449,26537,14995,31454,0,0,0,0
0066230,0001.400,-001.600,0000.200,0070.0,0000.0,0,0,0,0,2750,22494,12767,36196,0,0,0,0
0066231,0001.600,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1325,19363,9977,40752,0,0,0,0
0066232,0001.800,-001.600,0000.200,0070.0,0000.0,0,0,0,0,947,16257,8217,44236,0,0,0,0
0066233,0002.000,-001.600,0000.200,0070.0,0000.0,0,0,0,0,1004,16539,8374,43897,0,0,0,0
0066234,-010.000,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1440,14451,8041,45549,0,0,0,0
0066235,-009.800,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1200,13176,7274,47064,0,0,0,0
0066236,-009.600,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1203,13254,7310,46983,0,0,0,0
0066237,-009.400,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1238,13408,7400,46794,0,0,0,0
0066238,-009.200,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1349,14355,7923,45736,0,0,0,0
0066239,-009.000,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1176,12786,7096,47478,0,0,0,0
0066240,-008.800,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1521,14718,8164,45201,0,0,0,0
0066241,-008.600,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1800,17073,9485,42567,0,0,0,0
0066242,-008.400,-001.400,0000.200,0070.0,0000.0,0,0,0,0,2029,18944,10653,40467,0,0,0,0
0066243,-008.200,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1993,18885,10565,40562,0,0,0,0
0066244,-008.000,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1765,17484,9718,42191,0,0,0,0
0066245,-007.800,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1855,19373,10676,40212,0,0,0,0
0066246,-007.600,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1987,21297,11639,38156,0,0,0,0
0066247,-007.400,-001.400,0000.200,0070.0,0000.0,0,0,0,0,2076,22722,12643,36642,0,0,0,0
0066248,-007.200,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1960,22676,12641,36804,0,0,0,0
0066249,-007.000,-001.400,0000.200,0070.0,0000.0,0,0,0,0,2072,22579,12573,36789,0,0,0,0
0066250,-006.800,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1778,19701,10853,39961,0,0,0,0
0066251,-006.600,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1695,19667,11007,40078,0,0,0,0
0066252,-006.400,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1536,17055,9344,42849,0,0,0,0
0066253,-006.200,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1565,17243,9423,42632,0,0,0,0
0066254,-006.000,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1625,17347,9467,42468,0,0,0,0
0066255,-005.800,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1516,15634,8697,44290,0,0,0,0
0066256,-005.600,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1311,13628,7597,46501,0,0,0,0
0066257,-005.400,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1548,14419,8277,45473,0,0,0,0
0066258,-005.200,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1847,16545,9436,43048,0,0,0,0
0066259,-005.000,-001.400,0000.200,0070.0,0000.0,0,0,0,0,1896,18450,10145,41094,0,0,0,0
0066260,-004.800,-001.400,0000.200,0070.0,0000.0,0,0,0,0,2239,20147,11109,39054,0,0,0,0
0066261,-004.600,-001.400,0000.200,0070.0,0000.0,0,0,0,0,2422,21130,11776,37888,0,0,0,0
0066262,-004.400,-001.400,0000.200,0070.0,0000.0,0,0,0,0,2770,22970,13019,35700,0,0,0,0
0066263,-004.200,-001.400,0000.200,0070.0,0000.0,0,0,0,0,3071,25704,14464,32665,0,0,0,0
0066264,-004.000,-001.400,0000.200,0070.0,0000.0,0,0,0,0,3506,27891,16289,30043,0,0,0,0
0066265,-003.800,-001.400,0000.200,0070.0,0000.0,0,0,0,0,3803,29219,17233,28418,0,0,0,0
0066266,-003.600,-001.400,0000.200,0070.0,0000.0,0,0,0,0,4130,30177,18074,27133,0,0,0,0
0066267,-003.400,-001.400,0000.200,0070.0,0000.0,0,0,0,0,4134,28895,17291,28411,0,0,0,0
0066268,-003.200,-001.400,0000.200,0070.0,0000.0,0,0,0,0,3966,28505,16920,28969,0,0,0,0
0066269,-003.000,-001.400,0000.200,0070.0,0000.0,0,0,0,0,3835,26403,15667,31202,0,0,0,0
0066270,-002.800,-001.400,0000.200,0070.0,0000.0,0,0,0,0,3662,24294,14182,33484,0,0,0,0
0066271,-002.600,-001.400,0000.200,0070.0,0000.0,0,0,0,0,3031,22378,12641,36031,0,0,0,0
0066272,-002.400,-001.400,0000.200,0070.0,0000.0,0,0,0,0,2850,23879,13352,34711,0,0,0,0
0066273,-002.200,-001.400,0000.200,0070.0,0000.0,0,0,0,0,2687,22913,12922,35840,0,0,0,0
0066274,-002.000,-001.400,0000.200,0070.0,0000.0,0,0,0,0,2467,20950,11901,38023,0,0,0,0
0066275,-001.800,-001.400,0000.200,0070.0,0000.0,0,0,0,0,2451,21610,12299,37379,0,0,0,0
0066276,-001.600,-001.400,0000.200,0070.0,0000.0,0,0,0,0,2555,23425,13171,35460,0,0,0,0
0066277,-001.400,-001.400,0000.200,0070.0,0000.0,0,0,0,0,2811,23092,13095,35537,0,0,0,0
0066278,-001.200,-001.400,0000.200,0070.0,0000.0,0,0,0,0,2900,23752,13302,34788,0,0,0,0
0066279,-001.000,-001.400,0000.200,0070.0,0000.0,0,0,0,0,3075,21871,12404,36494,0,0,0,0
0066280,-000.800,-001.400,0000.200,0070.0,0000.0,0,0,0,0,2874,21611,12355,36955,0,0,0,0
0066281,-000.600,-001.400,0000.200,0070.0,0000.0,0,0,0,0,3259,19652,11167,38529,0,0,0,0
0066282,-000.400,-001.400,0000.200,0070.0,0000.0,0,0,0,0,3401,19043,10802,38996,0,0,0,0
0066283,-000.200,-001.400,0000.200,0070.0,0000.0,0,0,0,0,4381,18747,10995,38312,0,0,0,0
0066284,-000.000,-001.400,0000.200,0070.0,0000.0,0,0,0,0,5078,20856,12432,35506,0,0,0,0
0066285,0000.200,-001.400,0000.200,0070.0,0000.0,0,0,0,0,5587,24867,15055,30986,0,0,0,0
0066286,0000.400,-001.400,0000.200,0070.0,0000.0,0,0,0,0,5805,24317,14659,31318,0,0,0,0
0066287,0000.600,-001.400,0000.200,0070.0,0000.0,0,0,0,0,5318,23033,14487,33089,0,0,0,0
0066288,0000.800,-001.400,0000.200,0070.0,0000.0,0,0,0,0,5125,24852,15337,31463,0,0,0,0
0066289,0001.000,-001.400,0000.200,0070.0,0000.0,0,0,0,0,4382,26756,15846,30302,0,0,0,0
0066290,0001.200,-001.400,0000.200,0070.0,0000.0,0,0,0,0,3591,25746,14904,32103,0,0,0,0
0066291,0001.400,-001.400,0000.200,0070.0,0000.0,0,0,0,0,2853,21780,12667,36807,0,0,0,0
0066292,0001.600,-001.400,0000.200,0070.0,0000.0,0,0,0,0,863,14930,7531,45647,0,0,0,0
0066293,0001.800,-001.400,0000.200,0070.0,0000.0,0,0,0,0,967,16461,8372,44012,0,0,0,0
0066294,0002.000,-001.400,0000.200,0070.0,0000.0,0,0,0,0,981,16452,8370,44007,0,0,0,0
0066295,-010.000,-001.200,0000.200,0070.0,0000.0,0,0,0,0,958,12016,6624,48466,0,0,0,0
0066296,-009.800,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1099,13807,7594,46534,0,0,0,0
0066297,-009.600,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1218,13955,7619,46267,0,0,0,0
0066298,-009.400,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1226,14009,7657,46205,0,0,0,0
0066299,-009.200,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1205,13857,7568,46378,0,0,0,0
0066300,-009.000,-001.200,0000.200,0070.0,0000.0,0,0,0,0,975,12035,6626,48430,0,0,0,0
0066301,-008.800,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1217,13937,7618,46286,0,0,0,0
0066302,-008.600,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1264,14351,7871,45825,0,0,0,0
0066303,-008.400,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1670,16588,9152,43182,0,0,0,0
0066304,-008.200,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1766,17693,9898,41981,0,0,0,0
0066305,-008.000,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1647,17470,9589,42323,0,0,0,0
0066306,-007.800,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1745,18635,10161,41060,0,0,0,0
0066307,-007.600,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1844,19735,10721,39861,0,0,0,0
0066308,-007.400,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1821,22093,11997,37526,0,0,0,0
0066309,-007.200,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1845,21935,12147,37660,0,0,0,0
0066310,-007.000,-001.200,0000.200,0070.0,0000.0,0,0,0,0,2124,23704,13118,35612,0,0,0,0
0066311,-006.800,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1693,20392,11109,39355,0,0,0,0
0066312,-006.600,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1590,19163,10510,40687,0,0,0,0
0066313,-006.400,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1371,15726,8683,44343,0,0,0,0
0066314,-006.200,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1673,17750,9897,42017,0,0,0,0
0066315,-006.000,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1704,18253,9947,41483,0,0,0,0
0066316,-005.800,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1497,16623,9229,43320,0,0,0,0
0066317,-005.600,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1198,13861,7567,46381,0,0,0,0
0066318,-005.400,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1002,12107,6706,48331,0,0,0,0
0066319,-005.200,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1381,14957,8393,45102,0,0,0,0
0066320,-005.000,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1720,17010,9515,42710,0,0,0,0
0066321,-004.800,-001.200,0000.200,0070.0,0000.0,0,0,0,0,1781,19517,10583,40142,0,0,0,0
0066322,-004.600,-001.200,0000.200,0070.0,0000.0,0,0,0,0,2142,19660,10844,39638,0,0,0,0
0066323,-004.400,-001.200,0000.200,0070.0,0000.0,0,0,0,0,2418,21769,12144,37253,0,0,0,0
0066324,-004.200,-001.200,0000.200,0070.0,0000.0,0,0,0,0,2791,24826,13983,33823,0,0,0,0
0066325,-004.000,-001.200,0000.200,0070.0,0000.0,0,0,0,0,3441,28085,16238,29914,0,0,0,0
0066326,-003.800,-001.200,0000.200,0070.0,0000.0,0,0,0,0,3813,30233,17528,27394,0,0,0,0
0066327,-003.600,-001.200,0000.200,0070.0,0000.0,0,0,0,0,3728,27853,16300,29859,0,0,0,0
0066328,-003.400,-001.200,0000.200,0070.0,0000.0,0,0,0,0,3938,28677,17333,28825,0,0,0,0
0066329,-003.200,-001.200,0000.200,0070.0,0000.0,0,0,0,0,3708,27087,16037,30645,0,0,0,0
0066330,-003.000,-001.200,0000.200,0070.0,0000.0,0,0,0,0,3740,27320,16200,30380,0,0,0,0
0066331,-002.800,-001.200,0000.200,0070.0,0000.0,0,0,0,0,3683,25109,14750,32648,0,0,0,0
0066332,-002.600,-001.200,0000.200,0070.0,0000.0,0,0,0,0,3037,22941,13222,35462,0,0,0,0
0066333,-002.400,-001.200,0000.200,0070.0,0000.0,0,0,0,0,2820,22137,12585,36483,0,0,0,0
0066334,-002.200,-001.200,0000.200,0070.0,0000.0,0,0,0,0,2571,22578,12780,36291,0,0,0,0
0066335,-002.000,-001.200,0000.200,0070.0,0000.0,0,0,0,0,2459,21417,12153,37564,0,0,0,0
0066336,-001.800,-001.200,0000.200,0070.0,0000.0,0,0,0,0,2431,21949,12411,37060,0,0,0,0
0066337,-001.600,-001.200,0000.200,0070.0,0000.0,0,0,0,0,2433,22059,12460,36948,0,0,0,0
0066338,-001.400,-001.200,0000.200,0070.0,0000.0,0,0,0,0,2191,21269,11895,37980,0,0,0,0
0066339,-001.200,-001.200,0000.200,0070.0,0000.0,0,0,0,0,2515,22244,12562,36681,0,0,0,0
0066340,-001.000,-001.200,0000.200,0070.0,0000.0,0,0,0,0,2703,21048,11812,37689,0,0,0,0
0066341,-000.800,-001.200,0000.200,0070.0,0000.0,0,0,0,0,2801,19772,11044,38867,0,0,0,0
0066342,-000.600,-001.200,0000.200,0070.0,0000.0,0,0,0,0,2548,20044,11255,38848,0,0,0,0
0066343,-000.400,-001.200,0000.200,0070.0,0000.0,0,0,0,0,3406,19463,10977,38571,0,0,0,0
0066344,-000.200,-001.200,0000.200,0070.0,0000.0,0,0,0,0,4851,20490,11708,36099,0,0,0,0
0066345,-000.000,-001.200,0000.200,0070.0,0000.0,0,0,0,0,5322,21967,13085,34151,0,0,0,0
0066346,0000.200,-001.200,0000.200,0070.0,0000.0,0,0,0,0,5924,24329,14898,31187,0,0,0,0
0066347,0000.400,-001.200,0000.200,0070.0,0000.0,0,0,0,0,5832,22695,13979,32913,0,0,0,0
0066348,0000.600,-001.200,0000.200,0070.0,0000.0,0,0,0,0,5632,23773,14795,32035,0,0,0,0
0066349,0000.800,-001.200,0000.200,0070.0,0000.0,0,0,0,0,4560,21846,13502,35034,0,0,0,0
0066350,0001.000,-001.200,0000.200,0070.0,0000.0,0,0,0,0,4256,24025,14436,33159,0,0,0,0
0066351,0001.200,-001.200,0000.200,0070.0,0000.0,0,0,0,0,3561,25301,14790,32578,0,0,0,0
0066352,0001.400,-001.200,0000.200,0070.0,0000.0,0,0,0,0,2855,20174,11602,38411,0,0,0,0
0066353,0001.600,-001.200,0000.200,0070.0,0000.0,0,0,0,0,563,9535,4843,51342,0,0,0,0
0066354,0001.800,-001.200,0000.200,0070.0,0000.0,0,0,0,0,601,10432,5258,50407,0,0,0,0
0066355,0002.000,-001.200,0000.200,0070.0,0000.0,0,0,0,0,770,12637,6449,48033,0,0,0,0
0066356,-010.000,-001.000,0000.200,0070.0,0000.0,0,0,0,0,964,12753,6847,47723,0,0,0,0
0066357,-009.800,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1011,13019,7056,47410,0,0,0,0
0066358,-009.600,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1234,14337,7765,45869,0,0,0,0
0066359,-009.400,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1263,15166,8149,45011,0,0,0,0
0066360,-009.200,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1243,15034,8067,45163,0,0,0,0
0066361,-009.000,-001.000,0000.200,0070.0,0000.0,0,0,0,0,965,12758,6844,47717,0,0,0,0
0066362,-008.800,-001.000,0000.200,0070.0,0000.0,0,0,0,0,999,13020,7001,47421,0,0,0,0
0066363,-008.600,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1249,15133,8108,45058,0,0,0,0
0066364,-008.400,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1280,15256,8208,44904,0,0,0,0
0066365,-008.200,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1412,15627,8534,44401,0,0,0,0
0066366,-008.000,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1651,18026,9807,41763,0,0,0,0
0066367,-007.800,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1772,19908,10774,39760,0,0,0,0
0066368,-007.600,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1730,19681,10589,40029,0,0,0,0
0066369,-007.400,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1691,19460,10479,40289,0,0,0,0
0066370,-007.200,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1521,20602,11113,39317,0,0,0,0
0066371,-007.000,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1803,21642,12039,37995,0,0,0,0
0066372,-006.800,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1694,21421,11551,38325,0,0,0,0
0066373,-006.600,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1449,18556,10016,41435,0,0,0,0
0066374,-006.400,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1375,16662,9205,43403,0,0,0,0
0066375,-006.200,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1459,17230,9518,42751,0,0,0,0
0066376,-006.000,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1771,18590,10151,41079,0,0,0,0
0066377,-005.800,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1542,18198,9967,41700,0,0,0,0
0066378,-005.600,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1237,15029,8051,45174,0,0,0,0
0066379,-005.400,-001.000,0000.200,0070.0,0000.0,0,0,0,0,970,12748,6865,47722,0,0,0,0
0066380,-005.200,-001.000,0000.200,0070.0,0000.0,0,0,0,0,995,13020,6987,47425,0,0,0,0
0066381,-005.000,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1286,15471,8287,44683,0,0,0,0
0066382,-004.800,-001.000,0000.200,0070.0,0000.0,0,0,0,0,1731,18286,9889,41423,0,0,0,0
