DB No.,n_d[i],d_u,d_u_d_v 
0071015,1.29833e-56,0.233231,0.504108
0071016,1.29833e-56,0.158357,0.47382
0071017,1.29833e-56,0.130125,0.502576
0071018,1.29833e-56,0.0651533,0.469666
0071019,1.29833e-56,0.0829212,0.474632
0071020,1.29833e-56,0.079561,0.460541
0071021,1.29833e-56,0.148821,0.473965
0071022,1.29833e-56,0.0514744,0.478867
0071023,1.29833e-56,0.0286603,0.469835
0071024,1.29833e-56,0.0576801,0.461581
0071025,1.29833e-56,0.088748,0.501701
0071026,1.29833e-56,0.192532,0.521567
0071027,1.29833e-56,0.102063,0.514782
0071028,1.29833e-56,0.169615,0.53539
0071029,1.29833e-56,0.179178,0.506208
0071030,1.29833e-56,0.237708,0.531014
0071031,1.29833e-56,0.200571,0.528927
0071032,1.29833e-56,0.141531,0.497938
0071033,1.29833e-56,0.139047,0.48779
0071034,6.99763e-50,0.164612,0.503793
0071035,1.01204e-37,0.22163,0.526937
0071036,2.6808e-27,0.0923395,0.473493
0071037,1.30063e-18,0.127614,0.47986
0071038,1.15575e-11,0.186135,0.482958
0071039,1.88104e-06,0.197334,0.494281
0071040,0.00560732,0.11423,0.498808
0071041,0.306149,0.440847,0.497755
0071042,0.306149,0.347317,0.454432
0071043,0.00560732,0.0478668,0.436272
0071044,1.88104e-06,0.0746412,0.452583
0071045,1.15575e-11,0.13237,0.484036
0071046,1.30063e-18,0.149497,0.49507
0071047,2.6808e-27,0.159436,0.48705
0071048,1.01204e-37,0.162634,0.478751
0071049,6.99763e-50,0.217078,0.493374
0071050,1.29833e-56,0.266315,0.506528
0071051,1.29833e-56,0.244822,0.500828
0071052,1.29833e-56,0.187614,0.483422
0071053,1.38746e-43,0.128118,0.456065
0071054,1.38746e-43,0.0729006,0.441634
0071055,1.38746e-43,0.120407,0.657998
0071056,1.38746e-43,0.0531496,0.621539
0071057,1.38746e-43,0.0525084,0.407086
0071058,1.38746e-43,0.0751303,0.416224
0071059,1.38746e-43,0.164235,0.45365
0071060,1.38746e-43,0.0487885,0.438839
0071061,1.38746e-43,0.0528215,0.444214
0071062,1.38746e-43,0.121343,0.46627
0071063,1.38746e-43,0.0774357,0.460416
0071064,1.38746e-43,0.133639,0.387397
0071065,1.38746e-43,0.0469293,0.428999
0071066,1.38746e-43,0.044482,0.38178
0071067,1.38746e-43,0.065855,0.212369
0071068,1.38746e-43,0.121995,0.234047
0071069,1.38746e-43,0.0802451,0.229336
0071070,1.38746e-43,0.230175,0.285461
0071071,1.38746e-43,0.0921578,0.243981
0071072,1.38746e-43,0.149395,0.270485
0071073,1.38746e-43,0.0785009,0.247528
0071074,1.38746e-43,0.109341,0.255153
0071075,1.38746e-43,0.109525,0.239349
0071076,1.38746e-43,0.229376,0.280629
0071077,1.38746e-43,0.128672,0.250323
0071078,1.38746e-43,0.0487252,0.227581
0071079,1.38746e-43,0.0530435,0.22357
0071080,1.38746e-43,0.0982881,0.216884
0071081,1.38746e-43,0.0762195,0.228058
0071082,1.38746e-43,0.155622,0.11687
0071083,1.38746e-43,0.0405337,0.0860039
0071084,1.38746e-43,0.0245573,0.0990316
0071085,1.38746e-43,0.0492473,0.175222
0071086,1.38746e-43,0.120482,0.19833
0071087,1.38746e-43,0.15213,0.224956
0071088,1.38746e-43,0.151376,0.11682
0071089,1.38746e-43,0.140535,0.117169
0071090,1.38746e-43,0.186718,0.153712
0071091,1.38746e-43,0.222924,0.238874
0071092,1.38746e-43,0.207846,0.286354
0071093,1.38746e-43,0.12744,0.263475
0071094,1.38746e-43,0.144221,0.254887
0071095,1.38746e-43,0.181729,0.266698
0071096,1.01204e-37,0.170082,0.270787
0071097,2.6808e-27,0.0809659,0.239604
0071098,1.30063e-18,0.13952,0.2435
0071099,1.15575e-11,0.213475,0.127316
0071100,1.88104e-06,0.168301,0.115979
0071101,0.00560732,0.130186,0.109808
0071102,0.306149,0.391151,0.0948454
0071103,0.306149,0.341933,0.0790286
0071104,0.00560732,0.0556556,0.0823877
0071105,1.88104e-06,0.0788024,0.0997471
0071106,1.15575e-11,0.162589,0.135841
0071107,1.30063e-18,0.105319,0.11882
0071108,2.6808e-27,0.171705,0.137311
0071109,1.01204e-37,0.162387,0.147262
0071110,1.38746e-43,0.239551,0.188116
0071111,1.38746e-43,0.281147,0.19329
0071112,1.38746e-43,0.0590028,0.112689
0071113,1.38746e-43,0.0290027,0.0685401
0071114,2.71567e-32,0.0877424,0.0874031
0071115,2.71567e-32,0.0909974,0.0955196
0071116,2.71567e-32,0.0290091,0.288494
0071117,2.71567e-32,0.0393314,0.287402
0071118,2.71567e-32,0.0387139,0.0754395
0071119,2.71567e-32,0.0633404,0.0818363
0071120,2.71567e-32,0.156569,0.12107
0071121,2.71567e-32,0.0289902,0.0926683
0071122,2.71567e-32,0.0380859,0.0999623
0071123,2.71567e-32,0.100705,0.111654
0071124,2.71567e-32,0.0732184,0.111154
0071125,2.71567e-32,0.0286358,0.0557646
0071126,2.71567e-32,0.0359092,0.0580646
0071127,2.71567e-32,0.0339952,0.0660172
0071128,2.71567e-32,0.056975,0.161862
0071129,2.71567e-32,0.158497,0.189911
0071130,2.71567e-32,0.0854051,0.205474
0071131,2.71567e-32,0.247133,0.247372
0071132,2.71567e-32,0.0744789,0.192672
0071133,2.71567e-32,0.106989,0.197632
0071134,2.71567e-32,0.0440092,0.167424
0071135,2.71567e-32,0.0807292,0.222193
0071136,2.71567e-32,0.133916,0.206444
0071137,2.71567e-32,0.213945,0.214717
0071138,2.71567e-32,0.145341,0.274033
0071139,2.71567e-32,0.0315731,0.173263
0071140,2.71567e-32,0.0378788,0.212811
0071141,2.71567e-32,0.110338,0.218112
0071142,2.71567e-32,0.0527162,0.182351
0071143,2.71567e-32,0.0262614,0.183818
0071144,2.71567e-32,0.0303649,0.243529
0071145,2.71567e-32,0.0202669,0.218208
0071146,2.71567e-32,0.0639145,0.175072
0071147,2.71567e-32,0.181912,0.233237
0071148,2.71567e-32,0.089336,0.221716
0071149,2.71567e-32,0.181102,0.216907
0071150,2.71567e-32,0.143642,0.176395
0071151,2.71567e-32,0.210734,0.211436
0071152,2.71567e-32,0.220518,0.232779
0071153,2.71567e-32,0.195533,0.249819
0071154,2.71567e-32,0.144571,0.217418
0071155,2.71567e-32,0.157056,0.231382
0071156,2.71567e-32,0.22022,0.227079
0071157,2.71568e-32,0.130724,0.235041
0071158,2.68082e-27,0.0905495,0.197431
0071159,1.30063e-18,0.169014,0.198965
0071160,1.15575e-11,0.177154,0.203546
0071161,1.88104e-06,0.149192,0.213923
0071162,0.00560732,0.12376,0.225275
0071163,0.306149,0.326944,0.175675
0071164,0.306149,0.334988,0.213309
0071165,0.00560732,0.0656476,0.176119
0071166,1.88104e-06,0.0812769,0.239017
0071167,1.15575e-11,0.143813,0.223208
0071168,1.30063e-18,0.117663,0.189755
0071169,2.68082e-27,0.163367,0.214866
0071170,2.71568e-32,0.162022,0.211148
0071171,2.71567e-32,0.229818,0.26741
0071172,2.71567e-32,0.254476,0.252104
0071173,2.71567e-32,0.126115,0.237837
0071174,2.71567e-32,0.0265487,0.17128
0071175,9.73545e-23,0.0571125,0.162557
0071176,9.73545e-23,0.166488,0.233417
0071177,9.73545e-23,0.021872,0.361912
0071178,9.73545e-23,0.0347655,0.427097
0071179,9.73545e-23,0.0508173,0.20252
0071180,9.73545e-23,0.0512273,0.173083
0071181,9.73545e-23,0.0220207,0.196559
0071182,9.73545e-23,0.0218579,0.204975
0071183,9.73545e-23,0.0339536,0.220622
0071184,9.73545e-23,0.0602066,0.175799
0071185,9.73545e-23,0.169832,0.231161
0071186,9.73545e-23,0.0219567,0.153206
0071187,9.73545e-23,0.0398574,0.158872
0071188,9.73545e-23,0.037037,0.163358
0071189,9.73545e-23,0.0596689,0.142779
0071190,9.73545e-23,0.0711642,0.1435
0071191,9.73545e-23,0.0915166,0.154253
0071192,9.73545e-23,0.098313,0.165216
0071193,9.73545e-23,0.161062,0.176772
0071194,9.73545e-23,0.124247,0.171351
0071195,9.73545e-23,0.0512023,0.142477
0071196,9.73545e-23,0.0835994,0.153171
0071197,9.73545e-23,0.176435,0.190662
0071198,9.73545e-23,0.0619523,0.15768
0071199,9.73545e-23,0.0291449,0.152593
0071200,9.73545e-23,0.0247911,0.150831
0071201,9.73545e-23,0.0339647,0.150534
0071202,9.73545e-23,0.0877005,0.179186
0071203,9.73545e-23,0.149212,0.198509
0071204,9.73545e-23,0.0199063,0.161615
0071205,9.73545e-23,0.0271712,0.158197
0071206,9.73545e-23,0.0162338,0.154947
0071207,9.73545e-23,0.0740894,0.176501
0071208,9.73545e-23,0.134702,0.18465
0071209,9.73545e-23,0.0953947,0.182281
0071210,9.73545e-23,0.156456,0.220978
0071211,9.73545e-23,0.172928,0.203472
0071212,9.73545e-23,0.1997,0.207754
0071213,9.73545e-23,0.229764,0.226158
0071214,9.73545e-23,0.165122,0.198824
0071215,9.73545e-23,0.1536,0.188637
0071216,9.73545e-23,0.176183,0.193049
0071217,9.73545e-23,0.204095,0.199873
0071218,9.73545e-23,0.0854754,0.174077
0071219,9.73572e-23,0.0941982,0.173339
0071220,1.30073e-18,0.214081,0.198807
0071221,1.15575e-11,0.150277,0.180475
0071222,1.88104e-06,0.151963,0.189505
0071223,0.00560732,0.158025,0.187404
0071224,0.306149,0.319807,0.140725
0071225,0.306149,0.330937,0.148819
0071226,0.00560732,0.0762939,0.162841
0071227,1.88104e-06,0.116131,0.180213
0071228,1.15575e-11,0.11035,0.179642
0071229,1.30073e-18,0.136581,0.190222
0071230,9.73572e-23,0.13145,0.186404
0071231,9.73545e-23,0.178449,0.187893
0071232,9.73545e-23,0.231877,0.220086
0071233,9.73545e-23,0.192308,0.193033
0071234,9.73545e-23,0.02535,0.135401
0071235,9.73545e-23,0.0127137,0.133853
0071236,6.39229e-15,0.0592829,0.158229
0071237,6.39229e-15,0.0247128,0.155972
0071238,6.39229e-15,0.0224575,0.345226
0071239,6.39229e-15,0.0405449,0.362302
0071240,6.39229e-15,0.0982533,0.176614
0071241,6.39229e-15,0.155315,0.200787
0071242,6.39229e-15,0.0244841,0.164066
0071243,6.39229e-15,0.0246034,0.154979
0071244,6.39229e-15,0.0324286,0.157955
0071245,6.39229e-15,0.056343,0.163897
0071246,6.39229e-15,0.025623,0.148059
0071247,6.39229e-15,0.022554,0.149658
0071248,6.39229e-15,0.0421804,0.172238
0071249,6.39229e-15,0.0689447,0.178869
0071250,6.39229e-15,0.136652,0.15785
0071251,6.39229e-15,0.098979,0.152605
0071252,6.39229e-15,0.188963,0.181566
0071253,6.39229e-15,0.0672295,0.146501
0071254,6.39229e-15,0.153251,0.180357
0071255,6.39229e-15,0.0167131,0.138845
0071256,6.39229e-15,0.0511974,0.146577
0071257,6.39229e-15,0.122126,0.17018
0071258,6.39229e-15,0.163333,0.179729
0071259,6.39229e-15,0.0857398,0.149039
0071260,6.39229e-15,0.0280484,0.125035
0071261,6.39229e-15,0.0228811,0.129482
0071262,6.39229e-15,0.0323716,0.133871
0071263,6.39229e-15,0.0558896,0.139866
0071264,6.39229e-15,0.0636141,0.13793
0071265,6.39229e-15,0.0232631,0.132369
0071266,6.39229e-15,0.0252649,0.136622
0071267,6.39229e-15,0.0232849,0.137734
0071268,6.39229e-15,0.0717949,0.153369
0071269,6.39229e-15,0.1407,0.169798
0071270,6.39229e-15,0.147679,0.176402
0071271,6.39229e-15,0.111501,0.16621
0071272,6.39229e-15,0.172594,0.18605
0071273,6.39229e-15,0.178383,0.187599
0071274,6.39229e-15,0.205184,0.188416
0071275,6.39229e-15,0.162565,0.182819
0071276,6.39229e-15,0.157108,0.190291
0071277,6.39229e-15,0.187789,0.187635
0071278,6.39229e-15,0.169716,0.183767
0071279,6.39229e-15,0.0784558,0.153876
0071280,6.39229e-15,0.121429,0.160515
0071281,6.39359e-15,0.224,0.193137
0071282,1.15639e-11,0.100954,0.159607
0071283,1.88104e-06,0.162558,0.177234
0071284,0.00560732,0.0584023,0.146392
0071285,0.306149,0.319317,0.136751
0071286,0.306149,0.33127,0.138123
0071287,0.00560732,0.0730724,0.158067
0071288,1.88104e-06,0.110038,0.161454
0071289,1.15639e-11,0.0942511,0.158672
0071290,6.39359e-15,0.157203,0.180831
0071291,6.39229e-15,0.131653,0.173931
0071292,6.39229e-15,0.203486,0.199359
0071293,6.39229e-15,0.240444,0.209017
0071294,6.39229e-15,0.0699208,0.161544
0071295,6.39229e-15,0.00426136,0.130921
0071296,6.39229e-15,6.39229e-15,0.132423
0071297,7.6874e-09,0.0697837,0.146523
0071298,7.6874e-09,0.0250174,0.143966
0071299,7.6874e-09,0.0233451,0.344678
0071300,7.6874e-09,0.0511922,0.351002
0071301,7.6874e-09,0.104552,0.158902
0071302,7.6874e-09,0.0433112,0.126092
0071303,7.6874e-09,0.0255245,0.12276
0071304,7.6874e-09,0.0315457,0.129815
0071305,7.6874e-09,0.0347584,0.136348
0071306,7.6874e-09,0.0551264,0.142364
0071307,7.6874e-09,0.0250261,0.137796
0071308,7.6874e-09,0.0230548,0.142403
0071309,7.6874e-09,0.0371517,0.147495
0071310,7.6874e-09,0.0951515,0.165758
0071311,7.6874e-09,0.100567,0.152033
0071312,7.6874e-09,0.097948,0.151211
0071313,7.6874e-09,0.143563,0.173312
0071314,7.6874e-09,0.0710901,0.148344
0071315,7.6874e-09,0.10373,0.15444
0071316,7.6874e-09,0.0171126,0.12662
0071317,7.6874e-09,0.0628319,0.150195
0071318,7.6874e-09,0.161103,0.184553
0071319,7.6874e-09,0.207541,0.200265
0071320,7.6874e-09,0.119643,0.167086
0071321,7.6874e-09,0.0259233,0.135462
0071322,7.6874e-09,0.0211953,0.133759
0071323,7.6874e-09,0.034071,0.133673
0071324,7.6874e-09,0.0604995,0.134605
0071325,7.6874e-09,0.0255066,0.125337
0071326,7.6874e-09,0.0352777,0.138469
0071327,7.6874e-09,0.0179782,0.129096
0071328,7.6874e-09,0.0560561,0.13468
0071329,7.6874e-09,0.130865,0.162894
0071330,7.6874e-09,0.0864821,0.153675
0071331,7.6874e-09,0.166012,0.179231
0071332,7.6874e-09,0.14448,0.171588
0071333,7.6874e-09,0.163846,0.174829
0071334,7.6874e-09,0.188465,0.180013
0071335,7.6874e-09,0.16152,0.167937
0071336,7.6874e-09,0.175949,0.176406
0071337,7.6874e-09,0.167969,0.176992
0071338,7.6874e-09,0.194407,0.182631
0071339,7.6874e-09,0.116471,0.159697
0071340,7.6874e-09,0.0730846,0.138246
0071341,7.6874e-09,0.182361,0.175337
0071342,7.6874e-09,0.154728,0.171278
0071343,7.69896e-09,0.123309,0.15261
0071344,1.88873e-06,0.178607,0.174204
0071345,0.00560732,0.0344787,0.128989
0071346,0.306149,0.319558,0.127001
0071347,0.306149,0.330624,0.129745
0071348,0.00560732,0.0632972,0.138846
0071349,1.88873e-06,0.118353,0.160824
0071350,7.69896e-09,0.106487,0.159109
0071351,7.6874e-09,0.136352,0.166368
0071352,7.6874e-09,0.147882,0.16653
0071353,7.6874e-09,0.186469,0.178239
0071354,7.6874e-09,0.235587,0.200951
0071355,7.6874e-09,0.0503198,0.143587
0071356,7.6874e-09,7.6874e-09,0.124386
0071357,7.6874e-09,7.6874e-09,0.124886
0071358,0.000169326,0.0957224,0.159216
0071359,0.000169326,0.0154507,0.137222
0071360,0.000169326,0.0143007,0.343476
0071361,0.000169326,0.0195548,0.339355
0071362,0.000169326,0.0496889,0.141087
0071363,0.000169326,0.0157653,0.123513
0071364,0.000169326,0.0122225,0.128061
0071365,0.000169326,0.0141708,0.1181
0071366,0.000169326,0.023918,0.116255
0071367,0.000169326,0.161022,0.165032
0071368,0.000169326,0.0154564,0.121249
0071369,0.000169326,0.0122175,0.12019
0071370,0.000169326,0.0107726,0.114258
0071371,0.000169326,0.0471467,0.126287
0071372,0.000169326,0.0693183,0.145596
0071373,0.000169326,0.0823361,0.155744
0071374,0.000169326,0.0349415,0.137478
0071375,0.000169326,0.237821,0.207145
0071376,0.000169326,0.0499481,0.14524
0071377,0.000169326,0.0153562,0.143755
0071378,0.000169326,0.0459606,0.156189
0071379,0.000169326,0.133564,0.180046
0071380,0.000169326,0.0751164,0.159715
0071381,0.000169326,0.0157711,0.149395
0071382,0.000169326,0.0122326,0.154355
0071383,0.000169326,0.010761,0.151701
0071384,0.000169326,0.0240664,0.150286
0071385,0.000169326,0.185814,0.197043
0071386,0.000169326,0.0154393,0.163698
0071387,0.000169326,0.0178164,0.146893
0071388,0.000169326,0.00949109,0.141343
0071389,0.000169326,0.0592492,0.153909
0071390,0.000169326,0.0927503,0.165291
0071391,0.000169326,0.0875358,0.16122
0071392,0.000169326,0.108701,0.161296
0071393,0.000169326,0.184437,0.186632
0071394,0.000169326,0.147936,0.172228
0071395,0.000169326,0.197495,0.183076
0071396,0.000169326,0.146719,0.159723
0071397,0.000169326,0.198853,0.178816
0071398,0.000169326,0.202594,0.181585
0071399,0.000169326,0.13776,0.158946
0071400,0.000169326,0.101256,0.146015
0071401,0.000169326,0.0719498,0.139543
0071402,0.000169326,0.230848,0.189678
0071403,0.000169326,0.0839788,0.146729
0071404,0.000169326,0.19238,0.184913
0071405,0.000171207,0.162922,0.172259
0071406,0.00577664,0.0228889,0.123014
0071407,0.306318,0.315206,0.123547
0071408,0.306318,0.330472,0.137194
0071409,0.00577664,0.0968585,0.15228
0071410,0.000171207,0.0703261,0.145187
0071411,0.000169326,0.134265,0.159995
0071412,0.000169326,0.112,0.156782
0071413,0.000169326,0.16997,0.180405
0071414,0.000169326,0.195623,0.190184
0071415,0.000169326,0.185808,0.183858
0071416,0.000169326,0.0478815,0.147837
0071417,0.000169326,0.004566,0.127193
0071418,0.000169326,0.000169326,0.133577
0071419,0.0683111,0.0739339,0.133568
0071420,0.0683111,0.0683111,0.135161
0071421,0.0683111,0.0683111,0.340951
0071422,0.0683111,0.0683111,0.337902
0071423,0.0683111,0.271556,0.194956
0071424,0.0683111,0.0711466,0.120368
0071425,0.0683111,0.0683111,0.10928
0071426,0.0683111,0.0683111,0.113514
0071427,0.0683111,0.0854564,0.116008
0071428,0.0683111,0.0739364,0.11622
0071429,0.0683111,0.0683111,0.113945
0071430,0.0683111,0.0683111,0.11861
0071431,0.0683111,0.0683111,0.108903
0071432,0.0683111,0.179183,0.146136
0071433,0.0683111,0.0792214,0.130507
0071434,0.0683111,0.260302,0.181222
0071435,0.0683111,0.09402,0.137171
0071436,0.0683111,0.144162,0.153259
0071437,0.0683111,0.0726821,0.137365
0071438,0.0683111,0.0683111,0.139793
0071439,0.0683111,0.151613,0.162969
0071440,0.0683111,0.227202,0.195764
0071441,0.0683111,0.11514,0.160306
0071442,0.0683111,0.073951,0.155476
0071443,0.0683111,0.0683111,0.151314
0071444,0.0683111,0.0683111,0.151331
0071445,0.0683111,0.0854564,0.159504
0071446,0.0683111,0.0735126,0.162476
0071447,0.0683111,0.0683111,0.147274
0071448,0.0683111,0.0683111,0.148297
0071449,0.0683111,0.0683111,0.149662
0071450,0.0683111,0.110227,0.154798
0071451,0.0683111,0.144075,0.154581
0071452,0.0683111,0.233919,0.19162
0071453,0.0683111,0.165432,0.159479
0071454,0.0683111,0.254468,0.186656
0071455,0.0683111,0.209211,0.16993
0071456,0.0683111,0.231027,0.170057
0071457,0.0683111,0.22843,0.173869
0071458,0.0683111,0.243913,0.181332
0071459,0.0683111,0.285702,0.194057
0071460,0.0683111,0.138487,0.137676
0071461,0.0683111,0.162946,0.150305
0071462,0.0683111,0.134289,0.139644
0071463,0.0683111,0.259766,0.182446
0071464,0.0683111,0.144716,0.143841
0071465,0.0683111,0.316965,0.194208
0071466,0.068313,0.0798118,0.119528
0071467,0.0739184,0.0739184,0.11778
0071468,0.37446,0.37446,0.122365
0071469,0.37446,0.399914,0.133051
0071470,0.0739184,0.136734,0.147908
0071471,0.068313,0.14758,0.148246
0071472,0.0683111,0.220911,0.176626
0071473,0.0683111,0.1994,0.170099
0071474,0.0683111,0.223098,0.184928
0071475,0.0683111,0.258713,0.187024
0071476,0.0683111,0.2646,0.193555
0071477,0.0683111,0.1317,0.146311
0071478,0.0683111,0.0727078,0.136691
0071479,0.0683111,0.0683111,0.128319
0071480,0.504754,0.504754,0.129514
0071481,0.504754,0.504754,0.134006
0071482,0.504754,0.504754,0.342563
0071483,0.504754,0.504754,0.332218
0071484,0.504754,0.511433,0.126389
0071485,0.504754,0.504754,0.119201
0071486,0.504754,0.504754,0.120744
0071487,0.504754,0.504754,0.125549
0071488,0.504754,0.643797,0.162534
0071489,0.504754,0.504754,0.113054
0071490,0.504754,0.504754,0.116185
0071491,0.504754,0.504754,0.107262
0071492,0.504754,0.504754,0.115756
0071493,0.504754,0.511351,0.112386
0071494,0.504754,0.504754,0.134754
0071495,0.504754,0.51311,0.137481
0071496,0.504754,0.616705,0.187081
0071497,0.504754,0.541972,0.167658
0071498,0.504754,0.504754,0.152647
0071499,0.504754,0.504754,0.150202
0071500,0.504754,0.546551,0.17197
0071501,0.504754,0.515655,0.167107
0071502,0.504754,0.511421,0.16475
0071503,0.504754,0.504754,0.157708
0071504,0.504754,0.504754,0.153851
0071505,0.504754,0.504754,0.154633
0071506,0.504754,0.527016,0.170357
0071507,0.504754,0.504754,0.157247
0071508,0.504754,0.504754,0.16402
0071509,0.504754,0.504754,0.168641
0071510,0.504754,0.504754,0.165436
0071511,0.504754,0.573783,0.193573
0071512,0.504754,0.593162,0.178029
0071513,0.504754,0.649649,0.18737
0071514,0.504754,0.646639,0.181899
0071515,0.504754,0.645174,0.179565
0071516,0.504754,0.6578,0.177074
0071517,0.504754,0.641663,0.173361
0071518,0.504754,0.672799,0.189677
0071519,0.504754,0.696261,0.179576
0071520,0.504754,0.719544,0.184041
0071521,0.504754,0.545153,0.127855
0071522,0.504754,0.578957,0.138127
0071523,0.504754,0.625952,0.158682
0071524,0.504754,0.623407,0.155217
0071525,0.504754,0.568967,0.138965
0071526,0.504754,0.687906,0.183297
0071527,0.504756,0.504756,0.122583
0071528,0.510362,0.510362,0.126087
0071529,0.810904,0.810904,0.122315
0071530,0.810904,0.8365,0.129797
0071531,0.510362,0.570014,0.151943
0071532,0.504756,0.581893,0.15377
0071533,0.504754,0.615492,0.169859
0071534,0.504754,0.649292,0.175009
0071535,0.504754,0.677744,0.187223
0071536,0.504754,0.68605,0.188283
0071537,0.504754,0.684331,0.18406
0071538,0.504754,0.616111,0.164687
0071539,0.504754,0.504754,0.127373
0071540,0.504754,0.504754,0.132436
0071541,0.0683111,0.0683111,0.126915
0071542,0.0683111,0.0683111,0.127336
0071543,0.0683111,0.0683111,0.334599
0071544,0.0683111,0.0683111,0.331441
0071545,0.0683111,0.0683111,0.126498
0071546,0.0683111,0.0683111,0.12271
0071547,0.0683111,0.0683111,0.116882
0071548,0.0683111,0.0683111,0.115106
0071549,0.0683111,0.0683111,0.117528
0071550,0.0683111,0.0683111,0.117459
0071551,0.0683111,0.0683111,0.112627
0071552,0.0683111,0.0683111,0.0806988
0071553,0.0683111,0.0683111,0.0801196
0071554,0.0683111,0.0683111,0.0829268
0071555,0.0683111,0.0683111,0.146756
0071556,0.0683111,0.0683111,0.146578
0071557,0.0683111,0.107933,0.162864
0071558,0.0683111,0.0683111,0.147575
0071559,0.0683111,0.0683111,0.148657
0071560,0.0683111,0.0683111,0.153285
0071561,0.0683111,0.0683111,0.149539
0071562,0.0683111,0.0683111,0.144344
0071563,0.0683111,0.0683111,0.147541
0071564,0.0683111,0.0683111,0.155559
0071565,0.0683111,0.0683111,0.165185
0071566,0.0683111,0.0683111,0.159461
0071567,0.0683111,0.0683111,0.150027
0071568,0.0683111,0.0683111,0.155936
0071569,0.0683111,0.0691729,0.166543
0071570,0.0683111,0.0840718,0.166192
0071571,0.0683111,0.104268,0.169342
0071572,0.0683111,0.115306,0.175058
0071573,0.0683111,0.165366,0.185794
0071574,0.0683111,0.142828,0.177728
0071575,0.0683111,0.251005,0.199297
0071576,0.0683111,0.19113,0.177127
0071577,0.0683111,0.216326,0.186705
0071578,0.0683111,0.216283,0.181243
0071579,0.0683111,0.25981,0.185118
0071580,0.0683111,0.260468,0.1765
0071581,0.0683111,0.218587,0.165214
0071582,0.0683111,0.12538,0.148122
0071583,0.0683111,0.131846,0.151195
0071584,0.0683111,0.254696,0.197766
0071585,0.0683111,0.123456,0.142791
0071586,0.0683111,0.184602,0.167757
0071587,0.0683111,0.106706,0.140679
0071588,0.068313,0.132522,0.149084
0071589,0.0739184,0.0994645,0.136801
0071590,0.37446,0.391788,0.133265
0071591,0.37446,0.429577,0.14283
0071592,0.0739184,0.124749,0.139443
0071593,0.068313,0.179786,0.154303
0071594,0.0683111,0.154744,0.154076
0071595,0.0683111,0.225278,0.182731
0071596,0.0683111,0.251213,0.193192
0071597,0.0683111,0.215614,0.173455
0071598,0.0683111,0.205535,0.167983
0071599,0.0683111,0.114452,0.148964
0071600,0.0683111,0.094339,0.150768
0071601,0.0683111,0.120015,0.15202
0071602,2.22523e-71,0.0227836,0.132174
0071603,2.22523e-71,2.22523e-71,0.12236
0071604,2.22523e-71,2.22523e-71,0.32654
0071605,2.22523e-71,0.0231214,0.324325
0071606,2.22523e-71,2.22523e-71,0.121817
0071607,2.22523e-71,2.22523e-71,0.108104
0071608,2.22523e-71,2.22523e-71,0.119562
0071609,2.22523e-71,2.22523e-71,0.119684
0071610,2.22523e-71,2.22523e-71,0.121262
0071611,2.22523e-71,0.00341463,0.116537
0071612,2.22523e-71,2.22523e-71,0.128217
0071613,2.22523e-71,0.00439668,0.00150614
0071614,2.22523e-71,2.22523e-71,0.00011578
0071615,2.22523e-71,2.22523e-71,0.00260423
0071616,2.22523e-71,0.00439668,0.185875
0071617,2.22523e-71,2.22523e-71,0.173387
0071618,2.22523e-71,0.00684151,0.165168
0071619,2.22523e-71,2.22523e-71,0.174866
0071620,2.22523e-71,2.22523e-71,0.189991
0071621,2.22523e-71,2.22523e-71,0.181651
0071622,2.22523e-71,2.22523e-71,0.172173
0071623,2.22523e-71,0.236143,0.244679
0071624,2.22523e-71,2.22523e-71,0.191243
0071625,2.22523e-71,2.22523e-71,0.19328
0071626,2.22523e-71,2.22523e-71,0.187489
0071627,2.22523e-71,2.22523e-71,0.177624
0071628,2.22523e-71,2.22523e-71,0.199063
0071629,2.22523e-71,2.22523e-71,0.202691
0071630,2.22523e-71,2.22523e-71,0.196642
0071631,2.22523e-71,2.22523e-71,0.187124
0071632,2.22523e-71,0.0698612,0.20676
0071633,2.22523e-71,2.22523e-71,0.200049
0071634,2.22523e-71,2.22523e-71,0.188731
0071635,2.22523e-71,2.22523e-71,0.177824
0071636,2.22523e-71,2.22523e-71,0.176254
0071637,2.22523e-71,0.00668449,0.191441
0071638,2.22523e-71,2.22523e-71,0.191394
0071639,2.22523e-71,2.22523e-71,0.180872
0071640,2.22523e-71,2.22523e-71,0.175116
0071641,2.22523e-71,0.108822,0.211184
0071642,2.22523e-71,2.22523e-71,0.177252
0071643,8.86191e-64,8.86191e-64,0.182283
0071644,6.99763e-50,6.99763e-50,0.180768
0071645,1.01204e-37,0.161345,0.226444
0071646,2.6808e-27,2.6808e-27,0.177264
0071647,1.30063e-18,1.30063e-18,0.176946
0071648,1.15575e-11,0.0339436,0.185158
0071649,1.88104e-06,1.88104e-06,0.160418
0071650,0.00560732,0.0197882,0.162273
0071651,0.306149,0.306149,0.170765
0071652,0.306149,0.306149,0.171475
0071653,0.00560732,0.00560732,0.166953
0071654,1.88104e-06,1.88104e-06,0.161845
0071655,1.15575e-11,1.15575e-11,0.169814
0071656,1.30063e-18,1.30063e-18,0.185251
0071657,2.6808e-27,2.6808e-27,0.18513
0071658,1.01204e-37,1.01204e-37,0.176419
0071659,6.99763e-50,0.0417407,0.185456
