DB No.,n_d[i],d_u,d_u_d_v 
0088914,7.05725e-12,0.182062,0.305802
0088915,7.05725e-12,0.173084,0.30603
0088916,7.05725e-12,0.188772,0.353896
0088917,7.05725e-12,0.106748,0.305295
0088918,7.05725e-12,0.128382,0.618111
0088919,7.05725e-12,0.139447,0.456018
0088920,7.05725e-12,0.123922,0.358722
0088921,7.05725e-12,0.194226,0.309496
0088922,7.05725e-12,0.104255,0.270232
0088923,7.05725e-12,0.0109807,0.321807
0088924,7.05725e-12,0.0102113,0.256586
0088925,7.05725e-12,0.0479061,0.321207
0088926,6.90273e-19,0.103938,0.29267
0088927,6.90273e-19,0.0827158,0.26736
0088928,6.90273e-19,0.131208,0.279392
0088929,6.90273e-19,0.145061,0.299067
0088930,6.90273e-19,0.0797065,0.346011
0088931,6.90273e-19,0.115996,0.319562
0088932,6.90273e-19,0.0808687,0.29933
0088933,6.90273e-19,0.140382,0.289089
0088934,6.90273e-19,0.122689,0.360449
0088935,6.90273e-19,0.101798,0.275358
0088936,6.90273e-19,0.0985467,0.275946
0088937,6.90273e-19,0.131982,0.28622
0088938,6.90273e-19,0.170653,0.307351
0088939,6.90273e-19,0.182002,0.317792
0088940,6.90273e-19,0.18419,0.121387
0088941,6.90273e-19,0.112765,0.137673
0088942,6.90273e-19,0.125459,0.166321
0088943,6.90273e-19,0.156281,0.10657
0088944,6.90273e-19,0.0759232,0.0750563
0088945,6.90273e-19,0.123092,0.0946103
0088946,6.90273e-19,0.10508,0.13228
0088947,6.90273e-19,0.0721326,0.0764204
0088948,6.90273e-19,0.107434,0.115836
0088949,6.90273e-19,0.147458,0.115886
0088950,6.90273e-19,0.127691,0.0873461
0088951,6.90273e-19,0.114091,0.117909
0088952,6.90273e-19,0.0933444,0.184179
0088953,6.90273e-19,0.0974138,0.171025
0088954,6.90273e-19,0.0786674,0.126066
0088955,6.90273e-19,0.131625,0.106584
0088956,6.90273e-19,0.109123,0.0873773
0088957,6.90273e-19,0.0761026,0.0782121
0088958,6.90273e-19,0.10394,0.0880603
0088959,6.90273e-19,0.0980778,0.0940944
0088960,6.90275e-19,0.148304,0.0965164
0088961,3.14382e-16,0.0719071,0.0750507
0088962,7.88042e-10,0.0919201,0.0822982
0088963,3.62592e-05,0.0881544,0.124271
0088964,0.0305568,0.186381,0.0989408
0088965,0.471651,0.612126,0.0995586
0088966,0.133339,0.207077,0.0769359
0088967,0.000690419,0.110158,0.0878132
0088968,6.54774e-08,0.0763628,0.0744908
0088969,1.13735e-13,0.138285,0.0918144
0088970,6.93891e-19,0.0993568,0.0835756
0088971,6.90273e-19,0.102045,0.0849119
0088972,6.90273e-19,0.093647,0.139945
0088973,6.90273e-19,0.144555,0.0968673
0088974,6.90273e-19,0.145294,0.113596
0088975,6.90273e-19,0.0931892,0.0840681
0088976,6.90273e-19,0.170695,0.108492
0088977,6.90273e-19,0.161296,0.10749
0088978,6.90273e-19,0.167513,0.133898
0088979,6.90273e-19,0.117422,0.470742
0088980,6.90273e-19,0.14776,0.240013
0088981,6.90273e-19,0.132433,0.107149
0088982,6.90273e-19,0.113877,0.0938526
0088983,6.90273e-19,0.193532,0.111277
0088984,6.90273e-19,0.256716,0.17247
0088985,6.90273e-19,0.0176196,0.0640417
0088986,6.90273e-19,0.0162144,0.128644
0088987,1.2366e-27,0.0838134,0.101315
0088988,1.2366e-27,0.0588235,0.0720782
0088989,1.2366e-27,0.109112,0.145478
0088990,1.2366e-27,0.125795,0.177073
0088991,1.2366e-27,0.116407,0.152044
0088992,1.2366e-27,0.0611329,0.0812552
0088993,1.2366e-27,0.095418,0.0971379
0088994,1.2366e-27,0.0870488,0.0800838
0088995,1.2366e-27,0.132834,0.113721
0088996,1.2366e-27,0.118443,0.0867547
0088997,1.2366e-27,0.0881606,0.0834631
0088998,1.2366e-27,0.114193,0.126582
0088999,1.2366e-27,0.125556,0.13428
0089000,1.2366e-27,0.148517,0.153274
0089001,1.2366e-27,0.172414,0.15504
0089002,1.2366e-27,0.192915,0.202498
0089003,1.2366e-27,0.126385,0.138994
0089004,1.2366e-27,0.103418,0.0963593
0089005,1.2366e-27,0.134212,0.0877752
0089006,1.2366e-27,0.100402,0.129637
0089007,1.2366e-27,0.124011,0.0967317
0089008,1.2366e-27,0.15015,0.0987205
0089009,1.2366e-27,0.0638564,0.124589
0089010,1.2366e-27,0.111772,0.0969391
0089011,1.2366e-27,0.196069,0.107777
0089012,1.2366e-27,0.133572,0.150035
0089013,1.2366e-27,0.101271,0.133461
0089014,1.2366e-27,0.103838,0.0854477
0089015,1.2366e-27,0.104841,0.0901848
0089016,1.2366e-27,0.0964706,0.0879397
0089017,1.2366e-27,0.151847,0.10194
0089018,1.2366e-27,0.115351,0.0864223
0089019,1.2366e-27,0.07591,0.123571
0089020,1.2366e-27,0.115455,0.098668
0089021,2.2883e-24,0.0923409,0.0782422
0089022,3.13691e-16,0.126913,0.0895157
0089023,7.88042e-10,0.107392,0.0831088
0089024,3.62592e-05,0.0960701,0.0751134
0089025,0.0305568,0.133666,0.0810973
0089026,0.471651,0.613097,0.0940721
0089027,0.133339,0.264353,0.090621
0089028,0.000690419,0.0872357,0.123858
0089029,6.54774e-08,0.118825,0.11856
0089030,1.13735e-13,0.0995398,0.080063
0089031,3.61839e-21,0.125396,0.0883448
0089032,1.2387e-27,0.106206,0.0840613
0089033,1.2366e-27,0.106243,0.0904461
0089034,1.2366e-27,0.125998,0.0883473
0089035,1.2366e-27,0.133457,0.0992314
0089036,1.2366e-27,0.114767,0.0898575
0089037,1.2366e-27,0.0967505,0.129544
0089038,1.2366e-27,0.172556,0.140927
0089039,1.2366e-27,0.173717,0.132314
0089040,1.2366e-27,0.145338,0.507097
0089041,1.2366e-27,0.132712,0.241214
0089042,1.2366e-27,0.146478,0.132067
0089043,1.2366e-27,0.149099,0.103594
0089044,1.2366e-27,0.12111,0.126883
0089045,1.2366e-27,0.0122506,0.0871514
0089046,1.2366e-27,0.0155834,0.107462
0089047,1.2366e-27,1.2366e-27,0.126399
0089048,2.43866e-18,2.43866e-18,0.0445754
0089049,2.43866e-18,2.43866e-18,0.0577027
0089050,2.43866e-18,2.43866e-18,0.0857827
0089051,2.43866e-18,2.43866e-18,0.105521
0089052,2.43866e-18,2.43866e-18,0.0649274
0089053,2.43866e-18,2.43866e-18,0.0632153
0089054,2.43866e-18,2.43866e-18,0.061799
0089055,2.43866e-18,2.43866e-18,0.0901849
0089056,2.43866e-18,2.43866e-18,0.0628725
0089057,2.43866e-18,2.43866e-18,0.0529958
0089058,2.43866e-18,2.43866e-18,0.156265
0089059,2.43866e-18,2.43866e-18,9.02042e-07
0089060,2.43866e-18,2.43866e-18,9.02042e-07
0089061,2.43866e-18,2.43866e-18,0.010606
0089062,2.43866e-18,2.43866e-18,0.110844
0089063,2.43866e-18,2.43866e-18,0.093012
0089064,2.43866e-18,2.43866e-18,0.0962479
0089065,2.43866e-18,2.43866e-18,0.0687908
0089066,2.43866e-18,2.43866e-18,0.0465021
0089067,2.43866e-18,2.43866e-18,0.120398
0089068,2.43866e-18,2.43866e-18,0.0747785
0089069,2.43866e-18,2.43866e-18,0.0548992
0089070,2.43866e-18,2.43866e-18,0.0612526
0089071,2.43866e-18,2.43866e-18,0.0436801
0089072,2.43866e-18,2.43866e-18,0.0696123
0089073,2.43866e-18,2.43866e-18,0.116569
0089074,2.43866e-18,2.43866e-18,0.134013
0089075,2.43866e-18,2.43866e-18,0.0955939
0089076,2.43866e-18,2.43866e-18,0.08619
0089077,2.43866e-18,2.43866e-18,0.0532864
0089078,2.43866e-18,2.43866e-18,0.0548698
0089079,2.43866e-18,2.43866e-18,0.048514
0089080,2.43866e-18,2.43866e-18,0.0592201
0089081,2.43866e-18,2.43866e-18,0.0458833
0089082,2.43866e-18,2.43866e-18,0.0458263
0089083,3.1613e-16,3.1613e-16,0.0473152
0089084,7.88042e-10,7.88042e-10,0.0932818
0089085,3.62592e-05,3.62592e-05,0.075217
0089086,0.0305568,0.0305568,0.0456935
0089087,0.471651,0.471651,0.0495035
0089088,0.133339,0.133339,0.0472152
0089089,0.000690419,0.000690419,0.0676021
0089090,6.54774e-08,6.54774e-08,0.0456228
0089091,1.13737e-13,1.13737e-13,0.0461114
0089092,2.44228e-18,2.44228e-18,0.0493898
0089093,2.43866e-18,2.43866e-18,0.102428
0089094,2.43866e-18,2.43866e-18,0.0594989
0089095,2.43866e-18,2.43866e-18,0.0482028
0089096,2.43866e-18,2.43866e-18,0.056569
0089097,2.43866e-18,2.43866e-18,0.0532902
0089098,2.43866e-18,2.43866e-18,0.0738815
0089099,2.43866e-18,2.43866e-18,0.0540944
0089100,2.43866e-18,2.43866e-18,0.122852
0089101,2.43866e-18,2.43866e-18,0.417356
0089102,2.43866e-18,2.43866e-18,0.175444
0089103,2.43866e-18,2.43866e-18,0.0604435
0089104,2.43866e-18,2.43866e-18,0.0589792
0089105,2.43866e-18,2.43866e-18,0.107818
0089106,2.43866e-18,2.43866e-18,0.0795001
0089107,2.43866e-18,2.43866e-18,0.119018
0089108,2.43866e-18,2.43866e-18,0.0611287
0089109,1.88347e-11,1.88347e-11,0.0426959
0089110,1.88347e-11,1.88347e-11,0.114849
0089111,1.88347e-11,1.88347e-11,0.099935
0089112,1.88347e-11,0.0206945,0.153411
0089113,1.88347e-11,0.0108818,0.0893459
0089114,1.88347e-11,0.152674,0.109738
0089115,1.88347e-11,0.026245,0.0692997
0089116,1.88347e-11,1.88347e-11,0.0911573
0089117,1.88347e-11,1.88347e-11,0.0704168
0089118,1.88347e-11,1.88347e-11,0.0475869
0089119,1.88347e-11,1.88347e-11,0.031055
0089120,1.88347e-11,0.0109807,0.0617211
0089121,1.88347e-11,0.0444529,0.0519601
0089122,1.88347e-11,1.88347e-11,0.0393796
0089123,1.88347e-11,0.0201228,0.102289
0089124,1.88347e-11,0.287341,0.202757
0089125,1.88347e-11,1.88347e-11,0.0500706
0089126,1.88347e-11,1.88347e-11,0.0544486
0089127,1.88347e-11,1.88347e-11,0.073378
0089128,1.88347e-11,1.88347e-11,0.0876685
0089129,1.88347e-11,1.88347e-11,0.0598288
0089130,1.88347e-11,0.0297767,0.106249
0089131,1.88347e-11,1.88347e-11,0.0614372
0089132,1.88347e-11,1.88347e-11,0.0426453
0089133,1.88347e-11,1.88347e-11,0.108258
0089134,1.88347e-11,1.88347e-11,0.109654
0089135,1.88347e-11,1.88347e-11,0.0991214
0089136,1.88347e-11,1.88347e-11,0.0829748
0089137,1.88347e-11,1.88347e-11,0.0656871
0089138,1.88347e-11,1.88347e-11,0.0516154
0089139,1.88347e-11,0.00672566,0.0601093
0089140,1.88347e-11,1.88347e-11,0.0984151
0089141,1.88347e-11,1.88347e-11,0.0523276
0089142,1.88347e-11,1.88347e-11,0.0461746
0089143,1.88347e-11,1.88347e-11,0.0546756
0089144,1.88351e-11,1.88351e-11,0.0510127
0089145,8.06876e-10,8.06876e-10,0.0770777
0089146,3.62592e-05,3.62592e-05,0.0606535
0089147,0.0305568,0.0305568,0.0459534
0089148,0.471651,0.598243,0.0943748
0089149,0.133339,0.133339,0.108812
0089150,0.000690419,0.000690419,0.047601
0089151,6.54963e-08,0.159252,0.0967453
0089152,1.89485e-11,0.091733,0.0783615
0089153,1.88347e-11,0.0369858,0.0612426
0089154,1.88347e-11,1.88347e-11,0.0908893
0089155,1.88347e-11,0.0110308,0.071984
0089156,1.88347e-11,1.88347e-11,0.0494725
0089157,1.88347e-11,0.112856,0.0882666
0089158,1.88347e-11,0.0110308,0.104189
0089159,1.88347e-11,1.88347e-11,0.0527624
0089160,1.88347e-11,1.88347e-11,0.0553486
0089161,1.88347e-11,0.0277172,0.143889
0089162,1.88347e-11,0.172383,0.505028
0089163,1.88347e-11,1.88347e-11,0.138615
0089164,1.88347e-11,1.88347e-11,0.0574124
0089165,1.88347e-11,1.88347e-11,0.0998648
0089166,1.88347e-11,0.024219,0.0833998
0089167,1.88347e-11,1.88347e-11,0.0878315
0089168,1.88347e-11,1.88347e-11,0.0927766
0089169,1.88347e-11,1.88347e-11,0.0826693
0089170,2.66434e-06,0.00950837,0.0473616
0089171,2.66434e-06,0.13472,0.145851
0089172,2.66434e-06,0.042744,0.168449
0089173,2.66434e-06,0.0204555,0.106773
0089174,2.66434e-06,0.191046,0.130438
0089175,2.66434e-06,0.150854,0.109936
0089176,2.66434e-06,0.154159,0.141227
0089177,2.66434e-06,0.105473,0.0884973
0089178,2.66434e-06,0.0794419,0.0684828
0089179,2.66434e-06,0.0936003,0.216414
0089180,2.66434e-06,0.00938171,0.0384773
0089181,2.66434e-06,0.0345188,0.070728
0089182,2.66434e-06,0.152857,0.0901885
0089183,2.66434e-06,0.0496411,0.067158
0089184,2.66434e-06,0.0488902,0.12618
0089185,2.66434e-06,0.114768,0.130578
0089186,2.66434e-06,0.217422,0.120617
0089187,2.66434e-06,0.0574088,0.0704997
0089188,2.66434e-06,0.0104812,0.107915
0089189,2.66434e-06,0.00682723,0.0655303
0089190,2.66434e-06,0.00674602,0.058809
0089191,2.66434e-06,0.0220185,0.0774982
0089192,2.66434e-06,0.116316,0.115403
0089193,2.66434e-06,0.0330199,0.0691244
0089194,2.66434e-06,0.00682723,0.130626
0089195,2.66434e-06,0.00676211,0.132027
0089196,2.66434e-06,0.0207711,0.0951208
0089197,2.66434e-06,0.0104812,0.0499433
0089198,2.66434e-06,0.00681083,0.0627812
0089199,2.66434e-06,0.00676211,0.0577546
0089200,2.66434e-06,0.0226831,0.0665011
0089201,2.66434e-06,0.0155844,0.0993226
0089202,2.66434e-06,0.0630308,0.102314
0089203,2.66434e-06,0.00682176,0.0510861
0089204,2.66434e-06,0.00676211,0.0623995
0089205,2.66434e-06,0.0207209,0.114383
0089206,2.66513e-06,0.0101567,0.0502909
0089207,3.89235e-05,0.00683077,0.0486392
0089208,0.0305595,0.0373189,0.0515146
0089209,0.471654,0.494781,0.0623282
0089210,0.133341,0.161725,0.0977696
0089211,0.000693083,0.0720691,0.105543
0089212,2.72982e-06,0.0341444,0.0589459
0089213,2.66434e-06,0.11651,0.0913706
0089214,2.66434e-06,0.123088,0.141144
0089215,2.66434e-06,0.0412123,0.0605434
0089216,2.66434e-06,0.0652504,0.0708966
0089217,2.66434e-06,0.245836,0.128357
0089218,2.66434e-06,0.0625532,0.0715177
0089219,2.66434e-06,0.150288,0.127353
0089220,2.66434e-06,0.157766,0.120297
0089221,2.66434e-06,0.0482713,0.097321
0089222,2.66434e-06,0.0705732,0.131246
0089223,2.66434e-06,0.237797,0.489409
0089224,2.66434e-06,0.23394,0.230313
0089225,2.66434e-06,0.0673189,0.075508
0089226,2.66434e-06,0.00682723,0.114212
0089227,2.66434e-06,0.00675942,0.0819476
0089228,2.66434e-06,0.243276,0.176824
0089229,2.66434e-06,0.0101461,0.0792956
0089230,2.66434e-06,0.00666672,0.0800609
0089231,0.00690307,0.0549606,0.0937646
0089232,0.00690307,0.0879842,0.151174
0089233,0.00690307,0.113286,0.164125
0089234,0.00690307,0.0772756,0.0742237
0089235,0.00690307,0.0849349,0.0838757
0089236,0.00690307,0.150204,0.103005
0089237,0.00690307,0.199917,0.160096
0089238,0.00690307,0.121634,0.0883108
0089239,0.00690307,0.14057,0.0893209
0089240,0.00690307,0.0965166,0.0796386
0089241,0.00690307,0.32198,0.139643
0089242,0.00690307,0.0660551,0.018776
0089243,0.00690307,0.0989083,0.0292043
0089244,0.00690307,0.262503,0.0811325
0089245,0.00690307,0.0657426,0.0186768
0089246,0.00690307,0.0905096,0.0265384
0089247,0.00690307,0.184848,0.0564833
0089248,0.00690307,0.257931,0.0796812
0089249,0.00690307,0.159267,0.0483633
0089250,0.00690307,0.0889137,0.0260318
0089251,0.00690307,0.0982829,0.0290057
0089252,0.00690307,0.0623735,0.0176074
0089253,0.00690307,0.0593875,0.0166596
0089254,0.00690307,0.0641621,0.0181751
0089255,0.00690307,0.0526012,0.0145055
0089256,0.00690307,0.0565395,0.0157556
0089257,0.00690307,0.0717463,0.0205825
0089258,0.00690307,0.169116,0.0514894
0089259,0.00690307,0.0535319,0.0148009
0089260,0.00690307,0.0556836,0.0154839
0089261,0.00690307,0.0720407,0.020676
0089262,0.00690307,0.0664195,0.0188917
0089263,0.00690307,0.0518609,0.0142705
0089264,0.00690307,0.064155,0.0181729
0089265,0.00690307,0.0647176,0.0183514
0089266,0.00690307,0.0628363,0.0177543
0089267,0.00690307,0.0867036,0.0253302
0089268,0.00693933,0.0533198,0.0147221
0089269,0.0374599,0.0992274,0.0196062
0089270,0.478554,0.569971,0.0290175
0089271,0.140242,0.197499,0.0181747
0089272,0.00759349,0.0649578,0.0182086
0089273,0.00690314,0.0714543,0.0204898
0089274,0.00690307,0.0912264,0.0267659
0089275,0.00690307,0.125816,0.0377452
0089276,0.00690307,0.156866,0.047601
0089277,0.00690307,0.168621,0.0513325
0089278,0.00690307,0.112453,0.0335036
0089279,0.00690307,0.258964,0.080009
0089280,0.00690307,0.0638227,0.0180674
0089281,0.00690307,0.133071,0.0400483
0089282,0.00690307,0.220854,0.067937
0089283,0.00690307,0.0858378,0.0459129
0089284,0.00690307,0.0911619,0.348685
0089285,0.00690307,0.227374,0.160996
0089286,0.00690307,0.236008,0.0731937
0089287,0.00690307,0.0450409,0.0121057
0089288,0.00690307,0.11889,0.0355467
0089289,0.00690307,0.0600551,0.0168715
0089290,0.00690307,0.160509,0.0487575
0089291,0.00690307,0.0513336,0.0141031
0089292,0.32758,0.409341,0.0259525
0089293,0.32758,0.460509,0.0421942
0089294,0.32758,0.458804,0.0416532
0089295,0.32758,0.412151,0.0268446
0089296,0.32758,0.41487,0.0277077
0089297,0.32758,0.418964,0.0290072
0089298,0.32758,0.491232,0.0519463
0089299,0.32758,0.509104,0.0576193
0089300,0.32758,0.440904,0.0359713
0089301,0.32758,0.413235,0.0271885
0089302,0.32758,0.398355,0.0224655
0089303,0.32758,0.558658,0.0733487
0089304,0.32758,0.461646,0.0425551
0089305,0.32758,0.402612,0.0238167
0089306,0.32758,0.500028,0.0547384
0089307,0.32758,0.437509,0.0348939
0089308,0.32758,0.395483,0.0215539
0089309,0.32758,0.49608,0.0534852
0089310,0.32758,0.572974,0.120656
0089311,0.32758,0.497031,0.0851525
0089312,0.32758,0.397801,0.0222895
0089313,0.32758,0.422552,0.0375737
0089314,0.32758,0.450781,0.0805237
0089315,0.32758,0.429294,0.0322861
0089316,0.32758,0.392239,0.020524
0089317,0.32758,0.397451,0.0221786
0089318,0.32758,0.397755,0.0222751
0089319,0.32758,0.401133,0.0554174
0089320,0.32758,0.49733,0.122269
0089321,0.32758,0.427462,0.0411045
0089322,0.32758,0.399089,0.135498
0089323,0.32758,0.421048,0.0296687
0089324,0.32758,0.431391,0.0329517
0089325,0.32758,0.391743,0.0203667
0089326,0.32758,0.393579,0.0209493
0089327,0.32758,0.396369,0.0218349
0089328,0.32758,0.403341,0.0240483
0089329,0.327616,0.523869,0.0622946
0089330,0.358137,0.482729,0.039548
0089331,0.799231,0.866533,0.0356035
0089332,0.460918,0.547387,0.0274467
0089333,0.32827,0.421994,0.0297497
0089334,0.32758,0.412279,0.026885
0089335,0.32758,0.40688,0.0251714
0089336,0.32758,0.505363,0.0564317
0089337,0.32758,0.520393,0.0612028
0089338,0.32758,0.492165,0.0522425
0089339,0.32758,0.450241,0.038935
0089340,0.32758,0.415697,0.042241
0089341,0.32758,0.498914,0.0543848
0089342,0.32758,0.427786,0.0318074
0089343,0.32758,0.481818,0.0489829
0089344,0.32758,0.51475,0.0802691
0089345,0.32758,0.404767,0.346441
0089346,0.32758,0.401287,0.114411
0089347,0.32758,0.492941,0.0603161
0089348,0.32758,0.559589,0.137266
0089349,0.32758,0.406287,0.0249832
0089350,0.32758,0.400307,0.0230851
0089351,0.32758,0.424989,0.0384147
0089352,0.32758,0.512313,0.168422
0089353,0.284717,0.357051,0.0229601
0089354,0.284717,0.356517,0.0354839
0089355,0.284717,0.469685,0.0587124
0089356,0.284717,0.42565,0.0447347
0089357,0.284717,0.370044,0.05567
0089358,0.284717,0.361837,0.210324
0089359,0.284717,0.382503,0.0405195
0089360,0.284717,0.484493,0.0634129
0089361,0.284717,0.466259,0.057625
0089362,0.284717,0.481557,0.062481
0089363,0.284717,0.352725,0.0215869
0089364,0.284717,0.356546,0.0227998
0089365,0.284717,0.465678,0.0574404
0089366,0.284717,0.430724,0.0463454
0089367,0.284717,0.432964,0.0470582
0089368,0.284717,0.419703,0.0612446
0089369,0.284717,0.408215,0.0720818
0089370,0.284717,0.366189,0.162868
0089371,0.284717,0.454047,0.144962
0089372,0.284717,0.49393,0.077646
0089373,0.284717,0.434747,0.0705776
0089374,0.284717,0.389044,0.052588
0089375,0.284717,0.360432,0.0406209
0089376,0.284717,0.371983,0.044059
0089377,0.284717,0.420637,0.163003
0089378,0.284717,0.376372,0.0482194
0089379,0.284717,0.360618,0.0559731
0089380,0.284717,0.359547,0.0970257
0089381,0.284717,0.366005,0.0727269
0089382,0.284717,0.423759,0.0761572
0089383,0.284717,0.423938,0.0832995
0089384,0.284717,0.362477,0.0246843
0089385,0.284717,0.358519,0.0234279
0089386,0.284717,0.390927,0.0420216
0089387,0.284717,0.377842,0.186274
0089388,0.284717,0.358801,0.0235175
0089389,0.284717,0.359255,0.0236615
0089390,0.284753,0.361785,0.0339764
0089391,0.315274,0.46997,0.0585627
0089392,0.756369,0.882162,0.0716241
0089393,0.418056,0.493461,0.023937
0089394,0.285408,0.362588,0.0245003
0089395,0.284717,0.388293,0.0411856
0089396,0.284717,0.379278,0.101492
0089397,0.284717,0.366314,0.0259021
0089398,0.284717,0.464626,0.0571083
0089399,0.284717,0.521971,0.0869606
0089400,0.284717,0.43705,0.0573522
0089401,0.284717,0.364631,0.0291614
0089402,0.284717,0.369075,0.0267786
0089403,0.284717,0.43039,0.0462413
0089404,0.284717,0.410464,0.0482828
0089405,0.284717,0.473369,0.0908587
0089406,0.284717,0.420679,0.384887
0089407,0.284717,0.388864,0.151285
0089408,0.284717,0.366542,0.0924104
0089409,0.284717,0.430365,0.221213
0089410,0.284717,0.481788,0.0710082
0089411,0.284717,0.409834,0.0591039
0089412,0.284717,0.351304,0.131487
0089413,0.284717,0.371726,0.0489898
0089414,0.00453244,0.11076,0.0554371
0089415,0.00453244,0.0696927,0.111931
0089416,0.00453244,0.0683792,0.0433378
0089417,0.00453244,0.148014,0.0736586
0089418,0.00453244,0.117525,0.11531
0089419,0.00453244,0.109282,0.0621034
0089420,0.00453244,0.0978602,0.0727309
0089421,0.00453244,0.0922741,0.0278527
0089422,0.00453244,0.208008,0.0728957
0089423,0.00453244,0.218702,0.0774968
0089424,0.00453244,0.186351,0.0577145
0089425,0.00453244,0.0877144,0.0264054
0089426,0.00453244,0.0675184,0.0330377
0089427,0.00453244,0.145279,0.0534287
0089428,0.00453244,0.160405,0.0926721
0089429,0.00453244,0.160688,0.0934545
0089430,0.00453244,0.126,0.112341
0089431,0.00453244,0.108877,0.094675
0089432,0.00453244,0.0753395,0.105365
0089433,0.00453244,0.180381,0.0829608
0089434,0.00453244,0.183182,0.089503
0089435,0.00453244,0.174724,0.267948
0089436,0.00453244,0.0960977,0.0859665
0089437,0.00453244,0.0596873,0.0585469
0089438,0.00453244,0.0769515,0.0547531
0089439,0.00453244,0.143536,0.0828088
0089440,0.00453244,0.102586,0.0741089
0089441,0.00453244,0.0924708,0.177978
0089442,0.00453244,0.0726456,0.137378
0089443,0.00453244,0.072031,0.198794
0089444,0.00453244,0.147819,0.0765885
0089445,0.00453244,0.107415,0.0634892
0089446,0.00453244,0.0708715,0.0529526
0089447,0.00453244,0.0702057,0.0519584
0089448,0.00453244,0.126009,0.0645753
0089449,0.00453244,0.0947814,0.0656049
0089450,0.00453244,0.100722,0.0612905
0089451,0.0045687,0.0737087,0.0541233
0089452,0.0350893,0.101407,0.145067
0089453,0.476184,0.616579,0.102034
0089454,0.137871,0.231786,0.0606841
0089455,0.00522286,0.094027,0.0588725
0089456,0.00453251,0.0841543,0.0628324
0089457,0.00453244,0.114555,0.0608152
0089458,0.00453244,0.111866,0.0657825
0089459,0.00453244,0.116167,0.0667966
0089460,0.00453244,0.167817,0.083205
0089461,0.00453244,0.199096,0.203298
0089462,0.00453244,0.165991,0.0982226
0089463,0.00453244,0.0849879,0.0605101
0089464,0.00453244,0.0850184,0.0563671
0089465,0.00453244,0.136761,0.0806244
0089466,0.00453244,0.163508,0.126684
0089467,0.00453244,0.165546,0.414599
0089468,0.00453244,0.128377,0.206965
0089469,0.00453244,0.126144,0.144485
0089470,0.00453244,0.0771397,0.078957
0089471,0.00453244,0.180991,0.0826021
0089472,0.00453244,0.00453244,0.0380833
0089473,0.00453244,0.154609,0.165517
0089474,0.00453244,0.0706738,0.0654299
0089475,1.32152e-06,0.0908375,0.120752
0089476,1.32152e-06,0.143014,0.0777259
0089477,1.32152e-06,0.079532,0.0644041
0089478,1.32152e-06,0.072543,0.129297
0089479,1.32152e-06,0.131614,0.166775
0089480,1.32152e-06,0.122001,0.240835
0089481,1.32152e-06,0.0970347,0.061649
0089482,1.32152e-06,0.12108,0.0707646
0089483,1.32152e-06,0.128771,0.0719946
0089484,1.32152e-06,0.158405,0.0800083
0089485,1.32152e-06,0.229338,0.103761
0089486,1.32152e-06,0.167848,0.0840771
0089487,1.32152e-06,0.0990879,0.0688611
0089488,1.32152e-06,0.0954513,0.0605343
0089489,1.32152e-06,0.12593,0.314083
0089490,1.32152e-06,0.114633,0.348439
0089491,1.32152e-06,0.146816,0.385605
0089492,1.32152e-06,0.109036,0.408082
0089493,1.32152e-06,0.0992673,0.296048
0089494,1.32152e-06,0.0958332,0.290614
0089495,1.32152e-06,0.175768,0.384821
0089496,1.32152e-06,0.137335,0.344264
0089497,1.32152e-06,0.159293,0.321945
0089498,1.32152e-06,0.106547,0.379823
0089499,1.32152e-06,0.0744584,0.291874
0089500,1.32152e-06,0.0770064,0.292944
0089501,1.32152e-06,0.15237,0.37176
0089502,1.32152e-06,0.0798553,0.326681
0089503,1.32152e-06,0.11628,0.363303
0089504,1.32152e-06,0.0850905,0.319437
0089505,1.32152e-06,0.0727699,0.291676
0089506,1.32152e-06,0.140579,0.317834
0089507,1.32152e-06,0.119733,0.305938
0089508,1.32152e-06,0.071035,0.349167
0089509,1.32152e-06,0.0930371,0.298075
0089510,1.32152e-06,0.168598,0.325307
0089511,1.32231e-06,0.076431,0.292599
0089512,3.75807e-05,0.123098,0.309401
0089513,0.0305582,0.117091,0.328569
0089514,0.471653,0.544344,0.291934
0089515,0.13334,0.263775,0.309914
0089516,0.000691741,0.104688,0.304436
0089517,1.387e-06,0.0748346,0.362912
0089518,1.32152e-06,0.105593,0.302087
0089519,1.32152e-06,0.155119,0.317749
0089520,1.32152e-06,0.0935001,0.302105
0089521,1.32152e-06,0.134574,0.313229
0089522,1.32152e-06,0.193738,0.377929
0089523,1.32152e-06,0.159811,0.343402
0089524,1.32152e-06,0.152748,0.318398
0089525,1.32152e-06,0.103275,0.307358
0089526,1.32152e-06,0.111386,0.367722
0089527,1.32152e-06,0.125609,0.332062
0089528,1.32152e-06,0.165527,0.651033
0089529,1.32152e-06,0.156347,0.494884
0089530,1.32152e-06,0.139226,0.415444
0089531,1.32152e-06,0.102561,0.300944
0089532,1.32152e-06,0.131612,0.305275
0089533,1.32152e-06,0.0124083,0.318079
0089534,1.32152e-06,0.00342207,0.271994
0089535,1.32152e-06,1.32152e-06,0.334565
0089536,7.05725e-12,0.175153,0.357026
0089537,7.05725e-12,0.0799385,0.30711
0089538,7.05725e-12,0.119676,0.304952
0089539,7.05725e-12,0.0835789,0.3096
0089540,7.05725e-12,0.0774788,0.422523
0089541,7.05725e-12,0.135879,0.355017
