DB No.,n_d[i],d_u,d_u_d_v 
0068609,0.281965,0.359992,0.153967
0068610,0.281965,0.303605,0.101604
0068611,0.281965,0.281965,0.0788633
0068612,0.281965,0.284229,0.0952702
0068613,0.00440822,0.0345763,0.166378
0068614,0.00440822,0.135217,0.203968
0068615,0.00440822,0.0313589,0.126442
0068616,0.00440822,0.0802125,0.150231
0068617,0.00440822,0.0344318,0.278057
0068618,0.00440822,0.0291607,0.393327
0068619,0.00440822,0.0493448,0.120989
0068620,0.00440822,0.03742,0.0748006
0068621,0.00440822,0.0343483,0.0812733
0068622,0.00440822,0.0350972,0.110074
0068623,0.00440822,0.121439,0.207096
0068624,0.00440822,0.0328196,0.130565
0068625,0.00440822,0.259113,0.17241
0068626,0.00440822,0.12048,0.125515
0068627,0.00440822,0.14601,0.206518
0068628,0.00440822,0.03039,0.109869
0068629,0.00440822,0.0297301,0.0929027
0068630,0.00440822,0.0986262,0.127007
0068631,0.00440822,0.196866,0.215475
0068632,0.00440822,0.143412,0.184041
0068633,0.00440822,0.0826911,0.105754
0068634,0.00440822,0.0686248,0.102452
0068635,0.00440822,0.0345482,0.0941921
0068636,0.00440822,0.0293223,0.179415
0068637,0.00440822,0.0940514,0.129005
0068638,0.00440822,0.111658,0.105003
0068639,0.00440822,0.0610241,0.0936972
0068640,0.00440822,0.0343164,0.155335
0068641,0.00440822,0.111551,0.174068
0068642,0.00440822,0.156187,0.122127
0068643,0.00440822,0.214129,0.147394
0068644,0.00440822,0.205585,0.15861
0068645,0.00440822,0.193252,0.232475
0068646,0.00440822,0.248764,0.192362
0068647,0.00440822,0.25195,0.210016
0068648,0.00440822,0.167857,0.154645
0068649,0.00440822,0.208484,0.224798
0068650,0.00440822,0.291165,0.251272
0068651,0.00440822,0.271645,0.199156
0068652,0.00440822,0.314429,0.21142
0068653,0.00440822,0.165071,0.222178
0068654,0.00440822,0.241,0.265301
0068655,0.00440822,0.192283,0.175577
0068656,0.00440822,0.154509,0.128699
0068657,0.00440822,0.209001,0.187307
0068658,0.00440822,0.100511,0.162987
0068659,0.00440822,0.0602697,0.166186
0068660,0.00440822,0.0381644,0.0972794
0068661,0.00440822,0.207517,0.154569
0068662,0.00440865,0.240305,0.176127
0068663,0.00667816,0.194827,0.224485
0068664,0.224722,0.389538,0.208513
0068665,0.396051,0.533888,0.126141
0068666,0.0171597,0.166433,0.146621
0068667,0.00441583,0.147385,0.194352
0068668,0.00440822,0.142605,0.216714
0068669,0.00440822,0.166959,0.162291
0068670,0.00440822,0.064671,0.104512
0068671,0.00440822,0.0370622,0.103886
0068672,0.00440822,0.00440822,0.119108
0068673,0.00440822,0.00440822,0.150589
0068674,1.26227e-06,1.26227e-06,0.114801
0068675,1.26227e-06,0.00244625,0.112896
0068676,1.26227e-06,0.0137546,0.148708
0068677,1.26227e-06,0.0305864,0.145902
0068678,1.26227e-06,0.00844383,0.257675
0068679,1.26227e-06,1.26227e-06,0.352849
0068680,1.26227e-06,0.0919196,0.114121
0068681,1.26227e-06,0.111596,0.11607
0068682,1.26227e-06,0.00845322,0.0993872
0068683,1.26227e-06,1.26227e-06,0.150712
0068684,1.26227e-06,0.00265027,0.11172
0068685,1.26227e-06,0.0281765,0.108807
0068686,1.26227e-06,0.0116177,0.093993
0068687,1.26227e-06,0.0305918,0.141371
0068688,1.26227e-06,0.190084,0.378468
0068689,1.26227e-06,0.145092,0.361654
0068690,1.26227e-06,0.0164848,0.300001
0068691,1.26227e-06,0.0190933,0.342197
0068692,1.26227e-06,0.062241,0.361141
0068693,1.26227e-06,0.0949644,0.318534
0068694,1.26227e-06,0.0936794,0.322161
0068695,1.26227e-06,0.014678,0.324338
0068696,1.26227e-06,0.00844571,0.319694
0068697,1.26227e-06,1.26227e-06,0.304265
0068698,1.26227e-06,0.0540493,0.311227
0068699,1.26227e-06,0.0119693,0.296754
0068700,1.26227e-06,0.0371859,0.341532
0068701,1.26227e-06,0.00793777,0.324938
0068702,1.26227e-06,0.00154891,0.286294
0068703,1.26227e-06,0.0856857,0.321249
0068704,1.26227e-06,0.146556,0.372099
0068705,1.26227e-06,0.235507,0.407164
0068706,1.26227e-06,0.17074,0.369253
0068707,1.26227e-06,0.209183,0.41114
0068708,1.26227e-06,0.261435,0.429455
0068709,1.26227e-06,0.178532,0.415699
0068710,1.26227e-06,0.224924,0.409829
0068711,1.26227e-06,0.239658,0.401209
0068712,1.26227e-06,0.235314,0.375458
0068713,1.26227e-06,0.282599,0.488606
0068714,1.26227e-06,0.19786,0.430206
0068715,1.26227e-06,0.145835,0.363062
0068716,1.26227e-06,0.21284,0.371001
0068717,1.26227e-06,0.157526,0.387802
0068718,1.26227e-06,0.182176,0.401639
0068719,1.26227e-06,0.0607881,0.346597
0068720,1.26227e-06,0.0247165,0.295379
0068721,1.26227e-06,0.00521078,0.303272
0068722,1.26228e-06,0.0405533,0.325924
0068723,1.69063e-06,0.136557,0.371945
0068724,0.0022712,0.206044,0.415553
0068725,0.220315,0.399307,0.355833
0068726,0.391644,0.526802,0.343911
0068727,0.0127528,0.150299,0.388947
0068728,8.86652e-06,0.17672,0.40245
0068729,1.26236e-06,0.132893,0.3547
0068730,1.26227e-06,0.108011,0.339214
0068731,1.26227e-06,0.157621,0.358994
0068732,1.26227e-06,0.0585521,0.346017
0068733,1.26227e-06,1.26227e-06,0.334931
0068734,1.26227e-06,1.26227e-06,0.315579
0068735,6.62012e-12,6.62012e-12,0.325378
0068736,6.62012e-12,6.62012e-12,0.342892
0068737,6.62012e-12,0.0447036,0.334858
0068738,6.62012e-12,0.00314694,0.297849
0068739,6.62012e-12,0.0102215,0.450763
0068740,6.62012e-12,6.62012e-12,0.521889
0068741,6.62012e-12,6.62012e-12,0.287734
0068742,6.62012e-12,0.0160116,0.311986
0068743,6.62012e-12,0.00975848,0.339692
0068744,6.62012e-12,6.62012e-12,0.333052
0068745,6.62012e-12,6.62012e-12,0.315835
0068746,6.62012e-12,0.00898931,0.296895
0068747,6.62012e-12,0.00316841,0.325511
0068748,6.62012e-12,0.129216,0.404238
0068749,6.62012e-12,0.0355384,0.274134
0068750,6.62012e-12,0.0742746,0.309943
0068751,6.62012e-12,0.108249,0.301956
0068752,6.62012e-12,0.00753834,0.304059
0068753,6.62012e-12,0.0216216,0.259458
0068754,6.62012e-12,0.256117,0.358317
0068755,6.62012e-12,0.0939159,0.322821
0068756,6.62012e-12,0.0426842,0.289783
0068757,6.62012e-12,0.00975848,0.291998
0068758,6.62012e-12,6.62012e-12,0.2562
0068759,6.62012e-12,6.62012e-12,0.26751
0068760,6.62012e-12,0.0819791,0.287094
0068761,6.62012e-12,0.0355318,0.309236
0068762,6.62012e-12,6.62012e-12,0.250127
0068763,6.62012e-12,6.62012e-12,0.26143
0068764,6.62012e-12,0.00313631,0.29154
0068765,6.62012e-12,0.240512,0.358267
0068766,6.62012e-12,0.205987,0.362765
0068767,6.62012e-12,0.202541,0.360843
0068768,6.62012e-12,0.142938,0.381147
0068769,6.62012e-12,0.21447,0.371361
0068770,6.62012e-12,0.178495,0.412285
0068771,6.62012e-12,0.205018,0.35718
0068772,6.62012e-12,0.185019,0.329054
0068773,6.62012e-12,0.200192,0.391855
0068774,6.62012e-12,0.245824,0.388097
0068775,6.62012e-12,0.243847,0.373275
0068776,6.62012e-12,0.11843,0.324695
0068777,6.62012e-12,0.217674,0.371065
0068778,6.62012e-12,0.222643,0.351757
0068779,6.62012e-12,0.107443,0.329998
0068780,6.62012e-12,0.060404,0.297803
0068781,6.62012e-12,0.0225709,0.274974
0068782,6.62012e-12,6.62012e-12,0.295876
0068783,8.10068e-12,8.10068e-12,0.256797
0068784,4.28365e-07,0.19116,0.387415
0068785,0.00226993,0.222192,0.341741
0068786,0.220313,0.388124,0.322149
0068787,0.391643,0.547637,0.360137
0068788,0.0127515,0.152246,0.344876
0068789,7.60425e-06,0.143085,0.329969
0068790,8.96763e-11,0.139859,0.330528
0068791,6.62014e-12,0.167952,0.316022
0068792,6.62012e-12,0.0792453,0.327424
0068793,6.62012e-12,0.0521951,0.313986
0068794,6.62012e-12,6.62012e-12,0.277928
0068795,6.62012e-12,6.62012e-12,0.289377
0068796,6.35917e-19,6.35917e-19,0.305378
0068797,6.35917e-19,6.35917e-19,0.274643
0068798,6.35917e-19,6.35917e-19,0.267467
0068799,6.35917e-19,0.016125,0.267961
0068800,6.35917e-19,6.35917e-19,0.367415
0068801,6.35917e-19,6.35917e-19,0.505922
0068802,6.35917e-19,6.35917e-19,0.308838
0068803,6.35917e-19,6.35917e-19,0.301864
0068804,6.35917e-19,0.0128745,0.31556
0068805,6.35917e-19,6.35917e-19,0.286
0068806,6.35917e-19,6.35917e-19,0.289235
0068807,6.35917e-19,6.35917e-19,0.259563
0068808,6.35917e-19,0.0191257,0.28302
0068809,6.35917e-19,6.35917e-19,0.262757
0068810,6.35917e-19,0.0727826,0.152894
0068811,6.35917e-19,0.192298,0.146259
0068812,6.35917e-19,0.0258049,0.114446
0068813,6.35917e-19,0.00756193,0.0825277
0068814,6.35917e-19,6.35917e-19,0.0721134
0068815,6.35917e-19,0.0126256,0.0972798
0068816,6.35917e-19,0.167535,0.130148
0068817,6.35917e-19,0.0218579,0.115101
0068818,6.35917e-19,6.35917e-19,0.0683859
0068819,6.35917e-19,6.35917e-19,0.122759
0068820,6.35917e-19,6.35917e-19,0.0781438
0068821,6.35917e-19,6.35917e-19,0.101849
0068822,6.35917e-19,0.0156095,0.0841252
0068823,6.35917e-19,6.35917e-19,0.0688794
0068824,6.35917e-19,6.35917e-19,0.0963828
0068825,6.35917e-19,6.35917e-19,0.0698238
0068826,6.35917e-19,0.0896882,0.142234
0068827,6.35917e-19,0.255443,0.168402
0068828,6.35917e-19,0.214841,0.266751
0068829,6.35917e-19,0.137123,0.127312
0068830,6.35917e-19,0.17653,0.225465
0068831,6.35917e-19,0.224312,0.1713
0068832,6.35917e-19,0.182107,0.174105
0068833,6.35917e-19,0.199741,0.213082
0068834,6.35917e-19,0.194261,0.202718
0068835,6.35917e-19,0.23474,0.201414
0068836,6.35917e-19,0.323274,0.263687
0068837,6.35917e-19,0.155997,0.169556
0068838,6.35917e-19,0.222302,0.163013
0068839,6.35917e-19,0.170766,0.181979
0068840,6.35917e-19,0.110097,0.125804
0068841,6.35917e-19,0.0588935,0.105777
0068842,6.35917e-19,0.0184643,0.104602
0068843,7.29644e-19,7.29644e-19,0.069009
0068844,1.48056e-12,1.48056e-12,0.129351
0068845,4.28359e-07,4.28359e-07,0.0790401
0068846,0.00226993,0.196353,0.187974
0068847,0.220313,0.393484,0.201442
0068848,0.391643,0.558175,0.1586
0068849,0.0127515,0.157431,0.155695
0068850,7.60424e-06,0.136783,0.138652
0068851,8.30561e-11,0.162201,0.14314
0068852,1.72513e-17,0.125516,0.172411
0068853,6.35917e-19,0.0824959,0.126135
0068854,6.35917e-19,0.0337987,0.107743
0068855,6.35917e-19,6.35917e-19,0.12057
0068856,6.35917e-19,6.35917e-19,0.116441
0068857,1.11881e-27,1.11881e-27,0.0982095
0068858,1.11881e-27,1.11881e-27,0.0817626
0068859,1.11881e-27,1.11881e-27,0.0751208
0068860,1.11881e-27,1.11881e-27,0.0638991
0068861,1.11881e-27,1.11881e-27,0.244608
0068862,1.11881e-27,1.11881e-27,0.354807
0068863,1.11881e-27,1.11881e-27,0.118624
0068864,1.11881e-27,0.00204971,0.105423
0068865,1.11881e-27,0.00279969,0.113718
0068866,1.11881e-27,0.00277638,0.107368
0068867,1.11881e-27,0.00456073,0.0907662
0068868,1.11881e-27,0.0296864,0.0137069
0068869,1.11881e-27,0.0668103,0.0575983
0068870,1.11881e-27,0.0936378,0.0417094
0068871,1.11881e-27,0.157649,0.101685
0068872,1.11881e-27,1.11881e-27,0.0755214
0068873,1.11881e-27,0.00756193,0.0628373
0068874,1.11881e-27,1.11881e-27,0.100131
0068875,1.11881e-27,1.11881e-27,0.0442501
0068876,1.11881e-27,1.11881e-27,0.0593851
0068877,1.11881e-27,1.11881e-27,0.0901191
0068878,1.11881e-27,0.138458,0.108011
0068879,1.11881e-27,0.182704,0.118278
0068880,1.11881e-27,0.226261,0.126139
0068881,1.11881e-27,0.221547,0.148525
0068882,1.11881e-27,0.0580633,0.0813871
0068883,1.11881e-27,0.221239,0.182385
0068884,1.11881e-27,0.193904,0.116075
0068885,1.11881e-27,0.17323,0.12319
0068886,1.11881e-27,0.138236,0.14198
0068887,1.11881e-27,0.0885486,0.0900582
0068888,1.11881e-27,0.0520857,0.139398
0068889,1.11881e-27,0.177877,0.109341
0068890,1.11881e-27,0.20285,0.19579
0068891,1.11881e-27,0.186471,0.126796
0068892,1.11881e-27,0.245162,0.161376
0068893,1.11881e-27,0.234252,0.147456
0068894,1.11881e-27,0.178535,0.208256
0068895,1.11881e-27,0.265285,0.207352
0068896,1.11881e-27,0.138622,0.124643
0068897,1.11881e-27,0.377706,0.206334
0068898,1.11881e-27,0.161898,0.117582
0068899,1.11881e-27,0.196695,0.145182
0068900,1.11881e-27,0.115617,0.103018
0068901,1.11881e-27,0.202723,0.149798
0068902,1.11881e-27,0.176995,0.110793
0068903,1.22748e-27,0.0129151,0.0595468
0068904,9.37266e-20,0.0191645,0.0974058
0068905,1.48055e-12,0.0234099,0.080683
0068906,4.28359e-07,0.00979306,0.0888913
0068907,0.00226993,0.178977,0.145293
0068908,0.220313,0.397483,0.17225
0068909,0.391643,0.550813,0.151767
0068910,0.0127515,0.183004,0.150849
0068911,7.60424e-06,0.146159,0.132219
0068912,8.30561e-11,0.132469,0.138903
0068913,1.66154e-17,0.127816,0.138073
0068914,6.19981e-26,0.070615,0.124382
0068915,1.11881e-27,0.0174341,0.133755
0068916,1.11881e-27,0.027214,0.115846
0068917,1.11881e-27,0.00669128,0.094982
0068918,2.64354e-18,2.64354e-18,0.0753543
0068919,2.64354e-18,2.64354e-18,0.0719884
0068920,2.64354e-18,2.64354e-18,0.0576225
0068921,2.64354e-18,0.0426156,0.114932
0068922,2.64354e-18,0.0615632,0.221159
0068923,2.64354e-18,0.0144566,0.304631
0068924,2.64354e-18,2.64354e-18,0.0602327
0068925,2.64354e-18,2.64354e-18,0.126843
0068926,2.64354e-18,0.0174224,0.0774889
0068927,2.64354e-18,2.64354e-18,0.123729
0068928,2.64354e-18,0.00104221,0.0959459
0068929,2.64354e-18,2.64354e-18,7.97942e-07
0068930,2.64354e-18,2.64354e-18,7.97942e-07
0068931,2.64354e-18,2.64354e-18,0.0859843
0068932,2.64354e-18,2.64354e-18,0.0302618
0068933,2.64354e-18,0.101981,0.0649863
0068934,2.64354e-18,0.140911,0.0745773
0068935,2.64354e-18,2.64354e-18,0.0469171
0068936,2.64354e-18,2.64354e-18,0.0472368
0068937,2.64354e-18,2.64354e-18,0.0857131
0068938,2.64354e-18,2.64354e-18,0.0494536
0068939,2.64354e-18,0.0121227,0.0273216
0068940,2.64354e-18,2.64354e-18,0.0231811
0068941,2.64354e-18,2.64354e-18,0.0309273
0068942,2.64354e-18,2.64354e-18,0.028122
0068943,2.64354e-18,0.0725068,0.0517423
0068944,2.64354e-18,2.64354e-18,0.0488487
0068945,2.64354e-18,2.64354e-18,0.0429354
0068946,2.64354e-18,2.64354e-18,0.0769675
0068947,2.64354e-18,2.64354e-18,0.0411825
0068948,2.64354e-18,0.013597,0.11277
0068949,2.64354e-18,2.64354e-18,0.104085
0068950,2.64354e-18,2.64354e-18,0.136459
0068951,2.64354e-18,2.64354e-18,0.0593512
0068952,2.64354e-18,0.0213135,0.0885799
0068953,2.64354e-18,2.64354e-18,0.0645526
0068954,2.64354e-18,2.64354e-18,0.143162
0068955,2.64354e-18,2.64354e-18,0.13485
0068956,2.64354e-18,2.64354e-18,0.030931
0068957,2.64354e-18,0.0131123,0.0392223
0068958,2.64354e-18,2.64354e-18,0.0411346
0068959,2.64354e-18,0.175536,0.101877
0068960,2.64354e-18,0.250378,0.122821
0068961,2.64354e-18,0.0274529,0.0488632
0068962,2.64354e-18,2.64354e-18,0.0365496
0068963,2.64354e-18,2.64354e-18,0.0363926
0068964,2.64354e-18,0.0487197,0.0775038
0068965,2.73727e-18,2.73727e-18,0.0399305
0068966,1.48056e-12,0.0754091,0.0891183
0068967,4.28359e-07,4.28359e-07,0.0712714
0068968,0.00226993,0.00226993,0.0967942
0068969,0.220313,0.220313,0.0840441
0068970,0.391643,0.391643,0.0686802
0068971,0.0127515,0.095057,0.117305
0068972,7.60424e-06,7.60424e-06,0.0698431
0068973,8.30561e-11,8.30561e-11,0.0903584
0068974,1.92589e-17,1.92589e-17,0.128827
0068975,2.64354e-18,0.067827,0.143309
0068976,2.64354e-18,2.64354e-18,0.0717648
0068977,2.64354e-18,2.64354e-18,0.120467
0068978,2.64354e-18,2.64354e-18,0.0857384
0068979,2.00513e-11,0.105659,0.0933171
0068980,2.00513e-11,0.0860996,0.100969
0068981,2.00513e-11,0.125871,0.0991762
0068982,2.00513e-11,0.131106,0.0843794
0068983,2.00513e-11,0.204886,0.248777
0068984,2.00513e-11,0.0887321,0.311086
0068985,2.00513e-11,0.119152,0.148392
0068986,2.00513e-11,0.0867925,0.0969329
0068987,2.00513e-11,0.165647,0.162754
0068988,2.00513e-11,0.113404,0.136196
0068989,2.00513e-11,0.171884,0.187215
0068990,2.00513e-11,0.212132,0.159148
0068991,2.00513e-11,0.185421,0.118123
0068992,2.00513e-11,0.166043,0.0937741
0068993,2.00513e-11,0.14735,0.0756073
0068994,2.00513e-11,0.243047,0.119411
0068995,2.00513e-11,0.250431,0.109704
0068996,2.00513e-11,0.177083,0.0819101
0068997,2.00513e-11,0.194454,0.0908777
0068998,2.00513e-11,0.167115,0.0774664
0068999,2.00513e-11,0.175928,0.106241
0069000,2.00513e-11,0.157126,0.0752997
0069001,2.00513e-11,0.197949,0.089514
0069002,2.00513e-11,0.093756,0.0564876
0069003,2.00513e-11,0.10078,0.0723808
0069004,2.00513e-11,0.0845177,0.0486591
0069005,2.00513e-11,0.194803,0.0886147
0069006,2.00513e-11,0.273496,0.117491
0069007,2.00513e-11,0.191401,0.0865905
0069008,2.00513e-11,0.256022,0.208957
0069009,2.00513e-11,0.18491,0.0986143
0069010,2.00513e-11,0.237419,0.203063
0069011,2.00513e-11,0.259031,0.183888
0069012,2.00513e-11,0.258182,0.131711
0069013,2.00513e-11,0.206376,0.106908
0069014,2.00513e-11,0.179685,0.127574
0069015,2.00513e-11,0.19825,0.096238
0069016,2.00513e-11,0.344734,0.17008
0069017,2.00513e-11,0.254008,0.13974
0069018,2.00513e-11,0.222951,0.103548
0069019,2.00513e-11,0.190849,0.089615
0069020,2.00513e-11,0.218049,0.103179
0069021,2.00513e-11,0.244188,0.129502
0069022,2.00513e-11,0.182025,0.084199
0069023,2.00513e-11,0.179997,0.082873
0069024,2.00513e-11,0.125138,0.0618925
0069025,2.00513e-11,0.264771,0.156412
0069026,2.00513e-11,0.183137,0.109504
0069027,2.15319e-11,0.156911,0.0779346
0069028,4.28379e-07,0.176545,0.160601
0069029,0.00226993,0.224624,0.169009
0069030,0.220313,0.49112,0.183653
0069031,0.391643,0.592583,0.126899
0069032,0.0127515,0.14952,0.110334
0069033,7.60426e-06,0.197834,0.166545
0069034,1.03107e-10,0.195705,0.219314
0069035,2.00514e-11,0.194631,0.15769
0069036,2.00513e-11,0.0878812,0.11791
0069037,2.00513e-11,0.113297,0.162595
0069038,2.00513e-11,0.0837496,0.110344
0069039,2.00513e-11,0.223884,0.143322
0069040,2.78563e-06,0.171527,0.1437
0069041,2.78563e-06,0.108032,0.077034
0069042,2.78563e-06,0.216001,0.0956678
0069043,2.78563e-06,0.107615,0.0550473
0069044,2.78563e-06,0.217949,0.241781
0069045,2.78563e-06,0.109703,0.374958
0069046,2.78563e-06,0.107931,0.0746693
0069047,2.78563e-06,0.105067,0.0922232
0069048,2.78563e-06,0.155898,0.160485
0069049,2.78563e-06,0.169225,0.206758
0069050,2.78563e-06,0.14795,0.125057
0069051,2.78563e-06,0.273856,0.100738
0069052,2.78563e-06,0.220625,0.0859221
0069053,2.78563e-06,0.278326,0.107015
0069054,2.78563e-06,0.100269,0.0664397
0069055,2.78563e-06,0.209807,0.10627
0069056,2.78563e-06,0.217693,0.109277
0069057,2.78563e-06,0.239568,0.117479
0069058,2.78563e-06,0.213274,0.107425
0069059,2.78563e-06,0.228512,0.11355
0069060,2.78563e-06,0.211233,0.106825
0069061,2.78563e-06,0.145277,0.0820128
0069062,2.78563e-06,0.2206,0.109422
0069063,2.78563e-06,0.127714,0.075133
0069064,2.78563e-06,0.105376,0.0667059
0069065,2.78563e-06,0.104731,0.066518
0069066,2.78563e-06,0.155259,0.0846738
0069067,2.78563e-06,0.231539,0.113171
0069068,2.78563e-06,0.194084,0.0993007
0069069,2.78563e-06,0.248546,0.0929055
0069070,2.78563e-06,0.211846,0.0826486
0069071,2.78563e-06,0.222648,0.126237
0069072,2.78563e-06,0.248228,0.105207
0069073,2.78563e-06,0.255188,0.105723
0069074,2.78563e-06,0.234577,0.144312
0069075,2.78563e-06,0.179027,0.0673329
0069076,2.78563e-06,0.199376,0.0781204
0069077,2.78563e-06,0.305088,0.123586
0069078,2.78563e-06,0.247821,0.10656
0069079,2.78563e-06,0.199644,0.091407
0069080,2.78563e-06,0.209496,0.0965468
0069081,2.78563e-06,0.185686,0.0904798
0069082,2.78563e-06,0.262089,0.119224
0069083,2.78563e-06,0.202583,0.0982458
0069084,2.78563e-06,0.221613,0.105914
0069085,2.78563e-06,0.118778,0.0684554
0069086,2.78563e-06,0.218954,0.0805421
0069087,2.78563e-06,0.20963,0.077112
0069088,2.78563e-06,0.150707,0.130703
0069089,3.21399e-06,0.178171,0.151904
0069090,0.00227272,0.238498,0.258023
0069091,0.220316,0.430893,0.125942
0069092,0.391646,0.613411,0.140036
0069093,0.0127543,0.191103,0.185068
0069094,1.03899e-05,0.159689,0.216188
0069095,2.78571e-06,0.140976,0.144058
0069096,2.78563e-06,0.137347,0.125195
0069097,2.78563e-06,0.0806413,0.150796
0069098,2.78563e-06,0.0902686,0.157903
0069099,2.78563e-06,0.15445,0.126937
0069100,2.78563e-06,0.0545101,0.0230845
0069101,0.00708803,0.210931,0.0780097
0069102,0.00708803,0.127727,0.0480876
0069103,0.00708803,0.212856,0.158609
0069104,0.00708803,0.121973,0.085015
0069105,0.00708803,0.176384,0.26742
0069106,0.00708803,0.190219,0.362178
0069107,0.00708803,0.127232,0.0754352
0069108,0.00708803,0.129093,0.0985997
0069109,0.00708803,0.140869,0.188752
0069110,0.00708803,0.197754,0.159795
0069111,0.00708803,0.11805,0.0967576
0069112,0.00708803,0.274704,0.0984435
0069113,0.00708803,0.181516,0.0641637
0069114,0.00708803,0.369477,0.211831
0069115,0.00708803,0.108262,0.05216
0069116,0.00708803,0.144074,0.104677
0069117,0.00708803,0.190838,0.0999281
0069118,0.00708803,0.282657,0.12112
0069119,0.00708803,0.173593,0.122617
0069120,0.00708803,0.21361,0.137157
0069121,0.00708803,0.160376,0.120935
0069122,0.00708803,0.173927,0.0802197
0069123,0.00708803,0.179279,0.0787266
0069124,0.00708803,0.19808,0.155716
0069125,0.00708803,0.126366,0.0593036
0069126,0.00708803,0.15318,0.100249
0069127,0.00708803,0.165929,0.106796
0069128,0.00708803,0.192051,0.0827931
0069129,0.00708803,0.255694,0.153948
0069130,0.00708803,0.222148,0.143812
0069131,0.00708803,0.244466,0.167829
0069132,0.00708803,0.232145,0.158532
0069133,0.00708803,0.22923,0.115565
0069134,0.00708803,0.244605,0.134076
0069135,0.00708803,0.23551,0.100891
0069136,0.00708803,0.168054,0.0739101
0069137,0.00708803,0.183005,0.147614
0069138,0.00708803,0.226281,0.105269
0069139,0.00708803,0.308052,0.126296
0069140,0.00708803,0.231821,0.0977312
0069141,0.00708803,0.22173,0.165281
0069142,0.00708803,0.195451,0.0840721
0069143,0.00708803,0.261126,0.139828
0069144,0.00708803,0.241974,0.102198
0069145,0.00708803,0.22635,0.096212
0069146,0.00708803,0.147249,0.0874973
0069147,0.00708803,0.171052,0.0953953
0069148,0.00708803,0.224872,0.0999768
0069149,0.00708803,0.180852,0.0803592
0069150,0.00708845,0.186933,0.144708
0069151,0.00935796,0.224379,0.0945749
0069152,0.227401,0.447595,0.121867
0069153,0.398731,0.647108,0.107944
0069154,0.0198396,0.220498,0.0897482
0069155,0.00709563,0.136331,0.0670784
0069156,0.00708803,0.19419,0.11085
0069157,0.00708803,0.187434,0.0932358
0069158,0.00708803,0.0974534,0.0556682
0069159,0.00708803,0.122993,0.0869171
0069160,0.00708803,0.102178,0.0539331
0069161,0.00708803,0.0961724,0.0477054
0069162,0.330331,0.433445,0.0905078
0069163,0.330331,0.467119,0.0655959
0069164,0.330331,0.413084,0.0803737
0069165,0.330331,0.408466,0.0609303
0069166,0.330331,0.415073,0.185607
0069167,0.330331,0.484304,0.32333
0069168,0.330331,0.408645,0.118727
0069169,0.330331,0.444903,0.162434
0069170,0.330331,0.428734,0.0560335
0069171,0.330331,0.424834,0.0801918
0069172,0.330331,0.479883,0.0710887
0069173,0.330331,0.444265,0.0628801
0069174,0.330331,0.456377,0.0747152
0069175,0.330331,0.584819,0.126296
0069176,0.330331,0.466431,0.172246
0069177,0.330331,0.450499,0.140094
0069178,0.330331,0.438501,0.118415
0069179,0.330331,0.537854,0.183343
0069180,0.330331,0.501237,0.188764
0069181,0.330331,0.487696,0.156546
0069182,0.330331,0.418772,0.12194
0069183,0.330331,0.446527,0.139677
0069184,0.330331,0.441774,0.15666
0069185,0.330331,0.489299,0.162469
0069186,0.330331,0.409387,0.133079
0069187,0.330331,0.520301,0.158193
0069188,0.330331,0.446721,0.138542
0069189,0.330331,0.409372,0.128631
0069190,0.330331,0.529123,0.185934
0069191,0.330331,0.48643,0.159107
0069192,0.330331,0.574082,0.187381
0069193,0.330331,0.563104,0.19682
0069194,0.330331,0.511032,0.179952
0069195,0.330331,0.563664,0.193966
0069196,0.330331,0.553167,0.172733
0069197,0.330331,0.510579,0.16185
0069198,0.330331,0.507667,0.172252
0069199,0.330331,0.529766,0.208745
0069200,0.330331,0.642413,0.266307
0069201,0.330331,0.549368,0.206663
0069202,0.330331,0.600419,0.214382
0069203,0.330331,0.507809,0.160662
0069204,0.330331,0.600643,0.201229
0069205,0.330331,0.561243,0.218254
0069206,0.330331,0.492344,0.219968
0069207,0.330331,0.475241,0.172369
0069208,0.330331,0.453612,0.153384
0069209,0.330331,0.490323,0.154831
0069210,0.330331,0.517203,0.161971
0069211,0.330331,0.525892,0.183011
0069212,0.332601,0.531276,0.191146
0069213,0.550644,0.779102,0.18209
0069214,0.721974,0.920634,0.154013
0069215,0.343083,0.54824,0.18134
0069216,0.330339,0.473543,0.157395
0069217,0.330331,0.483588,0.170221
0069218,0.330331,0.457245,0.157343
0069219,0.330331,0.49105,0.153066
0069220,0.330331,0.359737,0.12497
0069221,0.330331,0.337491,0.126206
0069222,0.330331,0.419141,0.17173
0069223,0.281965,0.372912,0.152118
0069224,0.281965,0.470758,0.162219
0069225,0.281965,0.36854,0.120576
0069226,0.281965,0.370981,0.131955
0069227,0.281965,0.375702,0.288871
0069228,0.281965,0.378203,0.418496
0069229,0.281965,0.399355,0.19931
0069230,0.281965,0.504062,0.221148
0069231,0.281965,0.382164,0.154231
0069232,0.281965,0.372724,0.144999
0069233,0.281965,0.450386,0.15685
0069234,0.281965,0.363841,0.140633
0069235,0.281965,0.509358,0.195459
0069236,0.281965,0.401346,0.152136
0069237,0.281965,0.382639,0.113404
0069238,0.281965,0.41681,0.127092
0069239,0.281965,0.328758,0.145084
0069240,0.281965,0.418284,0.168958
0069241,0.281965,0.467123,0.17488
0069242,0.281965,0.431825,0.132217
0069243,0.281965,0.398309,0.128803
