DB No.,n_d[i],d_u,d_u_d_v 
0063152,0.330331,0.439587,0.163791
0063153,0.330331,0.478555,0.206596
0063154,0.330331,0.503223,0.133376
0063155,0.330331,0.396444,0.104937
0063156,0.330331,0.463664,0.155683
0063157,0.330331,0.422185,0.0837528
0063158,0.330331,0.462291,0.161751
0063159,0.330331,0.519564,0.173412
0063160,0.330331,0.447024,0.181262
0063161,0.330331,0.440309,0.107927
0063162,0.330331,0.473655,0.132669
0063163,0.330331,0.621207,0.149375
0063164,0.330331,0.531054,0.201707
0063165,0.330331,0.598608,0.214977
0063166,0.330331,0.488928,0.105576
0063167,0.330331,0.407844,0.0948715
0063168,0.330331,0.409015,0.0812729
0063169,0.330331,0.460869,0.148603
0063170,0.330331,0.452164,0.19401
0063171,0.330331,0.445305,0.190938
0063172,0.330331,0.424036,0.176063
0063173,0.332601,0.553837,0.16149
0063174,0.550644,0.720094,0.214811
0063175,0.721974,0.860508,0.18161
0063176,0.343083,0.485109,0.163866
0063177,0.330339,0.53561,0.181693
0063178,0.330331,0.507676,0.148245
0063179,0.330331,0.532261,0.171886
0063180,0.330331,0.535176,0.189186
0063181,0.330331,0.465595,0.177309
0063182,0.330331,0.461057,0.181504
0063183,0.330331,0.400515,0.151892
0063184,0.281965,0.512566,0.158319
0063185,0.281965,0.41124,0.160453
0063186,0.281965,0.426031,0.159264
0063187,0.281965,0.389959,0.123289
0063188,0.281965,0.468121,0.270505
0063189,0.281965,0.409868,0.406238
0063190,0.281965,0.497802,0.203684
0063191,0.281965,0.485963,0.19363
0063192,0.281965,0.429826,0.186958
0063193,0.281965,0.414795,0.164398
0063194,0.281965,0.408113,0.166583
0063195,0.281965,0.635621,0.271423
0063196,0.281965,0.505861,0.195632
0063197,0.281965,0.570388,0.16175
0063198,0.281965,0.400233,0.132466
0063199,0.281965,0.379066,0.0923226
0063200,0.281965,0.463889,0.118809
0063201,0.281965,0.424792,0.110459
0063202,0.281965,0.460156,0.130942
0063203,0.281965,0.35023,0.215373
0063204,0.281965,0.369507,0.0875207
0063205,0.281965,0.385659,0.136923
0063206,0.281965,0.427536,0.106333
0063207,0.281965,0.485918,0.150706
0063208,0.281965,0.476509,0.125735
0063209,0.281965,0.467565,0.11772
0063210,0.281965,0.419943,0.110383
0063211,0.281965,0.420709,0.104215
0063212,0.281965,0.48459,0.257727
0063213,0.281965,0.494308,0.19265
0063214,0.281965,0.409567,0.201371
0063215,0.281965,0.432161,0.111467
0063216,0.281965,0.50867,0.15409
0063217,0.281965,0.373483,0.0950903
0063218,0.281965,0.39137,0.123253
0063219,0.281965,0.3516,0.109853
0063220,0.281965,0.457272,0.250021
0063221,0.281965,0.411024,0.221436
0063222,0.281965,0.432518,0.103309
0063223,0.281965,0.350811,0.0873144
0063224,0.281965,0.413288,0.159886
0063225,0.281965,0.405528,0.117111
0063226,0.281965,0.482009,0.1225
0063227,0.281965,0.468566,0.117423
0063228,0.281965,0.507565,0.140045
0063229,0.281965,0.400839,0.0964924
0063230,0.281965,0.356325,0.223897
0063231,0.281965,0.368947,0.142704
0063232,0.281965,0.417998,0.204065
0063233,0.281966,0.363275,0.149503
0063234,0.284235,0.376061,0.12404
0063235,0.502278,0.594117,0.196313
0063236,0.673608,0.907231,0.163737
0063237,0.294717,0.380903,0.143628
0063238,0.281973,0.431484,0.18587
0063239,0.281965,0.374934,0.137588
0063240,0.281965,0.426828,0.10969
0063241,0.281965,0.407143,0.173023
0063242,0.281965,0.355421,0.152845
0063243,0.281965,0.342058,0.143693
0063244,0.281965,0.428354,0.139194
0063245,0.00440822,0.139652,0.14164
0063246,0.00440822,0.164158,0.161229
0063247,0.00440822,0.120626,0.144633
0063248,0.00440822,0.11474,0.0953507
0063249,0.00440822,0.125747,0.251805
0063250,0.00440822,0.140889,0.440042
0063251,0.00440822,0.247585,0.201573
0063252,0.00440822,0.162089,0.177431
0063253,0.00440822,0.202078,0.202733
0063254,0.00440822,0.157302,0.209127
0063255,0.00440822,0.109321,0.192577
0063256,0.00440822,0.125163,0.147884
0063257,0.00440822,0.152154,0.114727
0063258,0.00440822,0.280944,0.165687
0063259,0.00440822,0.226057,0.175146
0063260,0.00440822,0.242727,0.144398
0063261,0.00440822,0.145604,0.11031
0063262,0.00440822,0.13297,0.113039
0063263,0.00440822,0.213857,0.224929
0063264,0.00440822,0.173836,0.133313
0063265,0.00440822,0.0946184,0.092064
0063266,0.00440822,0.0806356,0.103445
0063267,0.00440822,0.0877416,0.0896696
0063268,0.00440822,0.119612,0.131985
0063269,0.00440822,0.196858,0.129438
0063270,0.00440822,0.204183,0.13021
0063271,0.00440822,0.177036,0.133497
0063272,0.00440822,0.126549,0.169634
0063273,0.00440822,0.133046,0.127816
0063274,0.00440822,0.155539,0.173861
0063275,0.00440822,0.211636,0.184575
0063276,0.00440822,0.173659,0.125402
0063277,0.00440822,0.127361,0.161486
0063278,0.00440822,0.160947,0.138164
0063279,0.00440822,0.192689,0.187698
0063280,0.00440822,0.115281,0.179807
0063281,0.00440822,0.121577,0.177798
0063282,0.00440822,0.154167,0.141856
0063283,0.00440822,0.187293,0.118148
0063284,0.00440822,0.135061,0.131577
0063285,0.00440822,0.0793745,0.0982602
0063286,0.00440822,0.176213,0.138841
0063287,0.00440822,0.133006,0.102087
0063288,0.00440822,0.143285,0.111937
0063289,0.00440822,0.178554,0.140393
0063290,0.00440822,0.152039,0.141995
0063291,0.00440822,0.139032,0.164071
0063292,0.00440822,0.0820219,0.153347
0063293,0.00440822,0.165268,0.219544
0063294,0.00440865,0.140941,0.160617
0063295,0.00667816,0.0774679,0.153735
0063296,0.224722,0.308939,0.148029
0063297,0.396051,0.49007,0.113998
0063298,0.0171597,0.18399,0.236496
0063299,0.00441583,0.0376561,0.149363
0063300,0.00440822,0.00733049,0.0855775
0063301,0.00440822,0.0079983,0.0652453
0063302,0.00440822,0.00440822,0.157008
0063303,0.00440822,0.00440822,0.146179
0063304,0.00440822,0.0123821,0.114331
0063305,0.00440822,0.00749994,0.0913854
0063306,1.26227e-06,0.0874701,0.172727
0063307,1.26227e-06,0.115032,0.143543
0063308,1.26227e-06,0.153999,0.118601
0063309,1.26227e-06,0.265228,0.156257
0063310,1.26227e-06,0.111233,0.282956
0063311,1.26227e-06,0.0805481,0.367259
0063312,1.26227e-06,0.179012,0.174229
0063313,1.26227e-06,0.143432,0.182657
0063314,1.26227e-06,0.12431,0.181271
0063315,1.26227e-06,0.237167,0.21508
0063316,1.26227e-06,0.229357,0.202738
0063317,1.26227e-06,0.173603,0.114586
0063318,1.26227e-06,0.0557288,0.064369
0063319,1.26227e-06,0.085839,0.0697593
0063320,1.26227e-06,0.220627,0.454442
0063321,1.26227e-06,0.201445,0.351769
0063322,1.26227e-06,0.126398,0.327077
0063323,1.26227e-06,0.0703766,0.324784
0063324,1.26227e-06,0.107881,0.360226
0063325,1.26227e-06,0.123244,0.328299
0063326,1.26227e-06,0.199656,0.351391
0063327,1.26227e-06,0.258679,0.367976
0063328,1.26227e-06,0.100518,0.357358
0063329,1.26227e-06,0.0866194,0.395092
0063330,1.26227e-06,0.185756,0.347666
0063331,1.26227e-06,0.136559,0.330562
0063332,1.26227e-06,0.159226,0.358654
0063333,1.26227e-06,0.192101,0.38655
0063334,1.26227e-06,0.166836,0.340267
0063335,1.26227e-06,0.108747,0.345789
0063336,1.26227e-06,0.147747,0.361319
0063337,1.26227e-06,0.123505,0.423875
0063338,1.26227e-06,0.15619,0.366074
0063339,1.26227e-06,0.183502,0.417319
0063340,1.26227e-06,0.126053,0.334161
0063341,1.26227e-06,0.24891,0.492583
0063342,1.26227e-06,0.0862082,0.320011
0063343,1.26227e-06,0.156905,0.324512
0063344,1.26227e-06,0.141598,0.322397
0063345,1.26227e-06,0.14743,0.389351
0063346,1.26227e-06,0.120646,0.377113
0063347,1.26227e-06,0.206811,0.39615
0063348,1.26227e-06,0.0810402,0.310028
0063349,1.26227e-06,0.0617793,0.304551
0063350,1.26227e-06,0.240105,0.401416
0063351,1.26227e-06,0.229141,0.357588
0063352,1.26227e-06,0.16705,0.345695
0063353,1.26227e-06,0.159271,0.41701
0063354,1.26228e-06,0.156745,0.411843
0063355,1.69063e-06,0.105223,0.403174
0063356,0.0022712,0.106013,0.370372
0063357,0.220315,0.307853,0.354775
0063358,0.391644,0.535104,0.364501
0063359,0.0127528,0.119356,0.395736
0063360,8.86652e-06,0.0337959,0.329997
0063361,1.26236e-06,0.183675,0.358673
0063362,1.26227e-06,0.00387473,0.280915
0063363,1.26227e-06,1.26227e-06,0.4276
0063364,1.26227e-06,0.035494,0.312513
0063365,1.26227e-06,0.030617,0.361637
0063366,1.26227e-06,0.0332893,0.356737
0063367,6.62012e-12,0.289411,0.459066
0063368,6.62012e-12,0.0794193,0.31915
0063369,6.62012e-12,0.121673,0.316263
0063370,6.62012e-12,0.0439024,0.314935
0063371,6.62012e-12,0.114651,0.477004
0063372,6.62012e-12,0.106219,0.590242
0063373,6.62012e-12,0.0868634,0.350625
0063374,6.62012e-12,0.124365,0.389849
0063375,6.62012e-12,0.0784608,0.370997
0063376,6.62012e-12,0.139138,0.372171
0063377,6.62012e-12,0.101806,0.371076
0063378,6.62012e-12,0.360547,0.362304
0063379,6.62012e-12,0.23351,0.310032
0063380,6.62012e-12,0.224706,0.306516
0063381,6.62012e-12,0.1158,0.275482
0063382,6.62012e-12,0.155351,0.276494
0063383,6.62012e-12,0.0789942,0.25096
0063384,6.62012e-12,0.0846599,0.2799
0063385,6.62012e-12,0.220232,0.314395
0063386,6.62012e-12,0.088785,0.257664
0063387,6.62012e-12,0.0471815,0.238738
0063388,6.62012e-12,0.0416317,0.298915
0063389,6.62012e-12,0.135641,0.268593
0063390,6.62012e-12,0.140642,0.305968
0063391,6.62012e-12,0.134458,0.275818
0063392,6.62012e-12,0.0939086,0.255737
0063393,6.62012e-12,0.0802348,0.295177
0063394,6.62012e-12,0.158395,0.305972
0063395,6.62012e-12,0.191227,0.315818
0063396,6.62012e-12,0.187236,0.328739
0063397,6.62012e-12,0.172718,0.358894
0063398,6.62012e-12,0.108691,0.342726
0063399,6.62012e-12,0.0912459,0.310496
0063400,6.62012e-12,0.14263,0.281765
0063401,6.62012e-12,0.165336,0.418921
0063402,6.62012e-12,0.0904255,0.332693
0063403,6.62012e-12,0.108237,0.288803
0063404,6.62012e-12,0.1604,0.274104
0063405,6.62012e-12,0.228156,0.363437
0063406,6.62012e-12,0.14607,0.305631
0063407,6.62012e-12,0.0877871,0.25039
0063408,6.62012e-12,0.0794733,0.356574
0063409,6.62012e-12,0.182648,0.285592
0063410,6.62012e-12,0.076721,0.249648
0063411,6.62012e-12,0.0418434,0.302638
0063412,6.62012e-12,0.0435807,0.273037
0063413,6.62012e-12,0.114985,0.355388
0063414,6.62012e-12,0.209262,0.390703
0063415,8.10068e-12,0.142365,0.374723
0063416,4.28365e-07,0.172354,0.355065
0063417,0.00226993,0.135122,0.363518
0063418,0.220313,0.31165,0.323695
0063419,0.391643,0.472395,0.279049
0063420,0.0127515,0.0812726,0.388932
0063421,7.60425e-06,0.121721,0.287485
0063422,8.96763e-11,0.014902,0.277771
0063423,6.62014e-12,0.0179718,0.293891
0063424,6.62012e-12,0.00542005,0.34345
0063425,6.62012e-12,0.0200861,0.248523
0063426,6.62012e-12,0.0225564,0.364165
0063427,6.62012e-12,0.0831549,0.298266
0063428,6.35917e-19,0.068291,0.338909
0063429,6.35917e-19,0.0271405,0.239574
0063430,6.35917e-19,0.0274936,0.240212
0063431,6.35917e-19,0.0228326,0.25365
0063432,6.35917e-19,0.154376,0.496795
0063433,6.35917e-19,0.0247961,0.547442
0063434,6.35917e-19,0.070315,0.320221
0063435,6.35917e-19,0.0258303,0.321788
0063436,6.35917e-19,0.0246575,0.322881
0063437,6.35917e-19,0.0799508,0.325313
0063438,6.35917e-19,0.045025,0.329648
0063439,6.35917e-19,0.131469,0.319955
0063440,6.35917e-19,0.0408732,0.271792
0063441,6.35917e-19,0.0977387,0.218775
0063442,6.35917e-19,0.115915,0.0721501
0063443,6.35917e-19,0.25243,0.119098
0063444,6.35917e-19,0.0190788,0.0526663
0063445,6.35917e-19,0.169761,0.147418
0063446,6.35917e-19,0.224716,0.154515
0063447,6.35917e-19,0.1875,0.0967369
0063448,6.35917e-19,0.0312234,0.0473795
0063449,6.35917e-19,0.0281002,0.0419856
0063450,6.35917e-19,0.117105,0.0726283
0063451,6.35917e-19,0.0273883,0.0419183
0063452,6.35917e-19,0.12235,0.0745991
0063453,6.35917e-19,0.0242245,0.0691976
0063454,6.35917e-19,0.025,0.113854
0063455,6.35917e-19,0.104765,0.0890448
0063456,6.35917e-19,0.110162,0.110427
0063457,6.35917e-19,0.167389,0.17825
0063458,6.35917e-19,0.188182,0.0802455
0063459,6.35917e-19,0.212281,0.132469
0063460,6.35917e-19,0.141711,0.060205
0063461,6.35917e-19,0.0764027,0.0909936
0063462,6.35917e-19,0.126551,0.177575
0063463,6.35917e-19,0.149064,0.171435
0063464,6.35917e-19,0.103595,0.0813727
0063465,6.35917e-19,0.0994428,0.138838
0063466,6.35917e-19,0.154174,0.0888151
0063467,6.35917e-19,0.187645,0.0957805
0063468,6.35917e-19,0.166058,0.0892152
0063469,6.35917e-19,0.0803132,0.0599303
0063470,6.35917e-19,0.17296,0.0919333
0063471,6.35917e-19,0.140947,0.15666
0063472,6.35917e-19,0.0580737,0.0778741
0063473,6.35917e-19,0.0267483,0.0657382
0063474,6.35917e-19,0.125602,0.120989
0063475,7.29644e-19,0.026397,0.14238
0063476,1.48056e-12,0.105146,0.200713
0063477,4.28359e-07,0.165832,0.153048
0063478,0.00226993,0.161822,0.21712
0063479,0.220313,0.42101,0.176093
0063480,0.391643,0.469195,0.143529
0063481,0.0127515,0.0804907,0.17403
0063482,7.60424e-06,0.0401553,0.0583958
0063483,8.30561e-11,0.00831422,0.101177
0063484,1.72513e-17,1.72513e-17,0.109079
0063485,6.35917e-19,6.35917e-19,0.101276
0063486,6.35917e-19,6.35917e-19,0.0788045
0063487,6.35917e-19,6.35917e-19,0.12943
0063488,6.35917e-19,6.35917e-19,0.122237
0063489,1.11881e-27,0.121906,0.0866337
0063490,1.11881e-27,0.108633,0.0826138
0063491,1.11881e-27,0.118605,0.14024
0063492,1.11881e-27,0.166353,0.109162
0063493,1.11881e-27,0.227037,0.338977
0063494,1.11881e-27,0.246154,0.442094
0063495,1.11881e-27,0.196127,0.224364
0063496,1.11881e-27,0.150141,0.207743
0063497,1.11881e-27,0.10972,0.155959
0063498,1.11881e-27,0.0899087,0.138299
0063499,1.11881e-27,0.104176,0.151697
0063500,1.11881e-27,0.178436,0.0808881
0063501,1.11881e-27,0.231103,0.0821646
0063502,1.11881e-27,0.123113,0.0451242
0063503,1.11881e-27,0.116866,0.0425432
0063504,1.11881e-27,0.207818,0.147554
0063505,1.11881e-27,0.00837887,0.00497627
0063506,1.11881e-27,1.11881e-27,0.0703398
0063507,1.11881e-27,0.0863751,0.101617
0063508,1.11881e-27,0.259034,0.0913202
0063509,1.11881e-27,0.00313043,0.00338591
0063510,1.11881e-27,0.0687704,0.0235891
0063511,1.11881e-27,0.0746988,0.0280783
0063512,1.11881e-27,0.197748,0.070282
0063513,1.11881e-27,0.178222,0.108934
0063514,1.11881e-27,0.144298,0.0517931
0063515,1.11881e-27,0.125863,0.0663138
0063516,1.11881e-27,0.0605096,0.150966
0063517,1.11881e-27,0.0179795,0.0655817
0063518,1.11881e-27,0.00673941,0.104534
0063519,1.11881e-27,1.11881e-27,0.0111526
0063520,1.11881e-27,1.11881e-27,0.0729456
0063521,1.11881e-27,0.314364,0.117617
0063522,1.11881e-27,0.212548,0.0963828
0063523,1.11881e-27,0.122339,0.170514
0063524,1.11881e-27,0.171648,0.174878
0063525,1.11881e-27,0.124268,0.159634
0063526,1.11881e-27,0.209751,0.0784344
0063527,1.11881e-27,0.0688603,0.0269251
0063528,1.11881e-27,0.199134,0.0695003
0063529,1.11881e-27,0.196474,0.0700299
0063530,1.11881e-27,0.0761398,0.0283902
0063531,1.11881e-27,0.0745952,0.0322755
0063532,1.11881e-27,0.0303115,0.0127003
0063533,1.11881e-27,0.002849,0.00745003
0063534,1.11881e-27,1.11881e-27,0.0805332
0063535,1.22748e-27,0.05515,0.0718309
0063536,9.37266e-20,0.0392635,0.148851
0063537,1.48055e-12,0.0580408,0.142884
0063538,4.28359e-07,0.00958312,0.109622
0063539,0.00226993,0.148232,0.262787
0063540,0.220313,0.423156,0.169971
0063541,0.391643,0.566227,0.144684
0063542,0.0127515,0.0765573,0.181561
0063543,7.60424e-06,0.0384129,0.0592226
0063544,8.30561e-11,0.0590344,0.142773
0063545,1.66154e-17,0.00659755,0.0845789
0063546,6.19981e-26,6.19981e-26,0.0657008
0063547,1.11881e-27,0.228979,0.172283
0063548,1.11881e-27,0.149987,0.146954
0063549,1.11881e-27,0.136386,0.0993929
0063550,2.64354e-18,0.00846597,0.0237024
0063551,2.64354e-18,0.0360645,0.0799147
0063552,2.64354e-18,0.00723726,0.00612391
0063553,2.64354e-18,0.0736127,0.0648479
0063554,2.64354e-18,0.128922,0.278143
0063555,2.64354e-18,0.00255009,0.340461
0063556,2.64354e-18,2.64354e-18,0.108312
0063557,2.64354e-18,0.114766,0.148455
0063558,2.64354e-18,0.0118524,0.119434
0063559,2.64354e-18,0.00323625,0.108438
0063560,2.64354e-18,0.00930382,0.126475
0063561,2.64354e-18,2.64354e-18,0.0459056
0063562,2.64354e-18,2.64354e-18,0.00214555
0063563,2.64354e-18,0.113545,0.0410808
0063564,2.64354e-18,0.0131137,0.00788131
0063565,2.64354e-18,0.239146,0.0845943
0063566,2.64354e-18,2.64354e-18,4.34942e-12
0063567,2.64354e-18,2.64354e-18,0.00695795
0063568,2.64354e-18,0.0108072,0.00643387
0063569,2.64354e-18,0.00368386,0.00383248
0063570,2.64354e-18,0.00505051,0.00173233
0063571,2.64354e-18,2.64354e-18,4.34942e-12
0063572,2.64354e-18,2.64354e-18,0.00843118
0063573,2.64354e-18,0.11126,0.0406947
0063574,2.64354e-18,0.0617201,0.023749
0063575,2.64354e-18,2.64354e-18,4.34942e-12
0063576,2.64354e-18,2.64354e-18,4.34942e-12
0063577,2.64354e-18,0.0109439,0.00642952
0063578,2.64354e-18,0.003663,0.0641758
0063579,2.64354e-18,0.00504202,0.00743561
0063580,2.64354e-18,2.64354e-18,0.0268499
0063581,2.64354e-18,2.64354e-18,0.0600641
0063582,2.64354e-18,0.164068,0.0618732
0063583,2.64354e-18,0.0575443,0.021836
0063584,2.64354e-18,0.0060241,0.0212382
0063585,2.64354e-18,2.64354e-18,0.00612409
0063586,2.64354e-18,0.0105192,0.0540807
0063587,2.64354e-18,0.00367156,0.0470866
0063588,2.64354e-18,0.00469326,0.00160979
0063589,2.64354e-18,0.116902,0.0400974
0063590,2.64354e-18,0.093633,0.034844
0063591,2.64354e-18,0.210773,0.0750362
0063592,2.64354e-18,0.050016,0.0195127
0063593,2.64354e-18,2.64354e-18,4.34942e-12
0063594,2.64354e-18,2.64354e-18,4.34942e-12
0063595,2.64354e-18,0.048838,0.037151
0063596,2.64354e-18,0.0558923,0.152836
0063597,2.73727e-18,0.00638441,0.12689
0063598,1.48056e-12,0.196203,0.181135
0063599,4.28359e-07,4.28359e-07,0.129045
0063600,0.00226993,0.00226993,0.151662
0063601,0.220313,0.428988,0.14516
0063602,0.391643,0.695499,0.209749
0063603,0.0127515,0.0127515,0.14354
0063604,7.60424e-06,0.00678497,0.0985767
0063605,8.30561e-11,0.0267559,0.0737491
0063606,1.92589e-17,0.00469484,0.116069
0063607,2.64354e-18,2.64354e-18,0.079661
0063608,2.64354e-18,2.64354e-18,0.0785485
0063609,2.64354e-18,0.015457,0.0646178
0063610,2.64354e-18,0.00336597,0.0613235
0063611,2.00513e-11,0.200212,0.104579
0063612,2.00513e-11,0.177413,0.0647623
0063613,2.00513e-11,0.186034,0.06381
0063614,2.00513e-11,0.240832,0.126329
0063615,2.00513e-11,0.198137,0.275884
0063616,2.00513e-11,0.152686,0.379471
0063617,2.00513e-11,0.171449,0.176503
0063618,2.00513e-11,0.221618,0.180903
0063619,2.00513e-11,0.198663,0.18157
0063620,2.00513e-11,0.179396,0.207309
0063621,2.00513e-11,0.140832,0.165019
0063622,2.00513e-11,0.212737,0.121684
0063623,2.00513e-11,0.108019,0.121539
0063624,2.00513e-11,0.119914,0.0411304
0063625,2.00513e-11,0.165887,0.0568993
0063626,2.00513e-11,0.111546,0.0382603
0063627,2.00513e-11,0.118182,0.0405364
0063628,2.00513e-11,0.107229,0.0367797
0063629,2.00513e-11,0.168359,0.0774125
0063630,2.00513e-11,0.200194,0.0686666
0063631,2.00513e-11,0.203115,0.0696687
0063632,2.00513e-11,0.255717,0.0877111
0063633,2.00513e-11,0.235115,0.145329
0063634,2.00513e-11,0.199653,0.0707128
0063635,2.00513e-11,0.172407,0.0591357
0063636,2.00513e-11,0.160512,0.0550556
0063637,2.00513e-11,0.198016,0.0679197
0063638,2.00513e-11,0.16066,0.0626889
0063639,2.00513e-11,0.174888,0.0599866
0063640,2.00513e-11,0.137758,0.120735
0063641,2.00513e-11,0.0872285,0.0447996
0063642,2.00513e-11,0.165182,0.114745
0063643,2.00513e-11,0.0824802,0.0304448
0063644,2.00513e-11,0.159019,0.0545434
0063645,2.00513e-11,0.132017,0.0473923
0063646,2.00513e-11,0.16884,0.129061
0063647,2.00513e-11,0.18435,0.0668028
0063648,2.00513e-11,0.209057,0.0717067
0063649,2.00513e-11,0.201963,0.0692734
0063650,2.00513e-11,0.171138,0.0587002
0063651,2.00513e-11,0.139563,0.0514024
0063652,2.00513e-11,0.206066,0.0738051
0063653,2.00513e-11,0.104151,0.0357239
0063654,2.00513e-11,0.118621,0.0406871
0063655,2.00513e-11,0.118288,0.0405727
0063656,2.00513e-11,0.170007,0.110025
0063657,2.00513e-11,0.14739,0.187724
0063658,2.00513e-11,0.21517,0.182149
0063659,2.15319e-11,0.119479,0.124907
0063660,4.28379e-07,0.171711,0.191514
0063661,0.00226993,0.158064,0.219008
0063662,0.220313,0.469445,0.147013
0063663,0.391643,0.565662,0.181339
0063664,0.0127515,0.149828,0.179765
0063665,7.60426e-06,0.173422,0.117988
0063666,1.03107e-10,0.155902,0.126181
0063667,2.00514e-11,0.0904147,0.194614
0063668,2.00513e-11,0.119072,0.0893214
0063669,2.00513e-11,0.228635,0.206137
0063670,2.00513e-11,0.211338,0.140525
0063671,2.00513e-11,0.140925,0.147902
0063672,2.78563e-06,0.122932,0.0458097
0063673,2.78563e-06,0.165232,0.0566736
0063674,2.78563e-06,0.169968,0.0582985
0063675,2.78563e-06,0.201754,0.11493
0063676,2.78563e-06,0.175219,0.264767
0063677,2.78563e-06,0.158799,0.39084
0063678,2.78563e-06,0.125343,0.157736
0063679,2.78563e-06,0.11988,0.150791
0063680,2.78563e-06,0.255791,0.211768
0063681,2.78563e-06,0.214248,0.199568
0063682,2.78563e-06,0.279376,0.243689
0063683,2.78563e-06,0.15624,0.0708848
0063684,2.78563e-06,0.16754,0.0574653
0063685,2.78563e-06,0.160131,0.0549242
0063686,2.78563e-06,0.125113,0.0429128
0063687,2.78563e-06,0.235484,0.0807701
0063688,2.78563e-06,0.160717,0.0551251
0063689,2.78563e-06,0.13495,0.0462868
0063690,2.78563e-06,0.104629,0.0358868
0063691,2.78563e-06,0.134444,0.0461136
0063692,2.78563e-06,0.194736,0.0667937
0063693,2.78563e-06,0.164375,0.0563799
0063694,2.78563e-06,0.198313,0.0680203
0063695,2.78563e-06,0.241211,0.0827345
0063696,2.78563e-06,0.209987,0.0720248
0063697,2.78563e-06,0.149936,0.0514272
0063698,2.78563e-06,0.161952,0.0555486
0063699,2.78563e-06,0.235433,0.0807527
0063700,2.78563e-06,0.189673,0.0650569
0063701,2.78563e-06,0.164918,0.0565659
0063702,2.78563e-06,0.150463,0.154096
0063703,2.78563e-06,0.111197,0.0402937
0063704,2.78563e-06,0.125026,0.042883
0063705,2.78563e-06,0.104396,0.035807
0063706,2.78563e-06,0.120306,0.0434183
0063707,2.78563e-06,0.15207,0.052159
0063708,2.78563e-06,0.137343,0.0471076
0063709,2.78563e-06,0.149974,0.0514403
0063710,2.78563e-06,0.137251,0.0470761
0063711,2.78563e-06,0.215264,0.0738346
0063712,2.78563e-06,0.207147,0.0710505
0063713,2.78563e-06,0.164414,0.0995869
0063714,2.78563e-06,0.172771,0.118987
0063715,2.78563e-06,0.125996,0.133119
0063716,2.78563e-06,0.0755876,0.0307853
0063717,2.78563e-06,0.0796856,0.0368706
0063718,2.78563e-06,0.148365,0.131418
0063719,2.78563e-06,0.199548,0.188548
0063720,2.78563e-06,0.138642,0.129694
0063721,3.21399e-06,0.175315,0.253419
0063722,0.00227272,0.159665,0.195385
0063723,0.220316,0.35668,0.10284
0063724,0.391646,0.629116,0.207674
0063725,0.0127543,0.19989,0.141921
0063726,1.03899e-05,0.239529,0.124073
0063727,2.78571e-06,0.23175,0.176373
0063728,2.78563e-06,0.218753,0.221449
0063729,2.78563e-06,0.103983,0.13435
0063730,2.78563e-06,0.111056,0.196165
0063731,2.78563e-06,0.13944,0.13585
0063732,2.78563e-06,0.180038,0.0685
0063733,0.00708803,0.122443,0.0528929
0063734,0.00708803,0.170345,0.0682978
0063735,0.00708803,0.149232,0.0739161
0063736,0.00708803,0.219979,0.130513
0063737,0.00708803,0.175096,0.346009
0063738,0.00708803,0.195151,0.418245
0063739,0.00708803,0.223585,0.194547
0063740,0.00708803,0.153043,0.154391
0063741,0.00708803,0.107663,0.145945
0063742,0.00708803,0.146207,0.167715
0063743,0.00708803,0.22743,0.191145
0063744,0.00708803,0.216815,0.208116
0063745,0.00708803,0.290141,0.101056
0063746,0.00708803,0.102835,0.0364742
0063747,0.00708803,0.118927,0.0595778
0063748,0.00708803,0.131158,0.0425561
0063749,0.00708803,0.196326,0.0649086
0063750,0.00708803,0.180521,0.0632179
0063751,0.00708803,0.115173,0.0418933
0063752,0.00708803,0.13164,0.0460722
0063753,0.00708803,0.139587,0.0454474
0063754,0.00708803,0.212167,0.070342
0063755,0.00708803,0.196008,0.0647998
0063756,0.00708803,0.147439,0.0517257
0063757,0.00708803,0.176224,0.0580136
0063758,0.00708803,0.217246,0.0977126
0063759,0.00708803,0.207589,0.068772
0063760,0.00708803,0.151782,0.0496301
0063761,0.00708803,0.149599,0.0873895
0063762,0.00708803,0.247095,0.0879954
0063763,0.00708803,0.180358,0.12611
0063764,0.00708803,0.15921,0.0553065
0063765,0.00708803,0.208495,0.0690828
0063766,0.00708803,0.083238,0.0261195
0063767,0.00708803,0.143898,0.046926
0063768,0.00708803,0.0863832,0.0307641
0063769,0.00708803,0.173411,0.0570487
0063770,0.00708803,0.145689,0.04754
0063771,0.00708803,0.135611,0.0440835
0063772,0.00708803,0.0918369,0.0290689
0063773,0.00708803,0.158984,0.055448
0063774,0.00708803,0.208632,0.0691298
0063775,0.00708803,0.251274,0.0837559
0063776,0.00708803,0.174656,0.0574757
0063777,0.00708803,0.176754,0.115471
0063778,0.00708803,0.0906152,0.0286499
0063779,0.00708803,0.0916583,0.0290077
0063780,0.00708803,0.108617,0.0348244
0063781,0.00708803,0.124992,0.0404411
0063782,0.00708845,0.129591,0.121966
0063783,0.00935796,0.266092,0.08806
0063784,0.227401,0.343629,0.0398661
0063785,0.398731,0.578268,0.0615812
0063786,0.0198396,0.194754,0.213966
0063787,0.00709563,0.167661,0.0550739
0063788,0.00708803,0.0787371,0.0245756
0063789,0.00708803,0.160318,0.0525578
0063790,0.00708803,0.18234,0.159201
0063791,0.00708803,0.255568,0.0852288
0063792,0.00708803,0.0912717,0.028875
0063793,0.00708803,0.143306,0.0555454
