DB No.,n_d[i],d_u,d_u_d_v 
0087008,0.0683111,0.29193,0.122217
0087009,0.0683111,0.264343,0.110734
0087010,0.0683111,0.257813,0.180879
0087011,0.0683111,0.26836,0.106195
0087012,0.0683111,0.279072,0.119039
0087013,0.0683111,0.267306,0.131948
0087014,0.0683111,0.266055,0.14996
0087015,0.0683111,0.253265,0.10848
0087016,0.0683111,0.263702,0.12845
0087017,0.0683111,0.275476,0.10842
0087018,0.0683111,0.243985,0.106822
0087019,0.0683111,0.260889,0.172076
0087020,0.0683111,0.310327,0.118809
0087021,0.068313,0.265261,0.12272
0087022,0.0739184,0.236799,0.107435
0087023,0.37446,0.63371,0.169143
0087024,0.37446,0.648847,0.137124
0087025,0.0739184,0.313996,0.104966
0087026,0.068313,0.244473,0.204411
0087027,0.0683111,0.264066,0.186886
0087028,0.0683111,0.304383,0.182238
0087029,0.0683111,0.289686,0.124313
0087030,0.0683111,0.326666,0.213206
0087031,0.0683111,0.362018,0.256266
0087032,0.0683111,0.0683111,0.0901026
0087033,0.0683111,0.0702891,0.167054
0087034,0.0683111,0.113746,0.117708
0087035,2.22523e-71,2.22523e-71,0.0915886
0087036,2.22523e-71,2.22523e-71,0.149354
0087037,2.22523e-71,2.22523e-71,0.358801
0087038,2.22523e-71,2.22523e-71,0.371436
0087039,2.22523e-71,2.22523e-71,0.11047
0087040,2.22523e-71,2.22523e-71,0.0760504
0087041,2.22523e-71,2.22523e-71,0.142706
0087042,2.22523e-71,2.22523e-71,0.13665
0087043,2.22523e-71,2.22523e-71,0.0455693
0087044,2.22523e-71,2.22523e-71,0.0421951
0087045,2.22523e-71,2.22523e-71,0.0456768
0087046,2.22523e-71,2.22523e-71,0.0424342
0087047,2.22523e-71,2.22523e-71,0.000116992
0087048,2.22523e-71,2.22523e-71,0.000116992
0087049,2.22523e-71,2.22523e-71,0.234725
0087050,2.22523e-71,2.22523e-71,0.186474
0087051,2.22523e-71,2.22523e-71,0.0925518
0087052,2.22523e-71,2.22523e-71,0.127732
0087053,2.22523e-71,2.22523e-71,0.191588
0087054,2.22523e-71,2.22523e-71,0.167096
0087055,2.22523e-71,2.22523e-71,0.168808
0087056,2.22523e-71,2.22523e-71,0.183631
0087057,2.22523e-71,2.22523e-71,0.124953
0087058,2.22523e-71,2.22523e-71,0.160663
0087059,2.22523e-71,2.22523e-71,0.223519
0087060,2.22523e-71,2.22523e-71,0.179932
0087061,2.22523e-71,2.22523e-71,0.167272
0087062,2.22523e-71,2.22523e-71,0.1169
0087063,2.22523e-71,2.22523e-71,0.147413
0087064,2.22523e-71,2.22523e-71,0.138071
0087065,2.22523e-71,2.22523e-71,0.188197
0087066,2.22523e-71,2.22523e-71,0.18981
0087067,2.22523e-71,2.22523e-71,0.146766
0087068,2.22523e-71,2.22523e-71,0.102682
0087069,2.22523e-71,2.22523e-71,0.105347
0087070,2.22523e-71,2.22523e-71,0.134847
0087071,2.22523e-71,2.22523e-71,0.103838
0087072,2.22523e-71,2.22523e-71,0.0888963
0087073,2.22523e-71,2.22523e-71,0.085028
0087074,2.22523e-71,2.22523e-71,0.127736
0087075,2.22523e-71,2.22523e-71,0.147759
0087076,8.86191e-64,8.86191e-64,0.143389
0087077,6.99763e-50,6.99763e-50,0.0950469
0087078,1.01204e-37,1.01204e-37,0.0969258
0087079,2.6808e-27,2.6808e-27,0.135105
0087080,1.30063e-18,1.30063e-18,0.113973
0087081,1.15575e-11,1.15575e-11,0.0924001
0087082,1.88104e-06,1.88104e-06,0.0860198
0087083,0.00560732,0.00560732,0.106682
0087084,0.306149,0.306149,0.142185
0087085,0.306149,0.306149,0.107362
0087086,0.00560732,0.00560732,0.117572
0087087,1.88104e-06,1.88104e-06,0.186152
0087088,1.15575e-11,1.15575e-11,0.175805
0087089,1.30063e-18,1.30063e-18,0.0999223
0087090,2.6808e-27,2.6808e-27,0.124404
0087091,1.01204e-37,1.01204e-37,0.227644
0087092,6.99763e-50,6.99763e-50,0.155971
0087093,8.86191e-64,8.86191e-64,0.246502
0087094,2.22523e-71,2.22523e-71,0.162841
0087095,2.22523e-71,2.22523e-71,0.150933
0087096,1.29833e-56,1.29833e-56,0.138752
0087097,1.29833e-56,0.0225102,0.223353
0087098,1.29833e-56,1.29833e-56,0.396263
0087099,1.29833e-56,0.0540765,0.386244
0087100,1.29833e-56,0.152552,0.165265
0087101,1.29833e-56,0.0633123,0.129075
0087102,1.29833e-56,0.0592,0.2447
0087103,1.29833e-56,0.102102,0.151035
0087104,1.29833e-56,0.0725923,0.13662
0087105,1.29833e-56,0.0183928,0.122283
0087106,1.29833e-56,1.29833e-56,0.103147
0087107,1.29833e-56,0.0412245,0.101389
0087108,1.29833e-56,0.0789474,0.0715985
0087109,1.29833e-56,0.0231897,0.0943483
0087110,1.29833e-56,0.0715299,0.530419
0087111,1.29833e-56,0.239096,0.504091
0087112,1.29833e-56,0.0690243,0.407722
0087113,1.29833e-56,0.0299209,0.485894
0087114,1.29833e-56,1.29833e-56,0.487651
0087115,1.29833e-56,1.29833e-56,0.488254
0087116,1.29833e-56,1.29833e-56,0.494568
0087117,1.29833e-56,0.0385185,0.426318
0087118,1.29833e-56,1.29833e-56,0.437662
0087119,1.29833e-56,1.29833e-56,0.480172
0087120,1.29833e-56,1.29833e-56,0.509109
0087121,1.29833e-56,1.29833e-56,0.48516
0087122,1.29833e-56,0.0251852,0.452778
0087123,1.29833e-56,1.29833e-56,0.411117
0087124,1.29833e-56,1.29833e-56,0.43583
0087125,1.29833e-56,1.29833e-56,0.435827
0087126,1.29833e-56,0.0211461,0.527628
0087127,1.29833e-56,1.29833e-56,0.450276
0087128,1.29833e-56,1.29833e-56,0.40695
0087129,1.29833e-56,1.29833e-56,0.399933
0087130,1.29833e-56,1.29833e-56,0.437137
0087131,1.29833e-56,0.028334,0.451718
0087132,1.29833e-56,1.29833e-56,0.40236
0087133,1.29833e-56,1.29833e-56,0.381054
0087134,1.29833e-56,1.29833e-56,0.381007
0087135,1.29833e-56,0.00401352,0.466312
0087136,1.29833e-56,1.29833e-56,0.430222
0087137,1.29833e-56,1.29833e-56,0.403791
0087138,6.99763e-50,0.0818666,0.432868
0087139,1.01204e-37,0.0357274,0.435922
0087140,2.6808e-27,0.0864175,0.475518
0087141,1.30063e-18,0.0853388,0.430266
0087142,1.15575e-11,0.0818894,0.406685
0087143,1.88104e-06,0.0362179,0.392549
0087144,0.00560732,0.235276,0.508991
0087145,0.306149,0.485462,0.455361
0087146,0.306149,0.33823,0.413891
0087147,0.00560732,0.0232659,0.490652
0087148,1.88104e-06,0.183961,0.565093
0087149,1.15575e-11,0.0632957,0.420105
0087150,1.30063e-18,0.0184049,0.407351
0087151,2.6808e-27,2.6808e-27,0.47713
0087152,1.01204e-37,1.01204e-37,0.480808
0087153,6.99763e-50,6.99763e-50,0.492621
0087154,1.29833e-56,0.0602358,0.547245
0087155,1.29833e-56,1.29833e-56,0.432664
0087156,1.29833e-56,1.29833e-56,0.445404
0087157,1.38746e-43,0.0939521,0.512694
0087158,1.38746e-43,0.0631559,0.573966
0087159,1.38746e-43,0.0838874,0.715061
0087160,1.38746e-43,0.0372695,0.644606
0087161,1.38746e-43,0.136801,0.452605
0087162,1.38746e-43,0.136286,0.480788
0087163,1.38746e-43,0.127062,0.528641
0087164,1.38746e-43,0.115587,0.442144
0087165,1.38746e-43,0.140236,0.475329
0087166,1.38746e-43,0.256785,0.454209
0087167,1.38746e-43,0.0810155,0.428882
0087168,1.38746e-43,0.133541,0.486375
0087169,1.38746e-43,0.161041,0.439055
0087170,1.38746e-43,0.156453,0.445742
0087171,1.38746e-43,0.130872,0.193881
0087172,1.38746e-43,0.251176,0.177036
0087173,1.38746e-43,0.16636,0.175794
0087174,1.38746e-43,0.227989,0.27747
0087175,1.38746e-43,0.100431,0.19897
0087176,1.38746e-43,0.0921626,0.236434
0087177,1.38746e-43,0.067383,0.202359
0087178,1.38746e-43,0.0713619,0.125022
0087179,1.38746e-43,0.0591549,0.156433
0087180,1.38746e-43,0.0508441,0.20212
0087181,1.38746e-43,0.0184472,0.184917
0087182,1.38746e-43,0.0230424,0.173335
0087183,1.38746e-43,0.141791,0.161225
0087184,1.38746e-43,0.0500792,0.15133
0087185,1.38746e-43,0.0273917,0.154689
0087186,1.38746e-43,0.0191096,0.168123
0087187,1.38746e-43,0.0169244,0.242643
0087188,1.38746e-43,0.0488854,0.142246
0087189,1.38746e-43,0.0409648,0.102027
0087190,1.38746e-43,0.0204868,0.08684
0087191,1.38746e-43,0.0219156,0.163409
0087192,1.38746e-43,0.0756206,0.136963
0087193,1.38746e-43,0.0510647,0.103262
0087194,1.38746e-43,0.0391917,0.13165
0087195,1.38746e-43,0.0195214,0.123509
0087196,1.38746e-43,0.0184772,0.204065
0087197,1.38746e-43,0.0450748,0.101255
0087198,1.38746e-43,0.0473869,0.103872
0087199,1.38746e-43,0.0386482,0.0973673
0087200,1.01204e-37,0.0758464,0.171714
0087201,2.6808e-27,0.137727,0.171051
0087202,1.30063e-18,0.171259,0.141691
0087203,1.15575e-11,0.0946244,0.143404
0087204,1.88104e-06,0.201034,0.177255
0087205,0.00560732,0.0916252,0.161099
0087206,0.306149,0.397548,0.110073
0087207,0.306149,0.454297,0.179915
0087208,0.00560732,0.151764,0.271177
0087209,1.88104e-06,0.143312,0.182385
0087210,1.15575e-11,0.185058,0.161505
0087211,1.30063e-18,0.216855,0.192205
0087212,2.6808e-27,0.134366,0.252632
0087213,1.01204e-37,0.0816289,0.222475
0087214,1.38746e-43,0.0815102,0.241386
0087215,1.38746e-43,0.0740274,0.201858
0087216,1.38746e-43,0.0905825,0.119672
0087217,1.38746e-43,0.0342801,0.177699
0087218,2.71567e-32,0.176865,0.267404
0087219,2.71567e-32,0.0898088,0.273185
0087220,2.71567e-32,0.047007,0.337458
0087221,2.71567e-32,0.0893218,0.361482
0087222,2.71567e-32,0.0982173,0.187433
0087223,2.71567e-32,0.230503,0.23794
0087224,2.71567e-32,0.191531,0.205307
0087225,2.71567e-32,0.189957,0.19852
0087226,2.71567e-32,0.157278,0.250102
0087227,2.71567e-32,0.212691,0.134372
0087228,2.71567e-32,0.198623,0.177146
0087229,2.71567e-32,0.121974,0.13708
0087230,2.71567e-32,0.135913,0.0892048
0087231,2.71567e-32,0.128646,0.086959
0087232,2.71567e-32,0.108778,0.0336204
0087233,2.71567e-32,0.182696,0.0564664
0087234,2.71567e-32,0.284481,0.0879251
0087235,2.71567e-32,0.188493,0.0582579
0087236,2.71567e-32,0.139002,0.0429617
0087237,2.71567e-32,0.165101,0.0510282
0087238,2.71567e-32,0.170047,0.0525569
0087239,2.71567e-32,0.123845,0.0382771
0087240,2.71567e-32,0.12,0.0370887
0087241,2.71567e-32,0.0795473,0.0245859
0087242,2.71567e-32,0.072364,0.0223657
0087243,2.71567e-32,0.103146,0.0318796
0087244,2.71567e-32,0.146456,0.0452655
0087245,2.71567e-32,0.131211,0.0405538
0087246,2.71567e-32,0.0829956,0.0256516
0087247,2.71567e-32,0.0653595,0.0202008
0087248,2.71567e-32,0.074209,0.022936
0087249,2.71567e-32,0.0687009,0.0212335
0087250,2.71567e-32,0.0642333,0.0198527
0087251,2.71567e-32,0.0437489,0.0135216
0087252,2.71567e-32,0.0406519,0.0125644
0087253,2.71567e-32,0.049579,0.0153235
0087254,2.71567e-32,0.14672,0.0453472
0087255,2.71567e-32,0.0702166,0.021702
0087256,2.71567e-32,0.0593988,0.0183585
0087257,2.71567e-32,0.0847843,0.0262045
0087258,2.71567e-32,0.0639566,0.0197672
0087259,2.71567e-32,0.0642678,0.0198634
0087260,2.71567e-32,0.04839,0.014956
0087261,2.71568e-32,0.193922,0.0599358
0087262,2.68082e-27,0.202839,0.0626921
0087263,1.30063e-18,0.198404,0.0613211
0087264,1.15575e-11,0.155049,0.0479213
0087265,1.88104e-06,0.144763,0.0447415
0087266,0.00560732,0.123551,0.0364532
0087267,0.306149,0.437637,0.0406393
0087268,0.306149,0.515368,0.0646639
0087269,0.00560732,0.125906,0.037181
0087270,1.88104e-06,0.135449,0.0418628
0087271,1.15575e-11,0.18227,0.0563345
0087272,1.30063e-18,0.245044,0.0757363
0087273,2.68082e-27,0.149318,0.0461499
0087274,2.71568e-32,0.137014,0.0423472
0087275,2.71567e-32,0.157602,0.0487103
0087276,2.71567e-32,0.127593,0.0394355
0087277,2.71567e-32,0.0861929,0.0266398
0087278,2.71567e-32,0.100235,0.0309799
0087279,9.73545e-23,0.075252,0.0232596
0087280,9.73545e-23,0.178481,0.0590377
0087281,9.73545e-23,0.15107,0.258219
0087282,9.73545e-23,0.0520744,0.227622
0087283,9.73545e-23,0.099964,0.0347703
0087284,9.73545e-23,0.236426,0.073074
0087285,9.73545e-23,0.245728,0.0759478
0087286,9.73545e-23,0.240998,0.0744858
0087287,9.73545e-23,0.143564,0.0443715
0087288,9.73545e-23,0.127493,0.0394044
0087289,9.73545e-23,0.209015,0.0646006
0087290,9.73545e-23,0.151477,0.0468172
0087291,9.73545e-23,0.196623,0.0607708
0087292,9.73545e-23,0.262368,0.0810908
0087293,9.73545e-23,0.113447,0.0350632
0087294,9.73545e-23,0.206372,0.0637837
0087295,9.73545e-23,0.142005,0.0438897
0087296,9.73545e-23,0.295656,0.0913792
0087297,9.73545e-23,0.136931,0.0673553
0087298,9.73545e-23,0.124669,0.0695971
0087299,9.73545e-23,0.118095,0.0364998
0087300,9.73545e-23,0.137807,0.0425924
0087301,9.73545e-23,0.170118,0.136141
0087302,9.73545e-23,0.227647,0.0703594
0087303,9.73545e-23,0.102059,0.0315435
0087304,9.73545e-23,0.115344,0.0356496
0087305,9.73545e-23,0.100079,0.0309316
0087306,9.73545e-23,0.129819,0.105392
0087307,9.73545e-23,0.105818,0.148172
0087308,9.73545e-23,0.0870293,0.0470416
0087309,9.73545e-23,0.0807083,0.113552
0087310,9.73545e-23,0.127301,0.0393453
0087311,9.73545e-23,0.223957,0.0692188
0087312,9.73545e-23,0.0673109,0.0208039
0087313,9.73545e-23,0.0925051,0.0285908
0087314,9.73545e-23,0.0609065,0.0188245
0087315,9.73545e-23,0.0914015,0.0282497
0087316,9.73545e-23,0.122121,0.0377444
0087317,9.73545e-23,0.0654189,0.0202192
0087318,9.73545e-23,0.0562412,0.0507981
0087319,9.73545e-23,0.15136,0.0467812
0087320,9.73545e-23,0.207923,0.0642631
0087321,9.73545e-23,0.0732008,0.0226243
0087322,9.73545e-23,0.111129,0.0343468
0087323,9.73572e-23,0.176923,0.054682
0087324,1.30073e-18,0.177424,0.0548369
0087325,1.15575e-11,0.139188,0.0430191
0087326,1.88104e-06,0.127313,0.0393482
0087327,0.00560732,0.201146,0.123718
0087328,0.306149,0.472536,0.0514255
0087329,0.306149,0.52473,0.0675572
0087330,0.00560732,0.252679,0.0763631
0087331,1.88104e-06,0.120431,0.0372212
0087332,1.15575e-11,0.182238,0.0563247
0087333,1.30073e-18,0.178453,0.0551547
0087334,9.73572e-23,0.28755,0.0888737
0087335,9.73545e-23,0.14888,0.0967508
0087336,9.73545e-23,0.122936,0.0614557
0087337,9.73545e-23,0.136143,0.0420781
0087338,9.73545e-23,0.178663,0.0552198
0087339,9.73545e-23,0.150673,0.0479393
0087340,6.39229e-15,0.195302,0.0603639
0087341,6.39229e-15,0.183342,0.06054
0087342,6.39229e-15,0.172275,0.264772
0087343,6.39229e-15,0.246683,0.28777
0087344,6.39229e-15,0.177819,0.07296
0087345,6.39229e-15,0.218978,0.165682
0087346,6.39229e-15,0.27041,0.118967
0087347,6.39229e-15,0.26628,0.0822998
0087348,6.39229e-15,0.232917,0.0719883
0087349,6.39229e-15,0.152877,0.0472502
0087350,6.39229e-15,0.120379,0.0740472
0087351,6.39229e-15,0.273156,0.084425
0087352,6.39229e-15,0.222355,0.0687238
0087353,6.39229e-15,0.180557,0.0558053
0087354,6.39229e-15,0.311239,0.116554
0087355,6.39229e-15,0.143611,0.0443862
0087356,6.39229e-15,0.179916,0.106882
0087357,6.39229e-15,0.243623,0.19467
0087358,6.39229e-15,0.29385,0.285605
0087359,6.39229e-15,0.23997,0.110209
0087360,6.39229e-15,0.194754,0.0601932
0087361,6.39229e-15,0.18081,0.154792
0087362,6.39229e-15,0.168248,0.110341
0087363,6.39229e-15,0.182239,0.0563251
0087364,6.39229e-15,0.269215,0.135741
0087365,6.39229e-15,0.204286,0.0631392
0087366,6.39229e-15,0.193577,0.074791
0087367,6.39229e-15,0.147289,0.153154
0087368,6.39229e-15,0.230527,0.255724
0087369,6.39229e-15,0.183852,0.122799
0087370,6.39229e-15,0.17813,0.11149
0087371,6.39229e-15,0.170453,0.0526822
0087372,6.39229e-15,0.149931,0.0463395
0087373,6.39229e-15,0.239578,0.074047
0087374,6.39229e-15,0.197385,0.071508
0087375,6.39229e-15,0.184105,0.0569018
0087376,6.39229e-15,0.151794,0.0469154
0087377,6.39229e-15,0.229297,0.0708694
0087378,6.39229e-15,0.172437,0.0630331
0087379,6.39229e-15,0.178898,0.0835293
0087380,6.39229e-15,0.165498,0.051151
0087381,6.39229e-15,0.148077,0.0457666
0087382,6.39229e-15,0.231087,0.0714225
0087383,6.39229e-15,0.261735,0.155543
0087384,6.39229e-15,0.191321,0.0591322
0087385,6.39359e-15,0.191983,0.0593368
0087386,1.15639e-11,0.214352,0.0662502
0087387,1.88104e-06,0.125292,0.0483159
0087388,0.00560732,0.158138,0.0564581
0087389,0.306149,0.572263,0.0822485
0087390,0.306149,0.545033,0.0738325
0087391,0.00560732,0.272573,0.0825116
0087392,1.88104e-06,0.255199,0.185934
0087393,1.15639e-11,0.146125,0.0736628
0087394,6.39359e-15,0.142528,0.109147
0087395,6.39229e-15,0.275127,0.230018
0087396,6.39229e-15,0.320105,0.18468
0087397,6.39229e-15,0.221756,0.0952508
0087398,6.39229e-15,0.204863,0.109077
0087399,6.39229e-15,0.176228,0.0994545
0087400,6.39229e-15,0.25,0.11449
0087401,7.6874e-09,0.19188,0.186318
0087402,7.6874e-09,0.179699,0.0917253
0087403,7.6874e-09,0.190895,0.270527
0087404,7.6874e-09,0.210762,0.294354
0087405,7.6874e-09,0.187029,0.121651
0087406,7.6874e-09,0.205518,0.135747
0087407,7.6874e-09,0.140519,0.0720263
0087408,7.6874e-09,0.264261,0.0816758
0087409,7.6874e-09,0.263928,0.0815728
0087410,7.6874e-09,0.287563,0.118096
0087411,7.6874e-09,0.240608,0.0933268
0087412,7.6874e-09,0.157319,0.048623
0087413,7.6874e-09,0.302745,0.0935702
0087414,7.6874e-09,0.154789,0.047841
0087415,7.6874e-09,0.249548,0.110843
0087416,7.6874e-09,0.316259,0.151346
0087417,7.6874e-09,0.209137,0.231943
0087418,7.6874e-09,0.197614,0.136356
0087419,7.6874e-09,0.296032,0.184179
0087420,7.6874e-09,0.282024,0.163077
0087421,7.6874e-09,0.211527,0.0883252
0087422,7.6874e-09,0.191842,0.0836024
0087423,7.6874e-09,0.209211,0.165803
0087424,7.6874e-09,0.176394,0.132947
0087425,7.6874e-09,0.198785,0.0840481
0087426,7.6874e-09,0.21776,0.146009
0087427,7.6874e-09,0.211742,0.184806
0087428,7.6874e-09,0.192695,0.121823
0087429,7.6874e-09,0.16113,0.18957
0087430,7.6874e-09,0.224828,0.158934
0087431,7.6874e-09,0.17082,0.077252
0087432,7.6874e-09,0.177107,0.0547389
0087433,7.6874e-09,0.199316,0.105082
0087434,7.6874e-09,0.172163,0.109256
0087435,7.6874e-09,0.2097,0.0892175
0087436,7.6874e-09,0.151118,0.089607
0087437,7.6874e-09,0.192961,0.0596389
0087438,7.6874e-09,0.155636,0.0562052
0087439,7.6874e-09,0.228477,0.0739425
0087440,7.6874e-09,0.175464,0.108013
0087441,7.6874e-09,0.175217,0.0541546
0087442,7.6874e-09,0.20351,0.0628994
0087443,7.6874e-09,0.160256,0.0758851
0087444,7.6874e-09,0.202951,0.081531
0087445,7.6874e-09,0.150765,0.0696836
0087446,7.6874e-09,0.317552,0.0981465
0087447,7.69896e-09,0.276109,0.093412
0087448,1.88873e-06,0.236494,0.0989406
0087449,0.00560732,0.254965,0.121383
0087450,0.306149,0.466093,0.0494341
0087451,0.306149,0.568407,0.0810565
0087452,0.00560732,0.145767,0.0534393
0087453,1.88873e-06,0.328595,0.106197
0087454,7.69896e-09,0.290135,0.159152
0087455,7.6874e-09,0.179186,0.212786
0087456,7.6874e-09,0.250671,0.194123
0087457,7.6874e-09,0.277945,0.125329
0087458,7.6874e-09,0.360397,0.141958
0087459,7.6874e-09,0.0451081,0.0759571
0087460,7.6874e-09,0.235508,0.0766668
0087461,7.6874e-09,0.22301,0.133956
0087462,0.000169326,0.200435,0.183075
0087463,0.000169326,0.188728,0.0914157
0087464,0.000169326,0.261928,0.326563
0087465,0.000169326,0.277955,0.419453
0087466,0.000169326,0.219503,0.114086
0087467,0.000169326,0.204941,0.1355
0087468,0.000169326,0.219139,0.118698
0087469,0.000169326,0.259887,0.0802716
0087470,0.000169326,0.345096,0.115237
0087471,0.000169326,0.298532,0.0938725
0087472,0.000169326,0.264129,0.0984953
0087473,0.000169326,0.222953,0.0688563
0087474,0.000169326,0.24384,0.111654
0087475,0.000169326,0.33279,0.185164
0087476,0.000169326,0.188876,0.166889
0087477,0.000169326,0.290074,0.184917
0087478,0.000169326,0.288345,0.174278
0087479,0.000169326,0.246256,0.140154
0087480,0.000169326,0.221602,0.173366
0087481,0.000169326,0.347477,0.14777
0087482,0.000169326,0.273349,0.225834
0087483,0.000169326,0.255087,0.168064
0087484,0.000169326,0.206231,0.107728
0087485,0.000169326,0.261769,0.0851549
0087486,0.000169326,0.202517,0.124169
0087487,0.000169326,0.252352,0.184044
0087488,0.000169326,0.224662,0.215572
0087489,0.000169326,0.233453,0.22536
0087490,0.000169326,0.224659,0.249503
0087491,0.000169326,0.268892,0.203444
0087492,0.000169326,0.247548,0.115205
0087493,0.000169326,0.194112,0.11103
0087494,0.000169326,0.216853,0.099202
0087495,0.000169326,0.205472,0.0904948
0087496,0.000169326,0.265817,0.115671
0087497,0.000169326,0.212926,0.107034
0087498,0.000169326,0.206379,0.0912077
0087499,0.000169326,0.17868,0.163246
0087500,0.000169326,0.250317,0.104711
0087501,0.000169326,0.269504,0.128531
0087502,0.000169326,0.194053,0.133192
0087503,0.000169326,0.224094,0.10004
0087504,0.000169326,0.196352,0.0922482
0087505,0.000169326,0.275461,0.113014
0087506,0.000169326,0.243609,0.117298
0087507,0.000169326,0.183272,0.082682
0087508,0.000169326,0.252397,0.158404
0087509,0.000171207,0.368477,0.140969
0087510,0.00577664,0.274727,0.153623
0087511,0.306318,0.478835,0.132513
0087512,0.306318,0.537369,0.102769
0087513,0.00577664,0.304237,0.132774
0087514,0.000171207,0.255223,0.118109
0087515,0.000169326,0.3648,0.187758
0087516,0.000169326,0.333872,0.179448
0087517,0.000169326,0.229355,0.149062
0087518,0.000169326,0.264923,0.134551
0087519,0.000169326,0.397463,0.170511
0087520,0.000169326,0.0135083,0.166406
0087521,0.000169326,0.00214735,0.0586903
0087522,0.000169326,0.0188936,0.100632
0087523,0.0683111,0.298578,0.0777206
0087524,0.0683111,0.286123,0.150551
0087525,0.0683111,0.260202,0.389614
0087526,0.0683111,0.279637,0.409639
0087527,0.0683111,0.346179,0.232187
0087528,0.0683111,0.299916,0.174275
0087529,0.0683111,0.254012,0.141102
0087530,0.0683111,0.266202,0.089463
0087531,0.0683111,0.343584,0.168341
0087532,0.0683111,0.371812,0.142492
0087533,0.0683111,0.361033,0.129932
0087534,0.0683111,0.315033,0.102056
0087535,0.0683111,0.230546,0.0998976
0087536,0.0683111,0.336018,0.110316
0087537,0.0683111,0.302566,0.184277
0087538,0.0683111,0.273092,0.217344
0087539,0.0683111,0.324413,0.195843
0087540,0.0683111,0.301027,0.153899
0087541,0.0683111,0.279303,0.141755
0087542,0.0683111,0.290084,0.259975
0087543,0.0683111,0.450862,0.179612
0087544,0.0683111,0.358608,0.152458
0087545,0.0683111,0.268289,0.204686
0087546,0.0683111,0.276472,0.12318
0087547,0.0683111,0.281039,0.124295
0087548,0.0683111,0.279894,0.232607
0087549,0.0683111,0.320001,0.187628
0087550,0.0683111,0.28958,0.192956
0087551,0.0683111,0.265821,0.1936
0087552,0.0683111,0.261225,0.181415
0087553,0.0683111,0.333367,0.165827
0087554,0.0683111,0.336062,0.128921
0087555,0.0683111,0.259007,0.174987
0087556,0.0683111,0.252607,0.105864
0087557,0.0683111,0.252765,0.122707
0087558,0.0683111,0.343027,0.143831
0087559,0.0683111,0.275736,0.152865
0087560,0.0683111,0.284403,0.114738
0087561,0.0683111,0.246144,0.11016
0087562,0.0683111,0.304454,0.143706
0087563,0.0683111,0.323128,0.125934
0087564,0.0683111,0.264239,0.175667
0087565,0.0683111,0.25845,0.106162
0087566,0.0683111,0.244,0.127573
0087567,0.0683111,0.396893,0.16109
0087568,0.0683111,0.310649,0.146668
0087569,0.0683111,0.277135,0.115664
0087570,0.068313,0.384848,0.166576
0087571,0.0739184,0.364838,0.178898
0087572,0.37446,0.590775,0.12603
0087573,0.37446,0.531737,0.175779
0087574,0.0739184,0.347917,0.129533
0087575,0.068313,0.276217,0.125606
0087576,0.0683111,0.341266,0.225511
0087577,0.0683111,0.376965,0.218743
0087578,0.0683111,0.25748,0.173776
0087579,0.0683111,0.270789,0.159703
0087580,0.0683111,0.342406,0.280743
0087581,0.0683111,0.0683111,0.0407915
0087582,0.0683111,0.0858399,0.116449
0087583,0.0683111,0.0722059,0.13348
0087584,0.504754,0.743198,0.148307
0087585,0.504754,0.677469,0.165332
0087586,0.504754,0.69415,0.409387
0087587,0.504754,0.68908,0.41531
0087588,0.504754,0.708063,0.162474
0087589,0.504754,0.728637,0.224922
0087590,0.504754,0.762736,0.171508
0087591,0.504754,0.690163,0.152524
0087592,0.504754,0.679767,0.101517
0087593,0.504754,0.749196,0.12455
0087594,0.504754,0.774757,0.140657
0087595,0.504754,0.806688,0.141478
0087596,0.504754,0.695822,0.150301
0087597,0.504754,0.653957,0.0940954
0087598,0.504754,0.741152,0.243584
0087599,0.504754,0.717982,0.185465
0087600,0.504754,0.726475,0.180225
0087601,0.504754,0.830503,0.1895
0087602,0.504754,0.649535,0.158198
0087603,0.504754,0.66302,0.191777
0087604,0.504754,0.77723,0.149973
0087605,0.504754,0.799914,0.248104
0087606,0.504754,0.798995,0.164672
0087607,0.504754,0.703173,0.133906
0087608,0.504754,0.660693,0.246343
0087609,0.504754,0.726564,0.220539
0087610,0.504754,0.73945,0.207797
0087611,0.504754,0.74857,0.189469
0087612,0.504754,0.686105,0.172691
0087613,0.504754,0.708458,0.165902
0087614,0.504754,0.681122,0.148623
0087615,0.504754,0.745288,0.199817
0087616,0.504754,0.739726,0.122161
0087617,0.504754,0.709588,0.174514
0087618,0.504754,0.686549,0.122334
0087619,0.504754,0.714667,0.123696
0087620,0.504754,0.729971,0.1656
0087621,0.504754,0.677022,0.102224
0087622,0.504754,0.691602,0.104515
0087623,0.504754,0.690537,0.113683
0087624,0.504754,0.724199,0.19193
0087625,0.504754,0.713808,0.114544
0087626,0.504754,0.713117,0.149985
0087627,0.504754,0.685135,0.112188
0087628,0.504754,0.720887,0.125401
0087629,0.504754,0.730937,0.177701
0087630,0.504754,0.69223,0.107733
0087631,0.504756,0.744267,0.122269
0087632,0.510362,0.77168,0.141985
0087633,0.810904,1.10979,0.204557
0087634,0.810904,0.991466,0.117529
0087635,0.510362,0.710873,0.101621
0087636,0.504756,0.761253,0.242299
0087637,0.504754,0.716801,0.184779
0087638,0.504754,0.732241,0.146994
0087639,0.504754,0.748971,0.181982
0087640,0.504754,0.714538,0.223673
0087641,0.504754,0.705972,0.180418
0087642,0.504754,0.507914,0.0760826
0087643,0.504754,0.577557,0.20379
